@relation 'bugzilla-weka.filters.unsupervised.attribute.Remove-R1,2'

@attribute ns numeric
@attribute nm numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
1,1,1,0,0.009901,0.009901,101,1,5,29,1,65,65,11,0
1,1,1,0,0.029703,0.029703,101,1,5,3,1,36,36,5,0
1,1,1,0,0.148515,0.069307,101,1,5,91,1,34,34,4,1
1,1,1,0,0.483871,0.086022,93,1,4,199,1,607,195.6,37,1
1,1,1,0,0.052632,0,57,1,1,15,1,415,361.5,36,0
1,1,1,0,0.008696,0.017391,115,1,9,499,1,196,196,52,0
1,1,1,0,0.029126,0,103,1,7,241,1,34,34,12,0
1,1,1,0,0.009901,0.009901,101,1,6,148,1,796,280.95,114,0
1,1,2,0.764205,0.016461,0.002058,243,1,13,349,1,602,592.5,180,0
1,1,2,0.811278,0.005274,0.003165,474,1,27,506,1,274,274,124,0
1,1,1,0,0.007299,0.007299,137,1,13,270,1,60,60,35,0
1,1,1,0,0.004566,0.004566,219,1,5,28,1,982,820.5,319,0
1,1,1,0,0.269406,0,219,1,5,44,1,8,8,4,1
1,2,2,0.402179,0.060403,0.02349,149,1,4,220,1,858,800,270,0
1,1,1,0,0.081522,0.054348,184,1,3,27,1,502,129.163492,54,0
1,1,1,0,0.005525,0.005525,181,1,3,8,1,208,208,47,1
1,1,1,0,0.005814,0.005814,172,1,1,135,1,414,147.45,32,1
1,1,1,0,0.005435,0.005435,184,1,5,317,1,983,821.5,320,0
1,1,2,0.811278,0.021739,0.01087,184,1,4,8,1,986,262.971429,181,1
1,3,4,0.921185,0.022923,0.017192,87.25,1,7,359,1,348,119.65,72,1
1,1,1,0,0.012987,0.012987,154,1,5,148,1,352,123.316667,75,0
2,4,6,0.433423,0.070804,0.141607,209.5,1,24,193,0.833333,593,589,569,1
1,1,1,0,0.011976,0.011976,167,1,17,28,1,58,58,33,0
2,2,3,0.695349,0.028544,0.024695,1039.333333,1,34,48,1,39,39,37,1
1,1,1,0,0.005747,0.005747,174,0,16,1,1,4,4,4,1
1,1,1,0,0.00578,0.00578,173,0,15,0,1,673,352,334,0
1,1,1,0,0.00578,0.00578,173,0,15,88,1,669,348,331,0
1,2,3,0,0.051546,0.219072,129.333333,1,14,11,0.666667,662,628.5,211,1
1,1,1,0,0.004808,0.004808,208,0,14,1,1,622,459,305,0
1,1,1,0,0.004808,0.004808,208,0,14,15,1,617,466.5,302,0
1,1,2,0.903116,0.107784,0.02994,250.5,1,18,37,1,596,592.5,175,1
1,1,1,0,0.004975,0.004975,201,0,13,1,1,78,51.833333,26,0
1,1,1,0,0.004975,0.004975,201,0,13,56,1,407,407,184,0
1,1,1,0,0.004975,0,201,1,12,5,1,257,257,61,0
1,1,1,0,0.010471,0.010471,191,1,12,2,1,217,217,50,1
1,1,1,0,0.010471,0.020942,191,1,12,6,1,132,132,46,0
1,1,1,0,0.005263,0.005263,190,0,10,2,1,57,50,22,0
1,1,1,0,0.005263,0.005263,190,0,10,82,1,56,49,21,0
1,1,1,0,0.005263,0.005263,190,0,10,0,1,52,52,19,0
1,1,1,0,0.005556,0.005556,180,0,10,1,1,41,27.583333,7,0
1,1,1,0,0.005556,0.005556,180,0,9,129,1,10,10,3,0
1,1,1,0,0.005556,0.005556,180,0,8,24,1,630,189.533333,40,0
1,1,1,0,0.005556,0.005556,180,1,8,79,1,32,32,3,0
1,1,1,0,0.005747,0.005747,174,0,7,7,1,602,192.716667,35,0
1,1,1,0,0.005747,0.005747,174,0,7,192,1,595,186.9,34,0
1,1,1,0,0.005747,0.005747,174,0,7,34,1,555,224.45,28,0
1,1,1,0,0.011628,0.011628,172,1,6,50,1,528,212.583333,26,0
1,1,1,0,0.005814,0.005814,172,0,6,7,1,31,23.5,1,0
1,1,1,0,0.005814,0.005814,172,1,5,5,1,504,242.25,24,1
1,1,1,0,0.063953,0.011628,172,1,5,8,1,481,388,55,1
1,1,1,0,0.005882,0.005882,170,0,5,19,1,501,241,23,0
1,1,1,0,0.006061,0.006061,165,0,5,23,1,488,239,21,0
1,1,1,0,0.029412,0.005882,170,1,2,5,1,387,354.5,27,0
1,1,1,0,0.005556,0.005556,180,0,17,956,1,550,550,286,0
1,1,1,0,0.005556,0.005556,180,0,15,720,1,675,354,336,0
1,1,1,0,0.005556,0.005556,180,0,15,720,1,671,350,333,0
1,1,1,0,0.005556,0.005556,180,0,14,577,1,624,461,307,0
1,1,1,0,0.005556,0.005556,180,0,14,576,1,619,468.5,304,0
1,1,1,0,0.005556,0.005556,180,0,13,493,1,491,491,233,0
1,1,1,0,0.005556,0.005556,180,0,13,492,1,489,489,231,0
1,1,1,0,0.011111,0.011111,180,1,13,463,1,320,187.083333,56,0
1,1,1,0,0.005556,0.005556,180,0,13,435,1,79,52.833333,27,0
1,1,1,0,0.005556,0.005556,180,0,13,434,1,408,408,185,0
1,1,1,0,0.005556,0.005556,180,0,10,147,1,15,15,4,0
1,1,1,0,0.004975,0.004975,201,0,17,493,1,549,549,285,0
1,1,1,0,0.004975,0.004975,201,0,17,493,1,544,544,280,0
1,1,1,0,0.004975,0.004975,201,0,16,318,1,6,6,6,0
1,1,1,0,0.004975,0.004975,201,1,16,317,1,3,3,3,0
1,1,1,0,0.004975,0.004975,201,0,15,257,1,674,353,335,0
1,1,1,0,0.004975,0.004975,201,0,15,257,1,670,349,332,0
1,1,1,0,0.004975,0.004975,201,0,14,114,1,623,460,306,0
1,1,1,0,0.004975,0.004975,201,0,13,60,1,527,527,254,0
1,1,1,0,0.004975,0.004975,201,0,13,60,1,526,526,253,0
1,1,1,0,0.00578,0.00578,173,0,17,324,1,545,545,281,0
1,1,1,0,0.011561,0.011561,173,1,17,206,1,59,59,34,0
1,1,1,0,0.00578,0.00578,173,0,16,149,1,5,5,5,0
1,1,1,0,0.00578,0.00578,173,0,16,148,1,2,2,2,0
1,1,1,0,0.00578,0.00578,173,0,15,88,1,676,355,337,0
1,1,1,0,0.004484,0.004484,223,1,14,2,1,638,612,344,0
1,1,2,1,0.005464,0.005464,183,0,21,324,1,548,548,284,0
1,1,1,0,0.005181,0.005181,193,0,13,1,1,546,546,282,0
2,3,3,0.787882,0.010539,0.00093,1075.333333,1,37,268,1,532,532,516,1
1,3,5,0.73234,0.002892,0.000526,760.8,1,16,39,1,67,52.5,27,0
1,1,1,0,0.005848,0.005848,171,1,12,12,1,1539,970.833333,516,0
2,3,3,0.655323,0.075822,0.05467,1024.333333,1,36,25,1,278,278,267,1
1,1,1,0,0.005988,0.005988,167,0,12,0,1,217,217,94,0
1,1,1,0,0.221557,0.179641,167,1,12,0,1,78,78,51,1
1,1,1,0,0.008403,0.008403,119,1,11,0,1,754,712,235,0
1,1,1,0,0.023438,0.015625,128,1,9,6,1,229,59.644048,49,1
1,1,1,0,0.047244,0.047244,127,1,9,8,1,234,234,54,1
1,1,1,0,0.007874,0.007874,127,1,9,11,1,219,219,52,0
1,1,1,0,0.047244,0,127,1,9,1,1,8,8,2,0
2,2,6,0.825622,0.01625,0.006628,779.5,1,34,37,1,169,169,163,1
2,2,4,0.90817,0.00577,0.004616,433.25,1,34,24,0.75,43,43,43,1
1,1,1,0,0.017241,0.017241,58,1,6,85,1,220,61.571429,45,0
2,2,3,0.689901,0.084211,0.004511,221.666667,1,29,58,1,61,61,58,1
1,1,1,0,0,0.025641,39,1,4,0,1,48,48,7,0
1,1,1,0,0.025,0,40,1,4,41,1,47,47,6,1
1,1,1,0,0.025641,0.025641,39,1,4,9,1,622,200.183333,39,0
1,1,1,0,0.025641,0.025641,39,1,3,251,1,26,26,2,1
1,1,1,0,0.019231,0.019231,52,1,6,208,1,221,62.571429,46,0
3,3,7,0.726119,0.024927,0.012097,779.428571,1,43,3492,0.857143,1665,960.75,1629,0
2,2,2,0.640944,0.011885,0.061121,294.5,1,18,591,1,1658,953.75,617,0
1,1,1,0,0.000873,0.000873,1145,1,14,3,1,1815,974.5,638,0
1,2,3,0.888716,0.01862,0.007667,608.666667,1,20,29,1,635,609,343,1
2,2,4,0.437744,0.110063,0.072327,477,1,38,130,0.75,605,588,581,0
1,1,1,0,0.793042,0.311329,1121,1,14,9,1,415,415,203,0
1,1,1,0,0.002157,0.001079,927,1,14,23,1,1572,966.833333,536,1
2,2,2,0.181381,0.005104,0.099522,1567.5,1,36,0,0.5,300,300,289,1
1,1,1,0,0.001161,0.001161,861,1,14,0,1,35,35,12,0
1,1,1,0,0.001161,0.001161,861,1,14,0,1,33,33,10,0
1,1,1,0,0.013937,0.013937,861,1,14,0,1,32,32,9,0
1,1,1,0,0.001161,0.001161,861,1,14,22,1,29,29,6,0
2,3,5,0.709239,0.01537,0.01561,832.8,1,35,361,1,44,44,42,1
1,1,1,0,0.001145,0.001145,873,1,12,6,1,44,19.292857,9,0
1,1,1,0,0.003521,0,852,1,11,28,1,815,759,254,0
1,1,1,0,0.001175,0.001175,851,1,11,40,1,637,458.5,314,0
1,1,1,0,0.018801,0.003525,851,1,11,2,1,606,524,295,0
1,1,1,0,0.001181,0.002361,847,1,11,1,1,436,436,132,1
1,1,1,0,0.005896,0.002358,848,1,11,9,1,339,339,111,0
1,2,2,0.458686,0.036705,0.0188,558.5,1,9,0,0.5,377,377,178,0
2,4,5,0.548438,0.085623,0.123321,997.4,1,31,14,0.8,375,375,368,1
1,1,1,0,0.047521,0.022727,968,1,9,0,1,366,366,168,1
1,2,2,0.98411,0.022727,0.000429,1166,1,11,0,1,365,365,167,1
1,2,2,0.885372,0.045198,0.026634,619.5,1,9,0,0.5,363,363,165,1
1,2,2,0.852405,0.005882,0.002262,1105,1,11,2,0.5,354,354,158,0
2,3,3,0.861831,0.026613,0.022852,1152.333333,1,31,9,0.666667,346,346,339,1
1,3,4,0.73453,0.093013,0.01179,572.5,1,11,50,0.75,305,305,141,1
1,3,3,0.635491,0.086273,0.01001,699.333333,1,9,15,0.666667,295,295,135,1
1,3,4,0.53767,0.077751,0.004401,511.25,1,9,0,0.75,276,276,126,1
2,3,3,0.807463,0.017755,0.001902,525.666667,1,18,2,1,272,272,265,0
1,3,3,0.967407,0.095412,0.007821,639.333333,1,9,0,0.666667,269,269,120,1
1,2,2,0.999733,0.05618,0.002247,890,1,9,0,0.5,266,266,117,1
1,3,4,0.552105,0.127232,0.013393,448,1,9,18,1,262,262,113,1
1,2,3,0.965713,0.003717,0.013631,269,1,9,3,0.333333,199,199,82,1
2,3,4,0.348737,0.027149,0.194247,773.5,1,30,5,0.5,192,192,186,1
1,1,1,0,0.122378,0.01049,572,1,9,3,1,170,170,63,1
2,3,5,0.944922,0.011807,0.006404,999.4,1,30,8,0.8,164,164,158,1
2,2,2,0.999778,0.008314,0.010642,1503.5,1,30,1,1,69,69,67,1
1,1,1,0,0.002849,0.002849,351,1,9,0,1,19,19,8,0
1,1,1,0,0.00625,0.00625,160,1,8,0,1,109,109,26,1
1,1,1,0,0.022059,0,136,1,7,85,1,204,148.333333,31,0
1,1,1,0,0.037313,0.007463,134,1,6,64,1,23,23,8,0
1,1,1,0,0.015625,0.015625,128,1,3,6,1,25,25,8,0
1,1,1,0,0.031008,0.03876,129,1,3,3,1,5,5,4,1
1,1,1,0,0.007692,0.007692,130,1,3,7,1,4,4,3,0
1,1,1,0,0.061538,0.007692,130,1,2,9,1,3,3,2,1
1,1,1,0,0,0,127,1,1,0,1,490,376,56,1
1,1,1,0,0.036496,0.014599,137,1,11,435,1,341,341,113,0
1,1,1,0,0.022059,0,136,1,7,194,1,203,147.333333,30,0
1,1,1,0,0.022388,0.007463,134,1,6,109,1,24,24,9,0
1,1,1,0,0.001145,0.001145,873,1,12,204,1,43,18.292857,8,0
2,3,3,0.875911,0.025683,0.013388,1220,1,34,548,1,666,444,647,0
1,1,1,0,0.018779,0.003521,852,1,11,80,1,607,525,296,0
1,1,1,0,0.005882,0.002353,850,1,11,51,1,340,340,112,0
1,1,1,0,0.001145,0.001145,873,1,14,172,1,36,36,13,0
1,1,1,0,0.001145,0.001145,873,1,14,172,1,34,34,11,0
1,1,1,0,0.013746,0.013746,873,1,14,172,1,31,31,8,0
1,1,1,0,0.001145,0.001145,873,1,14,172,1,30,30,7,0
1,2,3,0.956616,0.406393,0.03653,73,1,8,98,1,539,539,275,0
2,4,9,0.810426,0.042524,0.008775,329.222222,1,37,180,0.888889,56,41.5,52,1
1,1,1,0,0.024,0.024,125,1,5,7,1,114,114,39,0
1,1,1,0,0.078947,0.035088,114,1,3,2,1,114,98.583333,14,0
1,1,1,0,0.279279,0,111,1,2,310,1,762,248.7,98,1
1,1,1,0,0.008197,0.008197,122,1,6,145,1,303,303,100,0
1,1,2,0.353359,0.01004,0,747,1,19,20,0.5,1617,964.416667,561,0
1,1,1,0,0.116667,0.016667,360,1,6,10,1,1567,986.833333,535,1
1,1,2,0.94566,0.003484,0.004181,717.5,1,16,11,1,1541,972.833333,518,0
1,2,2,0.970951,0.005797,0.008696,345,1,6,1,1,337,337,161,0
2,2,3,0.567371,0.075648,0.058649,784.333333,1,37,16,0.666667,325,325,314,1
1,1,1,0,0,0,53,1,1,0,1,269,269,77,1
1,1,2,0.153742,0.05292,0.001825,822,1,25,2,1,1581,969.833333,541,0
1,1,1,0,0.007707,0.003854,519,1,12,17,1,1542,970.666667,519,0
1,1,2,0.156025,0.087415,0.076875,806.5,1,18,12,1,1473,945.333333,485,1
1,1,2,0.578795,0.013274,0.018805,452,1,12,17,1,1240,779.5,417,1
1,1,1,0,0.006369,0.009554,628,1,11,96,1,1124,799.333333,369,1
1,1,1,0,0.022258,0.017488,629,1,11,16,1,944,859.5,302,1
1,1,1,0,0.102073,0.039872,627,1,11,44,1,903,836,284,0
1,1,2,0.980311,0.105649,0.084728,478,1,12,25,1,246,62.040476,57,1
1,1,1,0,0.005008,0.003339,599,1,11,6,1,500,500,147,0
2,2,3,0.319301,0.019831,0.009283,790,1,34,9,0.666667,244,60.512302,236,1
1,1,1,0,0.066547,0.017986,556,1,11,50,1,130,130,33,1
1,1,1,0,0.009259,0.003704,540,1,11,7,1,78,78,20,1
1,1,1,0,0.552434,0.102996,534,1,10,0,1,251,251,103,1
2,2,2,0.918296,0.007346,0.011938,544.5,1,19,0,0.5,266,266,257,0
1,1,1,0,0.002809,0.002809,356,1,8,7,1,270,207.5,41,0
1,1,1,0,0.002786,0.002786,359,1,7,3,1,260,199.833333,40,1
2,2,2,0.811278,0.017308,0.013462,520,1,17,42,1,249,190.833333,235,1
2,2,5,0.936491,0.028474,0.002109,758.6,1,32,315,1,184,129.666667,173,1
1,1,1,0,0.008596,0.002865,349,1,7,60,1,167,115.5,26,0
1,1,1,0,0.008621,0.002874,348,1,7,30,1,133,105,17,1
1,1,1,0,0.066474,0.040462,346,1,7,7,1,756,248.7,94,0
1,1,1,0,0.00597,0.00597,335,1,6,15,1,81,81,12,0
1,1,2,1,0.011364,0.011364,264,1,5,169,1,197,70.55,38,0
1,1,1,0,0.008955,0.008955,335,1,4,40,1,186,71.733333,31,1
1,1,1,0,0.013937,0.013937,287,1,3,2,1,1,1,1,0
1,1,1,0,0.017422,0.013937,287,1,2,0,1,157,110.666667,22,0
1,1,1,0,0.006969,0.003484,287,1,2,0,1,156,109.666667,21,0
1,1,1,0,0.007092,0.007092,282,1,2,2,1,621,621,56,0
1,1,1,0,0.059233,0.062718,287,1,1,1,1,128,92.833333,12,1
1,1,3,0.948225,0.02452,0.027719,312.666667,1,15,786,1,480,128.132936,45,0
1,1,1,0,0.008596,0.002865,349,1,7,215,1,166,114.5,25,0
1,1,1,0,0.008621,0.002874,348,1,7,155,1,134,106,18,0
1,1,1,0,0.066474,0.040462,346,1,7,103,1,757,249.7,95,0
1,1,2,0.578795,0.012618,0.017876,475.5,1,12,665,1,1244,783.5,421,0
1,1,1,0,0.023217,0.013267,603,1,11,175,1,945,860.5,303,0
1,1,1,0,0.003185,0.003185,628,1,11,171,1,1242,781.5,419,0
1,1,1,0,0.006369,0.009554,628,1,11,112,1,1125,800.333333,370,0
1,1,1,0,0.00303,0,330,1,9,0,1,1521,959.166667,508,0
1,1,1,0,0.006079,0.006079,329,1,9,11,1,1520,958.166667,507,0
1,1,1,0,0.016287,0.009772,307,1,9,5,1,1484,948.666667,490,0
1,1,1,0,0,0.161716,303,1,9,2,1,1453,941,475,0
1,1,1,0,0.008876,0.002959,338,1,8,17,1,118,118,32,0
2,2,2,0.899744,0.128427,0.063492,346.5,1,10,47,1,97,97,95,1
1,1,1,0,0.00304,0.00304,329,1,8,7,1,67,67,16,1
1,1,1,0,0.033435,0.057751,329,1,7,2,1,254,254,106,1
1,1,1,0,0.667656,0.11276,337,1,7,0,1,250,250,102,1
1,1,1,0,0.010256,0.010256,195,1,4,14,1,44,30.583333,8,1
1,1,1,0,0.005181,0,193,1,3,67,1,16,14,2,1
1,1,1,0,0.011594,0.026087,345,1,9,359,1,1586,974.833333,545,0
1,1,1,0,0.028653,0.04298,349,1,8,276,1,1242,781.5,419,0
2,4,10,0.810511,0.033446,0.029038,385.7,1,39,73,0.9,506,506,490,1
2,3,4,0.725308,0.075191,0.057349,588.5,1,41,83,0.75,490,490,474,1
1,2,3,0.764406,0.083565,0.030641,119.666667,1,7,143,1,1430,935.333333,465,1
2,2,4,0.7576,0.020301,0.014407,381.75,1,37,163,1,684,353.166667,665,1
1,1,4,1,0.024615,0.006154,162.5,1,5,62,0.5,778,736,242,1
1,1,1,0,1.363636,0.030303,99,1,2,143,1,205,205,55,1
1,1,1,0,0,0,19,1,1,0,1,9,9,3,1
1,1,1,0,0.079365,0,126,1,6,389,1,1757,1029.333333,601,0
1,2,2,0.918296,0.029703,0.029703,50.5,1,2,0,0.5,350,121.65,74,0
1,1,1,0,0,0,34,1,1,0,1,343,114.65,67,1
2,3,3,0.16054,0.322323,0.28246,292.666667,1,38,5,0.666667,496,496,480,1
1,1,1,0,0.010989,0,182,1,4,3,1,1613,962.583333,557,0
1,1,1,0,0.010638,0.010638,94,1,2,17,1,3,3,3,0
2,4,4,0.805985,0.030841,0.016376,916,1,37,10,0.75,341,341,330,1
1,1,1,0,0,0,44,1,1,0,1,322,322,152,1
1,1,1,0,0.016667,0.033333,120,1,2,69,1,28,24,9,1
1,1,1,0,0.008197,0.008197,122,1,1,0,1,729,387.833333,352,0
1,1,1,0,0,0,122,1,1,0,1,728,386.833333,351,1
1,1,2,1,0.00321,0,311.5,1,20,254,1,1517,965,506,1
1,1,1,0,0,0,111,1,1,0,1,1236,775.5,413,1
2,2,3,0.845437,0.060859,0.02506,558.666667,1,36,9,0.333333,472,472,456,1
1,1,1,0,0.004762,0.004762,210,1,1,0,1,449,449,217,0
1,1,1,0,0,0,131,1,1,0,1,51,51,35,1
2,2,2,0.881291,0.013793,0.009195,217.5,1,30,38,1,1515,963,1448,0
1,1,2,0.69526,0.060816,0.046189,649.5,1,15,6,0.5,247,247,111,1
1,1,1,0,0.004237,0.004237,236,1,5,254,1,215,215,92,0
1,1,1,0,0.031496,0.035433,254,1,4,5,1,642,608.5,194,0
1,1,1,0,0.049774,0.054299,221,1,4,12,1,503,503,148,1
1,1,10,1,0,0.004403,227.1,1,25,161,0.4,93,54,37,0
1,1,4,0,0,0,120.5,1,1,0,0.25,213,213,63,1
1,1,1,0,0,0,0,1,10,344,1,113,113,38,0
2,2,3,0.441552,0.003201,0.002801,833,1,25,949,0.666667,610,197.35,582,0
2,2,4,0.893563,0.021429,0.019048,210,1,7,318,0.5,131,131,123,1
2,2,2,1,0,0.009901,101,0,9,602,0.5,366,366,358,0
1,1,1,0,0.000918,0.000918,1089,1,19,18,1,542,542,278,0
2,3,11,0.84386,0.026902,0.007781,689.363636,1,40,80,0.727273,1611,971.25,1542,1
1,1,1,0,0.002809,0.0103,1068,1,19,0,1,400,400,193,0
1,3,3,0.557858,0.009583,0.004792,1391.333333,1,21,16,0.666667,399,399,192,1
1,1,1,0,0.003766,0.003766,1062,1,19,6,1,2,2,2,0
1,1,1,0,0.007533,0.00565,1062,1,18,21,1,1549,977.666667,525,0
1,1,1,0,0.001887,0.001887,1060,1,18,3,1,1461,947.166667,479,0
1,1,1,0,0.053283,0.046622,1051,1,17,1,1,1349,854.333333,457,1
1,1,1,0,0.000962,0.000962,1040,1,17,43,1,28,28,5,0
1,1,1,0,0.001918,0.000959,1043,1,16,7,1,55,29.45,14,0
1,1,1,0,0.005764,0.002882,1041,1,16,2,1,1074,788,352,0
1,1,1,0,0.000965,0.000965,1036,1,16,25,1,909,832,288,0
1,1,1,0,0.000965,0.000965,1036,1,16,8,1,646,437.5,317,0
1,1,1,0,0.004826,0,1036,1,16,0,1,993,268.011905,185,0
1,1,1,0,0.003887,0.002915,1029,1,16,20,1,626,597,190,0
1,1,1,0,0.001942,0.001942,1030,1,16,11,1,597,593.5,176,0
1,1,1,0,0.002924,0,1026,1,16,2,1,508,508,149,0
1,1,1,0,0.001974,0.000987,1013,1,16,9,1,596,533,289,1
1,1,1,0,0.000992,0.000992,1008,1,16,8,1,350,350,114,0
1,1,1,0,0.006944,0,1008,1,16,9,1,522,522,249,0
1,2,3,0.867573,0.012442,0.007834,723.333333,1,17,12,1,237,56.234524,54,1
1,1,1,0,0.02381,0.006944,1008,1,15,2,1,216,216,64,1
1,1,1,0,0.01003,0.001003,997,1,15,2,1,201,201,53,0
1,1,1,0,0.001008,0.001008,992,1,15,21,1,106,106,31,0
1,2,3,0.985057,0.004382,0.003408,684.666667,1,15,39,1,369,369,171,1
2,2,2,0.874932,0.033708,0.033708,578.5,1,14,22,1,357,357,350,1
1,1,1,0,0.002035,0.002035,983,1,14,2,1,253,253,105,1
1,1,1,0,0.113846,0.092308,975,1,14,6,1,221,221,90,1
1,1,1,0,0.008395,0.004197,953,1,14,0,1,895,237.383333,146,0
1,1,1,0,0.009626,0.009626,935,1,14,0,1,885,228.516667,143,0
1,1,1,0,0.003209,0.02139,935,1,14,0,1,8,8,2,0
1,1,1,0,0.013529,0.009019,887,1,11,18,1,252,191.833333,36,1
1,1,1,0,0.002265,0.002265,883,1,11,0,1,239,182.333333,33,1
1,1,1,0,0.048698,0.055493,883,1,11,93,1,238,181.333333,32,0
1,1,1,0,0.002247,0.002247,890,1,10,1,1,16,16,5,0
1,1,1,0,0.019347,0.003628,827,1,9,6,1,819,302,117,1
1,1,1,0,0.007353,0,816,1,9,2,1,785,269.95,111,0
1,1,1,0,0.011152,0.001239,807,1,9,4,1,758,249.3,96,0
1,1,1,0,0.095,0.0125,800,1,9,1,1,755,247.9,93,1
1,1,1,0,0.021333,0.005333,750,1,9,5,1,722,215.7,72,1
1,1,1,0,0.038028,0.023944,710,1,8,51,1,685,182.416667,65,1
1,1,1,0,0,0.001435,697,1,8,17,1,204,76.95,41,0
1,1,1,0,0.038682,0.022923,698,1,8,1,1,194,68.55,36,0
1,1,1,0,0.027338,0.014388,695,1,8,4,1,191,65.55,34,0
1,1,1,0,0.001435,0.001435,697,1,8,59,1,674,212.083333,62,1
1,1,1,0,0.001435,0.001435,697,1,8,21,1,205,139,56,0
1,1,1,0,0.005944,0,673,1,8,75,1,179,76.1,29,0
1,1,1,0,0.008955,0.008955,670,1,8,9,1,10,9.5,1,0
1,1,1,0,0.009023,0.007519,665,1,7,30,1,80,80,23,1
1,1,1,0,0.001504,0.001504,665,1,6,107,1,162,98.416667,23,0
1,1,1,0,0.031579,0.01203,665,1,6,4,1,622,622,57,1
1,1,1,0,0.045872,0.013761,654,1,6,3,1,425,370.5,41,0
1,1,1,0,0.001565,0,639,1,6,3,1,423,369.5,40,0
1,1,1,0,0.004702,0,638,1,6,2,1,620,620,55,0
1,1,1,0,0.006289,0.006289,636,1,6,0,1,420,366.5,39,1
1,1,1,0,0.00314,0.00314,637,1,6,0,1,10,10,2,0
1,1,1,0,0,0.021978,637,1,5,0,1,418,364.5,38,0
1,1,1,0,0.006182,0.003091,647,1,5,0,1,417,363.5,37,0
1,1,1,0,0.001548,0.001548,646,1,5,1,1,616,616,54,0
1,1,1,0,0.00155,0.00155,645,1,5,0,1,137,91.833333,14,1
1,1,1,0,0.00155,0.00155,645,1,5,3,1,136,90.833333,13,1
1,1,1,0,0.031008,0,645,1,5,1,1,351,251.166667,20,1
1,1,1,0,0.110585,0.011058,633,1,4,7,1,612,612,52,1
1,1,1,0,0.001883,0.001883,531,1,3,3,1,270,234.583333,15,0
1,1,1,0,0.007533,0.003766,531,1,3,6,1,490,490,37,1
1,1,1,0,0.003766,0.001883,531,1,3,4,1,299,272,15,1
1,1,1,0,0.003774,0,530,1,3,3,1,297,271.5,14,0
1,1,1,0,0.001901,0.001901,526,1,3,2,1,287,261.5,9,0
2,2,2,0.574636,0.015193,0.015193,362,1,21,2,1,247,216.416667,247,0
1,1,1,0,0.001938,0.001938,516,1,2,1,1,229,198.583333,10,0
1,1,1,0,0.001938,0.001938,516,1,2,0,1,240,224.5,6,0
2,2,2,0.870864,0.021322,0.004264,469,0,21,87,1,458,458,445,0
1,1,1,0,0,0,541,0,3,2,1,241,241,4,0
1,1,1,0,0.020699,0.005175,773,1,11,213,1,883,333.8,142,0
1,1,1,0,0.015831,0.010554,758,1,11,213,1,253,192.833333,37,0
1,1,1,0,0.002653,0.002653,754,1,10,102,1,19,19,6,0
2,2,2,0.961237,0.002509,0.001568,1594,1,27,163,1,211,56.959524,208,0
1,1,1,0,0.007958,0,754,1,9,51,1,786,270.95,112,0
1,1,1,0,0.012,0.001333,750,1,9,45,1,759,250.3,97,0
1,1,1,0,0.006012,0.003006,998,1,16,244,1,1076,790,354,0
1,1,1,0,0.001006,0.001006,994,1,16,164,1,910,833,289,0
1,1,1,0,0.001006,0.001006,994,1,16,139,1,647,438.5,318,0
2,2,2,0.200622,0.017437,0.001162,1720.5,1,32,262,0.5,856,798,829,0
2,2,6,0.442083,0.012759,0.013078,522.5,1,34,1011,1,832,775.5,807,0
1,1,1,0,0.004024,0.003018,994,1,16,91,1,627,598,191,0
1,1,1,0,0.00201,0.00201,995,1,16,71,1,598,594.5,177,0
1,1,1,0,0.00201,0.001005,995,1,16,48,1,597,534,290,0
1,1,1,0,0.001006,0.001006,994,1,16,29,1,351,351,115,0
1,1,1,0,0.007042,0,994,1,16,21,1,523,523,250,0
1,1,1,0,0.001934,0.007737,1034,1,19,351,1,94,22.783333,38,0
1,1,1,0,0.003846,0.003846,1040,1,19,271,1,1,1,1,0
1,1,1,0,0.000962,0.000962,1040,1,17,208,1,27,27,4,0
1,1,1,0,0.005769,0.002885,1040,1,16,105,1,1075,789,353,0
1,1,1,0,0.062937,0.055944,143,1,6,264,1,52,52,36,0
2,2,2,0.286397,0.020619,0.008837,339.5,1,20,193,1,29,18.083333,29,1
2,2,4,0.916725,0.005435,0.007164,1012,1,26,240,1,412,145.45,407,1
1,1,1,0,0.269504,0.468085,141,1,2,199,1,460,128.375,39,0
2,3,7,0.891173,0.040394,0.015267,449.142857,1,38,193,0.857143,1814,1011.833333,1727,0
1,1,1,0,0.006122,0.006122,490,1,19,20,1,1760,1022.333333,602,0
2,2,2,1,0.004278,0.004278,467.5,1,39,302,1,1546,974.666667,1479,1
2,3,3,0.642954,0.086154,0.065299,975,1,38,2,0.666667,311,311,300,1
2,2,2,0.981793,0.037302,0.024491,1327,1,38,18,1,308,308,297,1
2,2,2,1,0.002275,0.002275,439.5,1,38,232,1,44,44,44,0
1,1,1,0,0.00237,0.00237,422,1,18,0,1,42,42,18,0
1,1,1,0,0.00237,0.00237,422,1,18,0,1,39,39,16,0
1,1,1,0,0.00237,0.00237,422,1,18,36,1,38,38,15,0
