@relation 'postgres-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 0.442nm+0.417ns+0.403nf+0.353pd+0.282ndev... numeric
@attribute '0.52 exp+0.488rexp+0.421sexp-0.245nf+0.231lt...' numeric
@attribute '0.57 entropy-0.484npt-0.418pd-0.348nf+0.209ndev...' numeric
@attribute -0.654lt-0.456ndev+0.381la+0.316rexp+0.234exp... numeric
@attribute 0.992ld-0.101la-0.075fix+0.022lt+0.013pd... numeric
@attribute 0.942fix-0.255lt-0.117ndev-0.111la+0.105entropy... numeric
@attribute -0.908la-0.287lt-0.19fix-0.173ndev-0.098ld... numeric
@attribute -0.747npt+0.397lt-0.323ns-0.258ndev-0.173entropy... numeric
@attribute -0.713entropy+0.355sexp-0.277npt+0.275ns-0.268pd... numeric
@attribute 0.564ns-0.503ndev-0.411pd+0.341lt+0.226rexp... numeric
@attribute bug {1,0}

@data
-1.477264,-1.318366,-0.521699,-0.530195,-0.069843,1.264998,-0.140793,-0.319006,0.501034,-0.229616,1
-1.624864,-1.510472,-0.577901,-0.06403,-0.084806,1.406934,0.004228,-0.339408,0.486779,-0.107157,0
-1.544153,-1.295181,-0.605192,-0.660808,-0.059379,1.213053,-0.153976,-0.123902,0.404168,0.007793,0
-1.077766,-1.682518,0.360777,0.002768,-0.1392,1.335024,-0.470709,0.737565,0.600966,-0.325791,1
-1.499245,-1.643244,-0.356733,-0.164383,0.088847,-0.601552,0.348195,-0.507011,0.431115,-0.369439,0
-1.619254,-1.518766,-0.587566,-0.093807,-0.077127,1.416904,0.07036,-0.335302,0.478547,-0.118598,1
-1.709592,-1.891943,-0.499409,0.806845,-0.082608,-0.697667,-1.026758,-0.397952,0.348681,0.001711,1
-0.569317,-1.586015,0.741639,-0.603904,-0.08093,1.51613,-0.114343,-0.804063,-1.091928,-0.29347,0
-1.028531,-1.553948,0.152085,-0.308868,-0.098849,1.449429,-0.212073,-0.635294,-0.35347,-0.282155,1
-1.608632,-1.326039,-0.671222,-0.626052,-0.056793,1.216497,-0.127688,-0.017288,0.339609,0.163799,1
-1.688761,-1.517264,-0.653108,-0.129146,-0.069392,1.400604,0.105235,-0.194129,0.405308,0.077911,0
-1.692259,-1.525763,-0.645888,-0.10271,-0.070878,1.409424,0.111089,-0.210016,0.413998,0.067627,0
-0.89664,-1.468831,0.486581,-0.676411,-0.07016,1.43021,-0.127544,-0.571318,-0.851565,-0.109692,0
-1.625577,-1.622889,-0.514797,-0.288945,0.09899,-0.675886,0.3,-0.174934,0.256672,0.054746,0
0.066355,-2.444948,1.741519,0.31576,0.030487,-0.312148,0.29285,1.163213,-0.329203,-0.813337,0
-1.639477,-1.773834,-0.44359,0.237256,0.053085,-0.557342,0.183547,-0.428283,0.368532,-0.144194,0
-0.207761,-2.208032,2.145291,0.179565,0.043201,-0.271631,0.370157,0.696519,-0.800212,-0.612403,1
-1.566096,-1.693122,-0.404839,-0.024767,0.086257,-0.566339,0.399387,-0.453344,0.389223,-0.250661,0
-1.693772,-1.69387,-0.554077,-0.10167,0.094973,-0.620283,0.374409,-0.153785,0.231006,0.142914,0
-0.7538,-1.898162,0.678869,-0.133023,0.065892,-0.399656,0.262364,-0.84121,-0.989313,-0.267445,0
-1.696829,-1.717932,-0.551539,0.047131,0.055695,-0.663385,0.018188,-0.171865,0.240992,0.145,0
-1.567657,-1.694593,-0.403569,-0.024918,0.086211,-0.566069,0.399413,-0.454116,0.390156,-0.250335,0
-1.566363,-1.695823,-0.405093,-0.024226,0.086232,-0.565652,0.399505,-0.454241,0.389274,-0.252337,0
-0.404409,-2.16747,1.808955,0.293084,0.033764,-0.403661,0.322229,1.372854,0.434919,-0.928777,0
-0.977205,-1.997593,0.999478,0.232645,0.068874,-0.209472,0.489469,-0.91977,-1.410919,-0.186232,0
-0.794362,-1.954153,1.001186,0.117446,0.047077,-0.45387,0.250072,0.284049,0.155617,-0.739962,0
-1.077597,-2.000079,0.283328,0.191554,0.064565,-0.35705,0.424114,-0.694323,-0.598073,-0.087046,0
-0.992322,-2.224188,0.93129,0.756122,-0.00222,-0.425532,0.08014,1.05213,0.658249,-0.513782,0
-0.202554,-2.236133,1.266735,0.163032,0.018255,-0.41711,0.04129,0.404782,-0.311371,-0.705631,0
-1.499668,-1.508398,-0.434287,-0.545558,0.074166,-0.825252,-0.149345,-0.224949,0.306819,-0.107737,0
-1.579695,-1.7281,-0.399939,-0.034156,0.085164,-0.56438,0.38367,-0.461157,0.39612,-0.260527,0
-1.023714,-1.70476,0.320015,-0.417597,0.083773,-0.558437,0.207427,-0.692291,-0.420333,-0.363277,0
-0.954686,-1.877265,0.394371,-0.137038,0.073722,-0.436894,0.299113,-0.76167,-0.645861,-0.354207,1
-0.548142,-2.156053,0.96621,0.241506,0.017915,-0.378979,0.007752,-0.234319,-0.612294,-0.524099,0
-1.657876,-1.831193,-0.430826,0.303941,0.039485,-0.557297,0.065081,-0.461196,0.388313,-0.16902,0
-1.500039,-1.511374,-0.430158,-0.621817,0.102617,-0.777445,0.13286,-0.235523,0.309853,-0.132469,0
-1.49889,-1.509188,-0.4331,-0.640037,0.105254,-0.777773,0.150935,-0.229347,0.306281,-0.130178,0
-1.500564,-1.510228,-0.431074,-0.632408,0.103447,-0.779239,0.13611,-0.231319,0.308194,-0.129277,0
-1.013309,-1.793341,0.398167,-0.3081,0.083278,-0.494968,0.267683,-0.677429,-0.650039,-0.265538,0
-0.862978,-1.852573,0.722558,-0.266211,0.078043,-0.420671,0.27958,-0.797425,-1.03643,-0.272085,0
-0.464903,0.382632,-0.443087,0.422076,-0.086206,1.20083,0.181233,0.045475,-0.846411,0.374967,0
-1.578973,-1.746149,-0.402828,0.000152,0.07707,-0.569323,0.312133,-0.469494,0.397663,-0.2713,0
-1.503336,-1.52491,-0.427351,-0.558044,0.086279,-0.793896,-0.013736,-0.245528,0.315643,-0.132945,0
-1.659235,-1.850648,-0.417377,0.273195,0.067963,-0.484281,0.400841,-0.504139,0.40516,-0.2227,0
-1.566145,-1.562109,-0.486728,-0.542957,0.104602,-0.752651,0.190978,-0.161244,0.26198,-0.006686,0
-1.582362,-1.742137,-0.398811,-0.031492,0.086023,-0.557876,0.397051,-0.468603,0.398865,-0.270511,0
-1.569341,-1.56116,-0.483183,-0.54345,0.104524,-0.752915,0.191067,-0.161995,0.264325,-0.003474,0
-0.440442,-2.265858,1.414179,0.210801,0.050937,-0.316843,0.429229,0.545569,-0.447213,-0.424849,0
-0.907046,-2.090675,0.722966,0.188771,0.039797,-0.576096,0.171851,1.248148,0.82921,-0.441039,0
-0.67358,-2.123562,0.977141,0.062834,0.062682,-0.374406,0.402168,0.111676,-0.47586,-0.302963,0
-0.943868,-2.06151,0.379841,0.114631,0.057896,-0.491576,0.323685,0.28121,0.277609,-0.322606,0
-1.573403,-1.584247,-0.474065,-0.491893,0.100794,-0.737093,0.190141,-0.191945,0.278514,-0.028631,0
-0.120584,-1.729929,1.313011,0.629444,-0.142671,1.50427,0.085296,2.275821,0.636262,-0.35082,1
-1.431933,-0.830284,-0.769577,-0.391072,-0.059412,1.16829,-0.053466,0.111718,0.175287,0.28325,1
-0.263673,-1.899538,0.847097,0.851615,-0.008229,-0.386004,0.064277,0.514538,-0.625855,-0.279222,1
-1.520524,-1.108573,-0.71667,0.529393,-0.141177,1.349612,-0.317355,-0.197048,0.300356,0.118362,0
-0.483641,-0.376928,0.279755,0.625939,-0.103647,1.510141,0.240905,-0.30487,-1.538517,0.3879,0
-0.496337,-1.66981,1.325567,0.686227,0.042697,-0.289021,0.525023,0.425231,-0.936929,-0.27378,0
-1.492727,-0.981836,-0.75866,0.177242,-0.074808,1.359991,0.194439,-0.067228,0.222852,0.207241,0
-1.48276,-0.863279,-0.813577,-0.14993,-0.062103,1.23681,0.072814,0.12945,0.135082,0.378492,0
-0.978464,-1.529975,0.500633,0.870729,0.003893,-0.344056,0.09476,-0.658999,-1.211585,0.042648,0
-0.124791,-1.366621,1.172336,1.726899,-0.066587,-0.531502,-0.025567,2.289022,0.349107,-0.014631,1
-0.370946,-1.526368,0.935511,0.536853,-0.128796,1.578849,0.069734,0.95275,-0.510672,0.010295,0
-0.256665,-1.481195,1.596448,0.323514,-0.109299,1.605166,0.176702,1.276771,-0.898714,0.051487,0
-0.939191,-1.464314,0.077209,0.581735,0.052968,-0.412313,0.462486,-0.445702,-0.827313,0.210572,0
-0.335232,-1.502003,1.297288,0.567055,-0.120957,1.667963,0.205099,0.835322,-0.888688,-0.018381,0
-1.476995,-0.85249,-0.813746,-0.103265,-0.064375,1.244375,0.079999,0.122334,0.127998,0.382187,0
-0.427004,-1.528239,0.798986,0.730489,-0.172736,1.492567,-0.303971,1.099475,-0.206945,0.035411,1
-0.716892,-1.689681,0.804936,1.019281,-0.003342,-0.394599,0.188408,0.601748,-0.345266,-0.06806,1
-0.028587,-1.72533,2.195366,0.851538,-0.15037,1.696862,0.159556,2.156145,-0.397944,-0.286918,1
-0.550555,-1.84819,1.085728,1.224896,-0.027186,-0.468499,0.103773,1.859845,0.560602,-0.260152,1
0.091625,-1.243679,1.479629,1.198366,-0.184218,1.561259,-0.071268,1.926982,-0.438692,0.0753,1
0.148577,-1.797246,2.14095,0.72289,-0.133743,1.700962,0.306831,2.186172,-0.400538,-0.180986,1
-0.226096,-1.994977,1.932147,1.163932,-0.006735,-0.261003,0.367697,1.687696,-0.610504,-0.09393,0
-0.379917,-1.595929,1.120619,0.620197,-0.132984,1.668811,0.101244,0.673981,-1.039949,0.212124,0
-1.530273,-1.747911,-0.42239,0.104278,0.082216,-0.516638,0.438419,-0.525544,0.406369,-0.361872,0
-1.496116,-1.195364,-0.620709,-0.563948,-0.072539,1.191453,-0.253326,-0.114378,0.394528,0.025493,0
-0.166316,-2.186138,1.335158,0.713722,0.021019,-0.184568,0.204548,0.229765,-1.259477,-0.76668,0
-0.231811,-1.901738,0.929333,0.934011,-0.126926,1.533202,0.46872,2.984405,1.348705,-0.157939,1
-0.617164,-2.033527,1.0394,0.094875,0.036891,-0.360767,0.125205,-0.495618,-0.956329,-0.424982,0
-1.658065,-1.859178,-0.416282,0.460637,0.017203,-0.547578,-0.067494,-0.516643,0.413242,-0.206011,0
-0.860106,-1.981872,0.997534,0.049761,0.066319,-0.265619,0.359705,-0.933189,-1.434504,-0.317226,1
-1.498932,-1.512822,-0.43276,-0.62842,0.103104,-0.778334,0.133906,-0.232796,0.307659,-0.132974,0
-0.717712,-1.882065,0.967214,-0.313048,0.078699,-0.382324,0.256324,-0.851406,-1.420583,-0.281143,0
-1.501447,-1.513786,-0.430306,-0.633031,0.104654,-0.775465,0.150446,-0.234054,0.309019,-0.132588,0
-1.569354,-1.567642,-0.47979,-0.523345,0.104624,-0.743649,0.206838,-0.17484,0.269752,-0.014997,1
-0.149264,-1.333686,1.090395,-0.918689,0.092186,-1.062126,-0.132817,2.975882,-0.066504,0.506776,1
0.356637,0.03234,0.427858,1.320903,0.041919,-0.466837,0.792635,-0.739765,-1.37202,1.074463,0
0.702125,-2.387997,2.164053,0.413604,0.014496,-0.336578,0.340252,0.94231,0.270828,0.116467,1
-1.293451,-2.092931,0.098247,0.515999,0.06611,-0.442748,0.609934,0.8406,0.698296,-0.058959,1
-1.484791,-1.205803,-0.634708,-0.630775,-0.056204,1.211706,-0.113546,-0.110298,0.38893,-0.000563,0
-0.519761,-1.21535,0.914547,-0.763942,-0.071886,1.440222,-0.182455,-0.721921,-1.31086,-0.211461,0
0.013734,-1.572714,1.438079,-0.517294,-0.090779,1.442216,-0.15133,0.761852,-0.612923,-0.712969,1
-1.370436,-1.328845,-0.440601,-0.371615,0.096449,-0.730031,0.227125,-0.325232,0.370581,-0.239475,0
0.201604,-1.756147,1.007337,-0.564529,0.061695,-0.547881,0.000252,-0.523214,-0.891332,-1.023012,1
-0.605751,0.881748,-0.908905,0.858265,0.077418,-0.913808,0.599746,0.246142,-0.465894,0.257157,0
0.20482,-1.897603,1.332715,-0.08172,0.02721,-0.497289,-0.005977,0.228815,-0.43927,-0.84912,1
-0.521106,1.182685,-0.989679,1.11542,0.072769,-0.906563,0.676064,0.305644,-0.473488,0.324769,0
-1.511431,-1.489724,-0.46224,-0.311564,0.097661,-0.691414,0.284784,-0.268591,0.326935,-0.097713,0
-0.200277,-1.574496,1.390537,-0.76914,-0.081662,1.399764,-0.208226,0.527128,-0.759663,-0.314848,1
-0.206982,0.06089,0.434774,0.341784,-0.090869,1.385376,0.157852,-0.191457,-1.921638,0.439899,0
-1.470249,-1.360744,-0.507149,-0.208376,0.096369,-0.699631,0.321501,-0.212416,0.225634,-0.04058,0
-1.512485,-1.491268,-0.462594,-0.25756,0.096041,-0.678311,0.306098,-0.276978,0.311665,-0.093919,0
-0.756682,-1.80863,0.985961,-0.002675,0.06222,-0.335544,0.283441,-0.851339,-1.440923,-0.140261,0
-0.941074,0.341481,-0.933631,0.402285,-0.086296,1.100127,0.085812,0.26076,-0.195181,0.44306,0
-1.574014,-1.280789,-0.655073,-0.44076,-0.060965,1.268504,-0.036133,-0.094184,0.371542,0.10549,0
-1.576674,-1.28893,-0.652577,-0.401593,-0.071197,1.258258,-0.126734,-0.10058,0.375763,0.105737,0
-0.301988,-1.833403,1.558397,-0.227715,-0.095965,1.564326,-0.006056,0.944,-0.903854,-0.086327,0
-0.793445,0.816843,-1.063352,0.693989,-0.077637,1.112145,0.318525,0.351503,-0.25739,0.457149,0
-1.691149,-1.793447,-0.514056,0.663626,-0.063671,-0.723814,-0.918633,-0.326327,0.322521,0.067699,1
-1.67504,-1.487044,-0.655582,0.114616,-0.140148,1.298484,-0.55807,-0.193623,0.413719,0.120194,1
-0.257322,-2.042717,1.12995,-0.075579,0.053958,-0.384751,0.295741,-0.274143,-0.705416,-0.446378,1
-0.877039,0.408638,-0.928644,1.378747,0.064498,-0.679949,0.834737,0.141297,-0.342127,0.383432,0
0.316022,-0.271939,1.497021,0.653812,-0.114728,1.443985,0.238879,1.462688,-1.314776,0.121748,0
-1.467689,-1.362623,-0.510306,-0.208462,0.096473,-0.699322,0.321252,-0.211882,0.223642,-0.043815,0
0.638372,-2.15673,0.657985,-0.438544,-0.078739,1.444995,-0.231243,1.656244,-0.364804,-1.309641,0
-0.970341,-1.21563,-0.287723,-0.957894,-0.05176,1.201831,-0.246459,-0.282685,-0.10317,-0.255926,0
-0.43732,-1.410863,0.584769,-0.973351,-0.062033,1.375695,-0.267462,-0.559937,-1.269237,-0.219425,0
-0.596745,-1.598468,0.968879,-0.053658,0.055007,-0.392233,0.183512,-1.003382,-1.171941,-0.459224,0
0.836483,0.702614,0.568531,0.797247,-0.12521,1.351465,0.127135,-0.781424,-1.329907,0.966152,0
1.271578,0.24464,1.708744,1.642295,0.004658,-0.465421,0.705661,0.800398,-0.699427,0.687498,0
0.914087,0.156878,1.174898,-0.452209,0.077912,-0.830992,0.133597,-1.055063,-1.503868,0.435759,0
-1.408639,-1.428376,-0.47235,-0.010363,0.087741,-0.611416,0.377443,-0.401387,0.386222,-0.260149,0
-1.420832,-1.153084,-0.610283,-0.376785,-0.062378,1.290141,0.006261,-0.245558,0.472423,-0.134428,0
1.007868,-2.243999,2.05246,-0.089855,0.039708,-0.390921,0.244196,1.130315,-0.300948,-1.528364,1
1.222852,-2.344914,2.400865,0.102853,-0.139245,1.63505,0.08535,2.388121,-0.068182,-1.068123,0
-0.408844,-1.487428,0.501698,-0.498443,-0.115448,1.214052,-0.401874,0.786576,0.948045,-0.696768,1
-0.302028,-1.568626,1.639508,-0.547236,-0.087444,1.508689,-0.127219,0.358525,-0.934736,-0.500709,0
-0.352342,-1.565426,0.578002,-0.716289,-0.082739,1.344241,-0.262934,0.184493,-0.472052,-0.358111,1
-0.699079,0.89912,-1.004038,0.801107,-0.094122,1.114557,0.226398,0.210523,-0.186365,0.249149,0
-0.612137,-2.056287,1.538384,0.552736,0.035194,-0.32398,0.414193,0.99531,-0.293387,-0.393507,0
0.257624,-2.153235,1.399411,-0.101811,0.031,-0.441639,0.098176,0.235356,-0.436692,-0.838671,1
-0.57197,-1.66522,0.779615,-0.301736,-0.097566,1.431865,-0.068514,0.474242,0.245416,-0.5226,1
-1.407934,-1.364534,-0.688571,-0.370935,-0.064137,1.320767,-0.035647,-0.260791,0.410592,-0.256304,0
-1.377994,-1.208951,-0.68439,-0.354055,-0.061617,1.299424,0.001361,-0.22134,0.394956,-0.178239,0
-0.469599,-1.445482,0.717348,-0.748535,-0.06485,1.487979,-0.194184,-0.703449,-1.477186,-0.496648,0
-1.445629,-1.330083,-0.648783,-0.410843,-0.063576,1.303911,-0.040931,-0.247648,0.430432,-0.193046,0
-1.491616,-1.314687,-0.596917,-0.351161,-0.080968,1.281878,-0.179119,-0.261786,0.462897,-0.13684,0
-1.400698,-1.195671,-0.657356,-0.354747,-0.062465,1.296973,0.003034,-0.226282,0.412274,-0.151557,0
-0.674137,-1.390405,0.804195,-0.7293,-0.067578,1.469749,-0.180002,-0.619612,-1.438401,-0.189971,0
-1.468622,-1.317499,-0.621649,-0.411916,-0.064417,1.301503,-0.039372,-0.252706,0.447884,-0.166536,0
-1.393763,-1.436366,-0.489862,-0.009603,0.088282,-0.609871,0.376459,-0.398105,0.374946,-0.277211,0
-0.694627,-1.113098,0.682804,-0.773055,-0.07956,1.351264,-0.331796,-0.605184,-1.04265,-0.212166,0
-1.463969,-1.508257,-0.429765,0.511298,-0.067883,-0.812061,-1.087295,-0.445567,0.437358,-0.182409,1
-0.503851,1.191115,-0.975568,1.214797,0.070937,-0.861815,0.73366,0.196041,-0.386281,0.114254,0
-1.451988,-1.429628,-0.464209,-0.084145,0.08656,-0.646805,0.315552,-0.344279,0.349545,-0.168572,0
-1.519463,-1.595987,-0.435619,-0.005079,0.056454,-0.658359,0.039426,-0.394529,0.380449,-0.201544,1
-1.478574,-1.313605,-0.617634,-0.395736,-0.076766,1.273381,-0.174101,-0.239341,0.445675,-0.137782,0
-1.660959,-1.68572,-0.523416,0.17517,0.086007,-0.535925,0.484335,-0.287044,0.290322,0.032378,0
-1.661201,-1.691213,-0.523368,0.20731,0.077806,-0.545168,0.407314,-0.290873,0.292181,0.032297,0
-1.671805,-1.71504,-0.518344,0.174073,0.084922,-0.531968,0.474884,-0.297033,0.297625,0.021432,0
-1.316947,-1.465699,-0.286636,-0.233256,-0.097689,1.357564,-0.240333,-0.298236,-0.049304,0.086177,0
-0.757043,-2.48012,1.231864,0.848401,0.040572,-0.376893,0.693304,2.644911,1.335969,-0.447453,1
-1.411967,-1.340577,-0.692716,-0.438117,-0.061026,1.297866,-0.050579,-0.224384,0.397979,-0.218363,0
-1.444093,-1.33623,-0.65696,-0.381977,-0.076447,1.280066,-0.177935,-0.237802,0.422022,-0.182806,0
-1.440452,-1.320349,-0.660139,-0.44927,-0.061622,1.291187,-0.051295,-0.224744,0.417296,-0.179561,0
-1.472817,-1.316434,-0.624336,-0.395328,-0.076562,1.273956,-0.17444,-0.238055,0.441338,-0.144229,0
-1.481996,-1.296406,-0.610773,-0.45069,-0.063166,1.286732,-0.048291,-0.23381,0.44895,-0.130948,0
-1.307602,-1.266931,-0.357484,-0.377959,0.091491,-0.732937,0.200138,-0.442728,0.452268,-0.385192,0
-0.54896,0.880973,-0.825466,0.911746,0.070864,-0.886845,0.601595,0.094614,-0.38555,0.079656,0
0.016055,-1.723075,1.665996,-0.064737,-0.119936,1.520653,-0.058583,1.152307,-0.009978,-0.650831,0
0.191929,-2.089813,0.969388,0.162518,0.005614,-0.537307,-0.209614,0.739278,-0.038135,-0.995515,1
-0.959967,-1.389876,0.310113,-0.377384,0.062788,-0.661308,-0.088504,-0.591708,-0.528784,-0.320304,0
-1.425944,-1.449181,-0.390365,-0.213054,0.092201,-0.65405,0.324844,-0.429706,0.40446,-0.300343,0
-1.446971,-1.210281,-0.5547,-0.557862,-0.061324,1.245167,-0.078974,-0.25246,0.435887,-0.170542,0
-1.519976,-1.556464,-0.43181,-0.11401,0.09002,-0.620142,0.357315,-0.376949,0.366674,-0.185183,0
0.037154,-1.62621,1.372309,-0.396759,-0.168319,1.354567,-0.895956,0.147587,-0.424074,-0.929198,1
-0.641742,-1.909699,0.733724,-0.014667,0.064413,-0.340561,0.312234,-0.91734,-1.128231,-0.379266,0
-0.814454,-1.477562,0.140441,-0.349729,0.06652,-0.640393,-0.100693,-0.570552,-0.634884,-0.498303,0
-1.395417,-1.23903,-0.615689,-0.555685,-0.059427,1.250613,-0.082551,-0.241152,0.396703,-0.230298,0
-1.395272,-1.238682,-0.615739,-0.555495,-0.059431,1.250591,-0.082494,-0.241095,0.396636,-0.230212,0
-0.081499,-1.964992,1.175499,-0.260366,0.071103,-0.38396,0.188677,-0.291742,-1.183306,-0.93854,0
-1.374533,-1.402963,-0.422984,-0.130911,0.077981,-0.673225,0.197628,-0.425039,0.390725,-0.3184,0
-1.380468,-1.409305,-0.359922,0.004499,0.083848,-0.592139,0.395341,-0.549649,0.487057,-0.411211,0
-1.356504,-1.436858,-0.388766,0.089523,0.062589,-0.613739,0.192939,-0.55421,0.473247,-0.439651,0
-1.429403,-1.457625,-0.386514,0.014307,0.079062,-0.607612,0.340875,-0.493848,0.384008,-0.360735,0
-1.581181,-1.378988,-0.602863,-0.133893,-0.071957,1.383463,0.088097,-0.275476,0.452359,-0.048252,0
-1.42406,-1.402449,-0.65509,-0.261964,-0.066651,1.367567,0.032548,-0.333775,0.44982,-0.305175,0
-1.424305,-1.402741,-0.654922,-0.262159,-0.066651,1.367578,0.032498,-0.333854,0.449963,-0.305144,0
-1.434071,-1.397644,-0.643468,-0.262722,-0.067003,1.366577,0.033121,-0.336017,0.45735,-0.294031,0
-1.279324,-1.171162,-0.615414,-0.276423,-0.080763,1.300097,-0.139438,-0.383914,0.510046,-0.405476,0
-1.326572,-1.143913,-0.559807,-0.281564,-0.082154,1.294604,-0.134535,-0.392918,0.54539,-0.349574,0
-1.016336,-1.038391,-0.012557,-0.742286,-0.066774,1.251455,-0.222875,-0.422993,-0.142914,-0.254861,0
-0.435873,1.338275,-0.975968,0.467403,0.091425,-1.117839,0.42743,0.466513,-0.588609,0.326734,0
-1.274988,-0.801673,-0.591212,-1.195773,-0.039141,0.997652,-0.327399,-0.010329,0.412425,-0.04242,1
-1.285246,-0.862993,-0.571606,-1.073512,-0.047698,1.036648,-0.327282,-0.081306,0.443036,-0.104144,0
0.180384,-1.74291,2.071176,-0.506478,0.065423,-0.544494,0.121581,0.903692,-0.816017,-0.558366,0
-1.298931,-1.14673,-0.419259,-0.735085,0.108569,-0.858239,0.105436,-0.229792,0.349449,-0.20141,0
-1.285061,-0.85058,-0.571732,-1.078759,-0.04419,1.040309,-0.289156,-0.075408,0.435198,-0.093497,0
1.500606,1.831055,0.716163,0.384196,-0.097916,1.172014,0.147391,-1.066802,-0.589929,0.439122,0
-0.422515,-1.387378,0.999217,-0.47733,-0.085111,1.432082,-0.093583,0.188354,-0.474503,-0.425199,1
-0.722265,-1.61693,0.490054,-0.071498,0.060402,-0.598693,0.189735,0.223784,0.252902,-0.558916,1
-0.354212,-1.830372,1.261302,0.117707,0.043823,-0.515992,0.245135,0.963864,0.289136,-0.702269,1
0.083693,-1.632302,1.079436,-0.345211,-0.109862,1.358038,-0.149319,1.141013,0.628611,-0.87371,1
-1.304356,-1.161846,-0.426352,-0.735547,0.109007,-0.857346,0.108527,-0.220568,0.329826,-0.192294,0
-1.302486,-1.187127,-0.431705,-0.679059,0.105599,-0.842331,0.108667,-0.23785,0.320218,-0.2111,0
-1.3672,-1.311095,-0.396011,-0.72318,0.10781,-0.821718,0.126434,-0.274751,0.354703,-0.237953,0
-0.817096,-1.313113,0.736224,-0.746712,-0.072084,1.415223,-0.224105,-0.570794,-1.197619,-0.08439,1
-0.883835,-1.211727,0.252562,-0.958366,-0.060423,1.268399,-0.252414,-0.433566,-0.548379,-0.129787,0
-0.970025,-1.574964,0.588565,-0.408142,0.08541,-0.535663,0.193872,-0.63565,-0.90323,-0.200048,1
-0.040847,0.636261,0.346337,0.925982,0.06094,-0.629014,0.605887,-0.290188,-1.778194,0.060431,0
-0.45205,-1.849861,0.917403,-0.132218,0.050859,-0.554962,0.159071,0.339559,0.17683,-0.689518,1
-1.578316,-1.514511,-0.531166,-0.161826,0.069937,-0.730816,0.028861,-0.153896,0.247622,0.093346,1
-1.582951,-1.523703,-0.532015,-0.197825,0.078241,-0.720239,0.104517,-0.150286,0.242921,0.091565,0
-1.571145,-1.225786,-0.683624,-0.61606,-0.054623,1.203316,-0.10619,0.008315,0.326638,0.193161,0
-1.639561,-1.532857,-0.592127,-0.064219,0.094734,-0.649926,0.374439,-0.091328,0.167991,0.197491,0
-1.185901,-1.022682,-0.691188,-0.878866,-0.051284,1.117857,-0.274644,-0.148339,0.365626,-0.314461,0
-1.371296,-1.158394,-0.652856,-0.86207,-0.046934,1.153256,-0.184442,-0.1079,0.379501,-0.136292,0
-1.572614,-1.513908,-0.537951,-0.188284,0.076913,-0.722587,0.091457,-0.149601,0.241832,0.086543,0
-1.211587,-0.970456,-0.674015,-0.982468,-0.047964,1.07767,-0.305578,-0.094403,0.360781,-0.22927,0
-1.22136,-1.247305,-0.523156,-0.641051,0.107359,-0.819954,0.116812,-0.241625,0.267701,-0.326251,0
-1.260096,-1.025011,-0.644318,-1.000685,-0.052257,1.073474,-0.352892,-0.10378,0.377684,-0.21137,0
-0.15653,-1.722027,1.635323,-0.431519,-0.09077,1.487472,-0.153463,1.114966,-0.69594,-0.560813,0
-0.933506,-1.234846,-0.331425,-0.958197,-0.050342,1.204872,-0.249761,-0.27333,-0.13162,-0.297141,0
-1.365565,-1.414967,-0.528682,-0.58627,0.104687,-0.785521,0.131213,-0.206593,0.264391,-0.207708,0
-1.399244,-1.125932,-0.626545,-0.909272,-0.047044,1.130732,-0.209538,-0.085457,0.388963,-0.077343,0
-1.248221,-0.950027,-0.631284,-0.971933,-0.053728,1.066615,-0.346454,-0.101097,0.388261,-0.183355,0
-1.258119,-1.228475,-0.479142,-0.63846,0.105865,-0.822222,0.120999,-0.252179,0.296646,-0.286026,0
-1.310901,-1.303417,-0.447762,-0.649919,0.09777,-0.82867,0.03466,-0.269327,0.321219,-0.279125,0
-0.708865,-1.373379,0.608127,-0.74252,-0.068086,1.426528,-0.231736,-0.546848,-1.27997,-0.209673,0
-1.402325,-1.396141,-0.484667,-0.583649,0.10318,-0.787799,0.135327,-0.217151,0.293339,-0.167482,0
-1.29605,-1.222508,-0.439808,-0.554639,0.071236,-0.8799,-0.215724,-0.256081,0.32972,-0.229881,0
-1.288211,-0.911516,-0.588984,-1.018866,-0.05211,1.049201,-0.343749,-0.085893,0.408884,-0.114977,0
-1.298556,-1.191351,-0.436675,-0.680038,0.105786,-0.841728,0.107987,-0.237458,0.317694,-0.217276,0
-0.477903,-1.288723,1.031561,-0.459879,-0.093656,1.538579,-0.156233,-0.992633,-1.193973,-0.482279,0
-1.538156,-1.572834,-0.456529,0.281436,0.079664,-0.510005,0.508939,-0.447496,0.38867,-0.179491,0
-0.540787,1.137013,-1.00411,1.76425,0.04728,-0.739887,0.847186,0.158337,-0.465533,0.283093,0
-1.132522,-1.753791,0.378241,0.145459,0.040972,-0.470967,0.027748,-0.582691,-0.829446,-0.045252,1
0.37628,0.015545,0.646496,1.339734,0.010833,-0.555475,0.435482,0.544652,-1.241497,-0.211772,1
-1.285589,-1.699884,0.013713,0.050161,0.071614,-0.503275,0.284099,-0.465611,-0.392457,-0.065809,0
