@relation 'ant-1.7_deleteColumns-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.362wmc-0.358rfc-0.337npm-0.316loc-0.303ce... numeric
@attribute -0.486dit-0.465mfa-0.445ic-0.405cbm+0.233ca... numeric
@attribute '-0.516ca-0.489cbo+0.29 avg_cc+0.286max_cc-0.232noc...' numeric
@attribute -0.622lcom3+0.583dam-0.197max_cc-0.196cam+0.194noc... numeric
@attribute '0.565avg_cc+0.42 max_cc+0.292noc+0.284ca+0.244cbo...' numeric
@attribute -0.914amc+0.245avg_cc+0.203max_cc-0.186loc+0.132cam... numeric
@attribute 0.835noc+0.259moa-0.226ca+0.206ce-0.176cbo... numeric
@attribute 0.551cbm-0.522mfa+0.371ic-0.315dit-0.261cam... numeric
@attribute '-0.774moa+0.281lcom+0.281noc+0.254npm+0.23 wmc...' numeric
@attribute -0.701cam-0.335moa-0.335lcom+0.287ce-0.17noc... numeric
@attribute 0.615ce+0.427cam-0.335moa+0.252rfc-0.235lcom... numeric
@attribute -0.582loc+0.482avg_cc+0.351ce-0.281max_cc+0.257npm... numeric
@attribute bug {1,0}

@data
2.554154,1.777418,-0.123015,-0.993296,-0.506415,0.091613,0.172713,1.166271,0.029158,0.441334,-0.423238,-0.273251,0
-0.299685,3.659649,-4.233736,3.535382,4.9036,-0.343066,8.935391,0.65546,3.056373,-1.685273,0.056835,0.033023,0
0.064716,0.615565,0.532134,-1.025277,0.272119,0.076889,0.38881,-1.001307,-0.766111,0.551264,1.12274,0.906451,0
-0.41184,-0.118801,0.373142,0.801403,-0.761748,-0.289777,0.117234,-0.930452,0.025708,0.538479,-0.286882,-0.188609,0
-2.858583,-0.132851,0.428097,0.006769,-0.982861,-0.105128,0.055791,-0.036752,0.761373,0.483697,0.230355,-0.256089,0
0.109121,-0.236025,0.400458,1.15367,-0.249053,-0.111993,-0.081745,0.38826,-0.278145,0.302165,-0.406324,-0.099717,0
2.436899,1.806457,0.294847,-1.408296,0.320476,0.531381,0.003525,0.82581,0.074934,-0.037161,-0.331383,0.190993,0
1.539654,-0.190777,0.28148,1.800106,-0.119332,0.043678,-0.499253,-1.179282,0.14047,-0.527513,0.240534,0.141338,0
-1.677042,1.647977,1.273565,0.856353,-0.579786,0.146806,-0.132961,0.448158,0.366492,0.47604,-0.067359,0.413739,1
1.995247,1.865922,0.099663,-1.392678,-0.410695,-1.556507,0.243033,0.879921,-0.127458,0.48433,0.24036,-0.186804,0
2.961362,1.968342,-0.652789,-1.358723,-0.071371,0.476444,-0.130796,0.522111,-0.233253,-0.700132,0.633017,0.114079,0
1.714915,-1.131972,-1.101611,-2.1013,-0.059208,0.256525,0.235321,-0.437742,0.11889,-0.051475,0.089226,0.063736,0
-1.282264,1.1895,1.065897,-0.408975,0.022807,-0.179524,0.031154,1.348071,0.073644,0.620926,-0.012532,-0.407975,1
2.781624,1.827845,-0.410105,-1.148402,-0.577133,0.197656,0.124007,0.860998,-0.108957,-0.09678,0.264148,-0.188349,0
-3.328423,-1.517879,-0.322408,0.19668,-1.386256,-0.142263,0.332105,-0.022111,0.250194,1.16843,1.004418,0.690633,0
-5.100481,-1.219502,-0.043683,-0.498391,-1.981371,-0.392389,0.868878,0.999992,-1.565723,-0.340907,0.426408,0.193466,0
-2.556688,0.428462,1.750638,-0.116302,0.399194,-1.379695,-0.178739,0.42714,0.003753,-0.702342,-0.002578,-2.994142,1
1.610424,0.391723,-0.188978,-1.861815,0.17522,0.04347,0.403189,-0.761804,-0.138868,0.840197,0.055034,0.367869,0
-3.235585,-0.273193,0.650418,-0.248951,-0.737198,0.113209,0.405195,-0.689722,-0.315814,0.42325,0.916199,0.118618,0
-3.067658,-0.346893,0.455536,-0.514206,-0.467827,-0.319152,0.010476,0.533305,0.627448,0.935893,1.728327,-0.108532,1
-1.261043,-1.231686,1.113745,-1.185945,2.121089,0.025405,-0.240963,0.426892,-0.118017,0.351316,1.100528,0.55608,1
-1.151465,-1.601072,-0.325501,-0.523142,-0.061921,0.218343,-0.240844,0.420021,0.865765,0.182309,-0.093818,0.142956,0
1.418087,1.289788,0.831466,1.390383,-0.2811,-0.442342,-0.348472,0.685965,0.221027,0.085084,-0.244458,-0.445324,0
-2.51922,1.661695,1.299558,0.555413,-0.937315,-0.264133,0.889858,0.112947,-2.186654,0.776008,0.856363,0.317093,0
1.420028,0.582654,-0.055116,-0.253524,-0.468663,0.048247,-0.035584,-0.485029,0.249423,-0.060197,0.336016,0.135105,0
3.22265,1.84854,-0.388342,-1.448081,-0.722296,-1.056088,0.026433,0.61787,-0.022382,-1.031906,0.618576,-0.401813,0
1.56915,-1.167426,-0.932948,-1.874655,-0.012416,0.097983,0.281414,-0.115092,0.17777,0.550436,-0.580712,-0.141248,0
2.835923,1.828979,-0.235531,-1.198577,-0.213903,0.368599,0.014084,0.870667,-0.030738,-0.199902,-0.052953,-0.03163,0
-0.519355,-0.500771,0.631127,0.862604,0.228948,0.091265,-0.221008,-0.137598,0.329935,0.726136,0.005178,0.140983,0
0.172876,-0.984237,0.295283,0.800798,0.04081,-0.330982,-0.285822,-0.376131,0.485129,0.298821,-0.425673,-0.35633,0
-2.839514,-0.882768,0.316084,-0.275882,0.062807,-0.120294,-0.299968,0.714137,0.559998,0.093876,-0.051909,-0.319769,1
0.871201,-0.329395,0.086344,1.288733,-0.071083,-0.079204,-0.41592,0.174441,0.157608,-0.020633,0.029499,0.006718,0
0.765732,1.224173,1.364787,1.568901,0.536932,0.179251,-0.597814,0.275923,0.271879,-0.126507,-0.002337,0.415285,0
3.180879,1.835027,-0.324397,-1.386498,-0.189164,0.489984,-0.066833,0.612885,-0.043691,-0.879784,0.3726,0.027404,0
1.906465,1.415879,0.396223,0.632169,-0.411457,-0.263513,-0.247588,0.433104,0.005116,-0.372045,0.607561,-0.046481,0
3.275739,0.317036,-1.348236,-1.472251,-0.907238,0.091583,0.404851,-0.815463,0.05791,-0.651715,0.233471,-0.492827,0
1.057498,-2.710472,-1.050277,0.085867,0.038423,-0.250169,-0.368164,0.272735,0.070007,-0.911203,0.628887,0.072944,0
1.364686,-1.146456,-0.309577,0.815584,-0.256524,-0.360064,-0.35657,-0.842088,0.19483,-0.753864,0.388568,-0.162612,0
1.095517,0.123967,0.045416,0.30158,-0.356629,-0.182466,0.056553,-0.879099,-0.05214,0.54714,0.496087,0.197883,0
1.687542,1.443212,0.244461,1.343935,-0.284359,0.149332,-0.417452,0.416433,0.359121,-0.808042,0.156088,-0.033488,0
1.81171,-1.368895,-0.551446,1.711182,-0.426603,-0.063385,-0.479473,-1.995211,0.340521,-0.568048,-0.284881,-0.404612,0
-2.894344,0.190594,0.848422,0.282862,-1.248168,0.018362,1.145026,-1.210727,-2.269118,0.492997,-0.217454,0.194768,1
1.210642,-0.669579,0.154699,1.659569,-0.313639,0.055564,-0.22936,-1.604091,-0.358464,-0.606795,-0.044798,0.111805,0
0.194582,-2.919949,-0.550008,0.696949,0.445644,-0.147034,-0.503424,0.320265,0.34101,-0.32873,-0.149074,-0.30768,0
-0.293544,-0.827393,-0.016887,0.528129,-0.768742,-0.497665,0.117214,-0.327446,-0.115001,0.259901,0.003397,-0.366137,1
-0.477051,-0.883723,0.128319,0.667038,-0.39365,-0.039021,0.056208,-0.594551,-0.262379,0.19922,0.377203,0.454673,0
-0.86783,-1.055526,-0.171549,0.877061,-1.129983,-0.045976,0.334047,-0.216164,-0.453931,0.544153,-0.752578,0.204883,0
0.467664,1.461875,1.691881,0.858686,1.486937,0.409648,-0.808192,0.015714,0.450958,-0.573825,-0.287547,-0.045303,0
-3.571537,0.171729,0.692878,-0.885613,-0.498175,0.072835,0.557195,-0.404488,-1.194132,-0.125076,-0.265663,-0.306248,0
1.410069,1.498119,0.474738,0.196488,-0.282433,-0.091089,0.0706,0.749543,-0.171146,0.90178,0.359653,0.349709,0
1.313463,1.764131,1.044654,-0.444742,0.432735,-1.74613,-0.498254,0.173245,0.372453,-1.023199,0.578849,-1.098236,0
0.722546,0.258907,0.450323,-0.816529,0.554025,0.181487,0.16444,-1.017094,-0.099391,0.841407,0.323773,0.442998,0
1.518938,-2.167199,-1.01673,-1.463985,0.699853,0.305253,-0.253172,-0.103639,-0.034017,-1.12675,0.834184,0.493076,0
1.258496,1.287977,1.116894,1.43226,0.394257,0.359207,-0.738808,0.096566,0.427758,-1.017668,0.131379,0.019846,0
0.677706,1.305759,1.197131,1.690715,0.6758,0.349754,-0.288161,0.293291,0.442344,-0.205111,-0.119622,0.349313,0
0.831191,0.181441,0.501095,1.519855,0.009497,0.053107,-0.153515,-0.720211,0.219001,0.14486,0.151324,0.165496,0
0.190996,1.429196,0.655494,1.358711,-0.700813,-0.214966,-0.033797,0.694884,0.449171,0.621749,0.156123,0.101867,0
-6.529378,2.537437,2.826139,-1.314067,0.703044,1.148689,0.044086,-0.747972,0.272705,-0.156791,0.162323,-0.999762,1
0.624815,0.737734,0.514498,1.775925,0.109236,-0.007216,-0.756412,1.16477,0.37217,-0.328034,-0.156492,-0.108755,1
1.025316,1.385275,0.637421,1.7037,-0.010331,0.051418,-0.657897,0.410911,0.300499,-0.264962,-0.026747,-0.000344,0
2.999408,2.003547,-0.72031,-1.33002,-0.00883,0.469883,-0.191202,0.542112,-0.21989,-0.73878,0.527301,0.047192,0
1.662716,-1.293785,-1.101632,-1.93309,0.403503,0.224065,0.182228,-0.675225,0.134831,0.662505,-0.913319,0.010087,0
1.840256,0.50478,-0.517721,-1.744136,-0.454464,-0.087673,0.516694,-0.666297,-0.260122,0.687728,0.664108,0.349185,0
2.733678,1.800889,-0.199115,-1.236282,-0.287789,0.377665,0.095562,0.82121,-0.091558,-0.101421,0.164802,0.096085,0
-6.693306,-0.551345,-1.234032,-0.888932,-2.573521,0.160445,-0.301231,0.268899,3.290077,-0.976591,-1.416812,0.844977,0
-0.272001,1.399364,1.043765,1.095516,-0.531697,-0.268678,-0.165261,0.386552,0.33127,0.569805,0.749959,0.095534,0
1.560574,-0.711806,-0.041831,1.780847,-0.448098,-0.081847,-0.400904,-1.515998,0.218153,-0.420672,0.126369,-0.076677,0
-8.323207,0.301473,-0.602127,-0.602547,-2.440543,0.286001,0.363256,0.65893,1.760812,0.332813,0.853971,1.961775,1
0.708776,-0.296724,0.2145,1.178227,-0.208921,-0.089648,-0.323474,0.251402,0.211963,0.059481,0.120413,0.04717,0
1.33997,1.977262,-0.162168,-0.948507,-0.754747,0.22559,0.0964,1.466977,0.557009,0.990605,-1.111714,0.120622,0
2.162973,1.767732,-0.018068,-1.006298,-0.411078,0.220133,0.264495,1.16776,-0.057916,0.887001,-0.336542,0.098484,0
-0.614601,-0.808408,0.221971,0.66998,-0.577658,-0.384653,0.167076,-0.194958,-0.161221,0.705152,-0.202049,-0.305073,0
-2.838688,2.249254,1.625348,-0.532979,-0.079233,0.249622,0.753506,0.373286,-2.829774,-0.980845,-2.015715,-0.369005,0
2.734627,1.929202,-0.520321,-1.268755,-0.414784,0.334209,-0.040233,0.746601,0.0017,-0.472846,0.287317,-0.049604,0
0.042436,1.533228,0.606384,1.555651,-0.548227,-0.178951,-0.184121,0.908855,-0.165011,0.762273,-0.805431,-0.279689,0
2.640123,-0.25545,-0.987288,-1.562547,-0.457522,0.055747,0.21704,0.148881,-0.030154,-0.212174,-0.035927,-0.307952,0
-5.373052,-0.161124,-1.629504,2.044092,-0.048079,0.001979,3.644565,0.514626,1.429555,1.059345,1.752913,1.483851,0
-4.511463,2.396968,1.502769,-0.657191,-0.384717,-0.213906,1.893063,-0.028474,-1.451553,-0.315744,0.445472,-0.956323,0
2.316772,0.368363,-0.780841,-1.595124,-0.613155,-0.683396,0.226994,-1.159371,-0.121826,-0.50409,1.047096,0.108721,1
0.783,-0.6638,-0.909394,-1.821691,0.629109,0.24042,0.128213,-0.217519,0.12058,1.275809,-1.002174,-0.132868,0
-2.445754,1.939035,1.640481,-0.273574,-0.171257,-0.220316,-0.180196,0.288767,1.019589,0.770277,0.527969,-0.916914,1
1.093647,-0.164638,0.052329,1.210756,-0.078089,-0.283382,-0.025615,0.530196,0.408163,-0.098616,-0.371037,-0.334349,0
0.251137,-1.129514,-0.2354,0.854871,-0.637251,-0.161209,-0.193276,-1.584395,0.846307,0.502681,-0.923161,-0.416711,1
-0.441153,-0.569861,0.122297,1.228956,-0.926388,-0.032011,0.237314,0.154826,-0.725091,0.281239,-0.362711,0.279408,1
1.75249,1.773817,-0.07407,-1.261509,-0.680687,-0.100728,0.484674,0.832265,-0.343164,0.970603,0.8137,0.260666,0
-0.619223,-1.579826,-0.11601,0.660628,-0.183382,-0.510764,0.203362,0.062216,-0.363596,0.1523,0.454553,0.061287,1
-0.113966,-0.691741,-0.289919,0.824667,-0.736448,-0.096639,0.03841,-0.448887,-0.703494,-0.531534,-0.126854,0.024961,0
1.019668,-0.444619,-0.057435,1.589856,-0.189941,-0.124182,-0.460668,0.068156,0.090516,-0.1011,0.139341,-0.00836,0
0.773912,1.343286,0.783472,1.27952,-0.120025,0.199331,-0.240101,0.083455,0.239083,-0.459072,0.921045,0.361349,0
1.399338,-0.031905,0.373829,1.42895,0.02762,0.175786,-0.434576,-1.00971,0.181515,-0.343244,0.068817,0.184821,0
2.550236,-1.030751,-1.5017,-1.956065,-0.571628,0.146216,0.257093,-0.772553,0.030411,-0.538875,0.356149,-0.168767,0
-2.183854,-2.40675,-0.664024,0.315963,-0.756327,-0.302151,0.357801,0.452746,-0.919708,0.473719,0.764493,0.383946,0
-0.086182,1.527041,0.627122,1.327862,-0.849385,0.107149,0.426531,0.668405,-0.449971,-0.116497,-0.506095,0.239527,0
2.492545,-1.050783,-1.392051,-1.701629,-0.490219,0.088124,0.287295,-0.453499,0.04349,0.034377,-0.286942,-0.385871,1
-1.64126,3.288805,-4.900556,2.248095,2.618083,-0.309864,-2.369597,0.690087,-2.660607,0.849143,-0.050039,-0.761968,0
-1.775084,-7.129692,-1.677357,0.500509,1.862842,-0.202888,-1.067493,4.108243,-0.077822,-0.91826,0.905449,0.098582,0
0.877137,-2.867545,-0.812455,-1.245819,1.20376,0.298408,-0.463371,0.350179,-0.018593,-1.520999,1.013679,0.464592,0
0.087406,-1.229687,0.081535,0.992577,-0.042965,-0.126011,-0.255128,0.228141,-0.056318,-0.148358,-0.72625,-0.240846,0
-2.043731,1.907454,0.678693,1.003482,-1.472863,0.160176,0.051047,0.877409,-0.253965,-0.011042,-1.441344,0.352311,0
0.729385,1.339123,0.852934,1.403033,-0.121232,0.144957,-0.244176,0.292342,0.338846,-0.203607,0.434812,0.196859,0
2.15232,0.488369,-0.484004,-1.669464,-0.351868,-0.058699,0.37299,-0.544459,-0.057427,0.416266,0.091331,0.04624,0
-4.002549,-0.509139,-0.090865,-0.249889,-1.69381,-0.402852,-0.304575,0.627352,1.838793,0.287382,0.612055,-0.148301,0
-1.369516,-2.172687,-0.36208,0.725538,-0.33297,-0.660433,-0.320086,2.160888,-0.328433,-0.764121,-0.531311,-0.690437,1
1.628558,-1.239743,-1.226981,-1.878695,0.504795,0.212008,0.32546,-0.677339,0.166243,0.643991,-0.905043,0.005546,0
2.902767,2.139603,-1.028756,-1.273799,0.153186,0.451507,-0.314457,0.508022,-0.328118,-0.670907,0.560528,0.013909,0
2.869607,-0.013458,-1.169764,-1.768493,-0.702338,0.18523,0.270332,-1.135707,0.064501,-0.45215,0.222116,-0.205968,0
-2.320298,-4.053426,-0.838123,0.233327,-0.029047,-0.143886,-0.164975,1.612463,-0.052015,-0.037605,0.533184,0.189905,1
-1.063397,-2.036809,0.157484,-0.067462,1.175647,0.322343,-0.001665,-0.607749,-0.917253,0.228478,-0.573056,0.488808,0
0.91138,-2.143011,-0.636488,1.103116,-0.449591,-0.298118,-0.154319,-0.729422,0.245531,0.353485,-0.377926,-0.465091,0
-0.381404,-1.642623,-0.350661,0.941862,-0.52453,-0.438342,-0.226762,0.590614,0.245692,0.197703,0.679739,-0.204549,0
-1.114304,-1.677051,0.314632,0.948601,0.556289,-0.053248,-0.354584,0.490148,0.234983,0.71915,0.280577,0.494872,0
1.122971,0.034529,0.158148,1.257894,-0.628424,-0.147059,0.007102,-0.797778,-0.461046,-0.03647,-0.065977,-0.005114,1
-2.298265,-0.031882,0.436157,0.684525,-1.441109,-0.41726,1.100303,-0.004502,-2.750418,0.266019,0.374106,-0.121509,1
-1.321729,1.579166,0.980661,0.566226,-1.037894,-0.314994,0.516047,0.332836,-1.0003,0.787366,1.024028,-0.050371,0
0.650734,-0.313318,0.900156,-2.887,2.723284,0.765573,-0.086732,-0.440162,-0.108017,0.0965,-0.039479,1.39153,0
3.168799,1.852034,-0.362953,-1.37947,-0.168912,0.487687,-0.08224,0.608624,-0.057219,-0.8713,0.376754,0.023244,0
0.34999,1.515109,1.894768,0.168195,1.62277,0.470807,-0.538673,-0.08451,-0.1721,-0.869121,-0.184796,0.614619,0
2.49561,-1.067508,-1.352954,-1.710323,-0.514462,0.097082,0.304419,-0.449599,0.057763,0.028631,-0.284238,-0.38512,0
0.79319,-3.054433,-0.941277,1.064531,0.010188,-0.297054,-0.627608,0.103419,0.316808,-1.029023,0.244677,-0.368024,0
2.069747,1.837748,-0.235112,-1.119808,-0.45351,0.098647,0.671247,0.916992,-0.062203,0.534614,0.399765,0.10286,0
2.416585,1.85175,-0.122846,-1.055686,-0.141466,0.202658,0.070834,1.091374,-0.020133,0.467029,-0.473126,-0.149692,0
0.363461,1.700002,0.169753,1.420846,-0.294903,0.047633,0.071121,0.435775,0.095438,-0.641813,-0.088314,-0.102252,1
-1.294673,0.10028,0.79955,0.363055,-0.411951,-0.115526,0.32344,-0.930398,-0.432884,0.60559,-0.639895,-0.430623,1
1.250531,-0.616124,0.315507,1.58667,0.158163,0.14506,-0.400997,-1.613262,-0.250275,-0.790025,-0.462834,0.014514,0
0.68586,-0.116353,0.492507,-2.549922,1.934142,0.042735,0.259233,-0.457492,-0.073678,0.446096,0.015352,0.888769,1
0.738542,1.255264,0.958302,1.503047,-0.21177,-0.009036,-0.287926,0.494614,0.139767,0.408077,0.232172,0.122413,0
-5.576626,2.360283,3.279893,-0.67336,2.849917,1.114952,2.858997,-1.010133,-3.89294,-1.606995,-0.791885,-0.256413,1
-0.527768,0.063485,-0.124104,0.919441,-1.077905,-0.010027,0.460225,-0.774433,0.267898,0.420576,-0.222828,0.211868,0
-0.676728,1.536824,1.401902,0.937766,0.401118,0.306276,-0.442135,0.46749,0.627533,0.650939,-0.283914,0.303374,0
2.103535,-1.134025,-1.241692,-1.684816,-0.24607,0.062806,0.15047,0.731517,0.028822,-0.123889,-0.165491,-0.243939,0
1.428705,-2.164221,-1.013551,-1.494951,0.680761,0.260184,-0.223489,-0.139123,-0.070842,-1.074351,0.963962,0.542949,0
-3.643964,0.802693,0.562368,0.024616,-1.586175,-0.020746,0.234633,-0.726429,0.149432,0.027432,-1.014783,-0.342687,1
0.789631,-1.855528,-0.358821,1.349028,-0.065959,-0.172768,-0.450943,0.481927,0.062736,-0.372845,0.365112,0.001753,0
1.437971,-1.309802,-0.263829,1.765538,-0.388755,-0.094123,-0.321116,-0.822804,-0.446175,-0.932089,-0.008283,-0.21069,0
0.261557,-0.784225,-0.560874,1.3835,0.031236,-0.346493,0.904186,0.331279,0.079257,0.136315,-0.794778,-0.415137,0
0.737316,-2.526957,-1.505992,-2.195115,0.490856,0.170321,0.039372,1.270917,0.017906,0.067307,0.075282,0.189528,0
1.702587,-0.316955,-0.62895,-0.844965,-0.3067,-0.225736,0.136972,0.456654,-0.203864,0.212222,0.561555,0.047464,0
0.089776,-1.508295,0.16052,0.533498,0.399865,0.119885,0.02057,-1.216678,-0.554557,0.174886,0.138988,0.706906,0
1.410069,1.498119,0.474738,0.196488,-0.282433,-0.091089,0.0706,0.749543,-0.171146,0.90178,0.359653,0.349709,0
-0.304399,-0.177292,0.28067,1.63676,-0.501915,-0.022095,0.403195,0.375338,-0.682497,-0.030427,-0.35633,0.216799,1
-5.515231,-0.000224,1.835164,-1.584681,1.201772,0.636489,0.039387,0.238863,0.459592,-0.285593,0.581045,-0.997437,1
-0.876735,-3.528987,0.305086,0.833276,2.20471,0.247328,-0.880225,1.081156,0.08042,-0.261356,0.017121,0.907767,0
0.132052,1.321291,1.659241,1.759587,1.130268,0.200721,-0.68421,0.248278,0.607146,-0.18273,-0.456725,0.434657,0
2.939278,2.175167,-1.095513,-1.245946,0.215877,0.444045,-0.374971,0.52766,-0.31426,-0.710101,0.455667,-0.055802,0
-2.637208,-3.447762,-0.406253,0.019783,0.720391,0.073033,-0.731092,2.767192,0.547388,-0.628571,-0.509475,-0.097991,0
-0.171567,-1.573122,0.218008,1.172979,0.045752,-0.20953,-0.008532,-1.076439,-0.473228,0.369597,0.081207,0.277741,1
-0.674169,1.591493,1.534673,-0.019207,0.620132,0.224911,-0.137352,0.35494,0.316483,0.988652,0.474275,0.859199,0
-5.779516,2.561989,1.816988,-1.105927,-0.499429,-0.068832,0.179969,-0.203603,-0.029781,0.159035,0.827833,-0.838665,0
-2.391608,1.915292,1.162035,0.592263,-0.106096,0.290456,-0.282208,0.32662,0.388617,0.636803,-0.046017,0.057498,1
1.388326,1.236737,1.050638,1.50502,0.209976,0.033605,-0.563333,0.357724,0.237641,-0.423865,-0.013117,-0.015008,0
0.30563,-0.696913,0.335819,-0.258751,0.372393,0.016633,0.23245,-1.787576,-0.46835,0.508411,-0.100493,0.405588,1
-0.218661,-0.19338,0.026578,1.018635,-0.775283,-0.535318,-0.036438,0.261231,0.56156,0.265499,0.287242,-0.536105,1
-2.536294,-0.112323,0.593042,0.227633,-1.078854,-0.439917,0.247822,-1.30338,0.456364,0.945084,0.378267,-0.566093,1
-0.996866,2.166436,0.045132,-0.253332,-0.203773,-0.034676,0.186245,0.838826,0.574934,1.375325,0.13678,0.246209,1
0.802303,1.644423,1.159868,-0.63843,1.015381,0.581183,-0.44986,-0.207776,0.205444,-0.869345,1.134109,1.248341,1
-2.532784,-2.895872,-0.387784,0.220964,-0.113858,0.030581,0.160364,1.274802,-1.0645,-0.226341,-0.251052,0.161179,0
-2.000993,0.346207,0.358051,0.3692,-1.010242,0.141324,0.918762,-0.852494,-0.761435,0.412471,-0.490666,0.308453,0
0.488381,-1.4628,0.076938,0.203565,0.75458,0.072291,-0.384922,0.380875,0.009633,-0.410719,0.455013,0.339328,0
-0.557217,-0.322184,1.579606,0.11774,1.674494,0.403095,-0.147339,-1.653168,-0.201881,0.407672,-0.770761,0.426779,1
1.219553,-1.717449,-0.378081,1.577853,-0.292036,-0.202022,-0.42713,-1.166645,0.181947,-0.516428,0.264209,-0.052182,0
-16.750133,2.605835,-0.491937,-3.604734,-6.83124,0.303689,0.469019,-0.481376,0.51615,-4.316482,-1.470733,1.268446,1
0.89495,-0.257448,-0.231464,1.590134,0.564039,0.145584,0.586371,-1.225699,0.603633,-0.056157,-0.388277,0.228194,0
0.004945,-1.378031,-0.106822,1.789248,0.813104,-0.151696,0.288322,-0.09983,0.502632,0.035467,-0.126155,0.194749,0
0.476274,0.00769,1.263313,0.025385,1.853024,0.757997,-0.655474,-2.144215,0.154439,-1.174258,0.916362,1.069289,1
1.134316,1.149971,1.77115,1.410799,1.534159,0.428983,-0.891591,-0.297818,0.124038,-1.051216,0.403229,1.061919,0
