@relation 'camel-1.6_deleteColumns-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.378rfc-0.363loc-0.359wmc-0.334npm-0.311ce... numeric
@attribute -0.469mfa-0.43dit-0.388ic-0.296dam+0.292lcom3... numeric
@attribute '-0.413amc+0.409ca-0.408avg_cc+0.38 cbo-0.331max_cc...' numeric
@attribute -0.502ca-0.491cbo-0.349avg_cc-0.324amc+0.271lcom... numeric
@attribute '0.534lcom3-0.492dam+0.286ic+0.234mfa+0.21 cam...' numeric
@attribute '-0.623cbm-0.452moa+0.387dit+0.25 noc+0.241mfa...' numeric
@attribute 0.933noc+0.177cbm+0.123avg_cc-0.116cbo+0.108moa... numeric
@attribute '0.495moa+0.411ce-0.333cbm+0.31 amc-0.307max_cc...' numeric
@attribute -0.64moa-0.49cam+0.261ic-0.251max_cc-0.218dit... numeric
@attribute -0.615cam-0.372amc-0.348cbm+0.279max_cc-0.262lcom... numeric
@attribute 0.744ic-0.434cbm+0.304cam-0.244dit-0.186amc... numeric
@attribute 0.741ce-0.447amc-0.217loc+0.188max_cc+0.182cam... numeric
@attribute bug {1,0}

@data
0.287661,0.478793,-0.718886,0.504386,-1.549395,0.046317,-0.338011,-0.52356,0.42552,-0.213092,0.133961,0.443087,0
2.771936,1.871101,0.060187,0.428356,0.776982,-0.218903,0.235879,-0.288178,-0.62118,-0.473133,0.43602,0.213067,0
0.448611,0.187761,-0.582315,0.858589,-2.030416,-0.224938,-0.260464,-0.440613,-0.277818,-0.319687,0.358754,-0.285465,0
-0.504688,-0.257769,-0.89805,-0.094867,-1.143266,0.735309,-0.708369,0.887264,0.826811,-1.500557,-0.265296,0.287701,0
2.800516,1.815339,-0.046923,0.563114,0.823433,-0.220628,0.265076,-0.284674,-0.614759,-0.464853,0.434321,0.216124,0
2.267006,1.993223,0.424167,0.117456,0.56453,-0.317697,0.07557,-0.173781,-0.27904,-0.139604,0.254126,0.280855,0
2.32035,1.931592,0.365128,0.09697,0.47636,-0.372073,0.082692,-0.177609,-0.149985,0.070172,0.156352,0.12857,0
-1.20521,0.999382,-1.111343,0.657856,-1.368672,-1.360255,0.074989,0.358724,-1.116945,0.482286,0.43649,0.191139,0
1.795665,1.85058,0.089047,0.651084,0.88139,-0.204683,0.049161,0.137507,-0.114444,-0.44219,0.201737,0.311241,0
2.13257,-0.701703,1.094868,0.188178,1.773428,-0.238218,0.205643,-0.063084,0.201853,0.155611,0.291646,-0.28453,0
2.244521,1.10357,0.540444,1.143007,-0.237605,-0.782335,-0.147267,0.602443,1.586704,1.530348,-0.786885,-0.720152,0
1.403675,-1.876884,0.217204,0.218446,-0.891494,1.775602,-0.527437,-0.581239,-1.018453,-0.500161,-0.43531,0.003775,0
-0.542401,-1.960262,0.160771,-0.311222,0.088685,-0.236618,-0.066857,-1.171468,0.535827,0.300752,-0.172047,0.179214,0
-0.015258,-2.570489,0.275001,-0.286008,-0.222036,0.372019,-0.252347,-0.095339,-0.216707,0.120032,0.058695,-0.304301,1
-0.054026,-1.390384,0.257502,0.127348,-0.675501,0.92952,-0.611953,0.847861,-0.357704,-0.11595,-0.71824,0.46346,0
0.201215,2.862997,-3.958628,-2.159781,1.875039,-0.297527,0.79058,-1.197046,-0.981325,0.083864,0.111093,-0.325088,0
0.623041,0.449028,-1.414284,0.079181,-1.349231,0.230812,-0.228146,-0.500888,0.240778,-0.51011,0.036292,-0.346327,0
1.870965,-1.262276,1.339819,-0.384472,2.11443,0.356058,0.066814,-0.053583,-0.194599,0.495563,-0.082519,0.024775,1
-0.486219,-0.339623,-0.070643,0.618777,-1.208266,0.908286,-0.257493,-0.505038,0.319706,-0.146918,-0.363219,-0.845596,0
-1.039405,-1.929194,0.604601,-0.210673,-0.073312,0.025069,0.977916,-0.651709,-0.123129,0.481636,0.041765,0.32391,0
1.479568,0.375802,-0.491999,0.68648,-1.637615,0.437066,-0.263191,-0.748872,-0.598844,-1.688691,0.83673,0.480511,0
-3.345627,5.303065,7.136828,-5.135251,-1.500179,-0.442951,-1.975819,-0.456205,0.781097,0.803769,-0.419664,0.317867,1
-3.148995,-1.472532,1.15522,0.140208,-0.096221,-0.357037,-0.101243,0.838175,-0.681255,1.263502,0.248882,0.64622,0
-6.62675,-0.29469,-1.482056,-1.16672,1.170867,-1.479024,0.033563,2.046526,-2.449246,1.380925,0.727442,0.406319,1
1.016258,-2.031425,0.715897,0.161467,-0.512668,1.62541,-0.184428,0.270502,-1.21633,0.27324,-0.932344,-0.175667,1
0.350152,0.607989,-0.850816,0.467636,-2.080995,0.030995,-0.046429,-0.251714,0.696796,-0.99833,0.383239,0.043589,0
0.829619,0.389552,-0.387049,0.929449,-1.752145,0.07062,-0.309135,-0.864551,0.275424,-0.204663,0.214926,-0.336185,0
2.781463,1.852514,0.024484,0.473276,0.792466,-0.219478,0.245611,-0.28701,-0.61904,-0.470373,0.435454,0.214086,0
2.800516,1.815339,-0.046923,0.563114,0.823433,-0.220628,0.265076,-0.284674,-0.614759,-0.464853,0.434321,0.216124,0
1.090757,-2.219094,0.404421,0.0151,-0.805423,2.116375,-0.707845,-0.360091,-0.934558,-0.348061,-0.797218,-0.300006,1
0.923092,-2.015489,0.267841,0.005793,-0.48852,1.845419,-0.611768,-0.246671,-0.622608,0.284499,-1.015593,-0.00336,0
-0.624011,-2.038642,-0.134081,-0.449862,0.243263,-0.249204,0.073288,-0.869666,-0.357757,0.659361,0.007475,0.043663,0
2.952329,-0.213034,1.271778,0.515547,1.46566,1.087759,-0.159459,0.504085,-0.91845,-0.460663,-0.476901,0.006512,1
-6.330909,-1.058689,1.856914,0.907938,0.533617,-1.490182,-0.394363,0.939928,-1.576963,0.933404,0.141084,-0.17319,0
-1.216041,0.941705,-0.068368,0.786322,-1.27358,-0.428798,-0.387631,-0.332965,0.235475,0.561661,-0.041652,-0.146277,0
-0.610496,-1.002722,-0.9612,-0.490135,-0.336455,1.213861,-0.419487,-0.516501,-0.253616,0.485804,-0.780313,0.444671,0
-2.4846,1.119003,-1.611608,0.002395,-1.072762,-0.66745,0.036541,1.118789,0.246265,-0.198983,0.033326,0.053051,0
-4.513979,0.061827,1.643983,2.1209,0.387621,0.106464,-0.677997,-1.747663,0.906937,-0.099844,0.590265,-0.885112,1
-2.814217,3.512391,-9.159277,-6.627727,3.563237,-0.030297,1.531309,-2.340023,-1.986689,1.236471,-0.685807,0.300954,1
0.432738,0.261899,-1.175396,0.180532,-1.493413,0.45703,-0.50006,0.254954,0.617583,-1.408851,-0.057324,-0.801529,0
0.510855,0.315926,-0.725813,-1.238495,1.734432,1.293331,0.941175,0.666614,-0.236346,0.270331,-1.175939,-0.266588,0
1.515572,0.423506,-0.490344,0.802207,-1.678122,0.528837,0.15934,-1.034971,-0.688585,-1.530599,0.859728,0.084309,0
-0.261781,2.651753,-2.660646,-1.256221,1.45447,-0.515819,0.450765,-0.62708,-0.166865,0.799464,-0.033027,0.689331,0
-0.452704,-1.273414,0.179108,0.081249,-0.868143,1.004673,-0.235362,0.383252,-0.438837,0.218983,-0.707537,0.114487,0
-1.129424,-1.767828,-0.793891,-0.985492,0.330659,0.446096,-0.359458,0.929821,0.343293,-0.287367,0.073392,-0.337847,0
-10.18494,-0.48981,2.613365,2.446035,2.130797,-1.226069,-0.275301,0.202805,-0.274165,-0.143104,1.313846,-0.236522,0
0.432046,-0.330853,-0.434975,0.429766,-1.347403,0.636817,-0.425105,-0.597988,-0.016104,-0.207077,-0.091132,0.240169,0
-0.055721,0.961975,-1.521615,0.071478,-1.299907,-0.207979,-0.200781,-0.368196,0.675196,-0.218177,0.129857,0.275464,0
-0.103511,-1.614846,0.440464,-0.08751,0.298284,0.46442,-0.317848,-0.184487,0.614981,0.504235,0.237558,0.330505,0
1.051487,0.181544,-0.642077,0.661455,-1.943254,0.209138,-0.348119,-0.593212,0.180848,-0.77688,0.32817,-0.011641,0
-0.159205,0.460491,-0.184961,0.794596,-1.593291,-0.522718,-0.375181,0.334581,0.51398,0.338606,-0.087899,0.451734,1
-2.124908,-1.352804,-2.103497,-2.006493,0.476034,0.65636,0.735425,-0.426486,-0.572528,0.628317,0.352941,0.679598,0
1.228103,-2.25437,0.339059,0.104816,-0.786309,2.036585,-0.629694,-0.461368,-1.00061,-0.188176,-0.731555,0.049584,0
-1.87422,-0.835646,1.542607,-0.991411,-2.071088,0.377374,6.666756,1.792885,-0.580471,0.706231,0.555626,-0.133182,1
-0.880391,-3.731131,1.310664,-0.398329,0.316507,-5.588117,1.293562,-1.838676,-0.212765,-1.779007,-2.487943,0.235026,0
-0.271327,-2.304369,0.218577,-0.059087,-0.631704,0.316271,-0.370851,0.180603,0.186417,0.190003,0.329309,-0.221615,0
2.800516,1.815339,-0.046923,0.563114,0.823433,-0.220628,0.265076,-0.284674,-0.614759,-0.464853,0.434321,0.216124,0
-0.704568,-1.904097,0.331741,-0.221124,0.084035,-0.071869,-0.238737,0.283571,0.227302,0.227414,0.163521,0.692085,0
-0.539338,0.448696,-0.578543,0.794533,-1.681392,-1.166597,-0.008387,0.279993,-1.162845,0.7684,0.20548,-0.265929,0
-0.612541,0.709269,-1.636751,-0.216973,-0.95521,0.166101,-0.36034,-0.007934,0.908448,-0.17346,-0.345194,-0.546761,1
-1.156403,-2.966344,0.737874,-0.480609,0.718126,-1.440741,0.26515,-1.879618,1.097552,-0.385116,0.48158,-0.09921,0
-0.521326,0.424347,-1.061782,0.592614,-1.713483,-0.249909,-0.222051,-0.672561,-0.224226,0.165034,0.20098,-0.294491,0
0.637689,-0.56725,-0.356819,0.520417,-1.3741,0.653154,-0.368646,-0.871034,-0.068547,0.198882,-0.220597,-0.149011,0
0.664453,2.130356,-1.995747,-1.081791,1.198472,-0.385575,0.362211,-0.42348,-0.062308,0.642435,-0.257514,0.044811,1
-4.919916,2.124709,-1.814592,0.385182,0.56232,0.463011,-0.280876,-2.257762,-0.35793,1.121046,0.024157,0.220911,0
3.060487,1.559742,0.557517,1.065908,0.609672,-0.09759,0.033288,0.339947,-0.220024,-0.902048,0.322183,-0.181001,0
-0.804941,-2.723787,0.638895,-0.549928,0.201298,0.545657,0.139158,-0.789924,-0.624397,0.686834,-0.320031,-0.217751,0
1.734133,1.652266,0.171164,0.557636,0.472294,-0.459853,-0.031551,0.317001,0.553843,0.407709,-0.196815,0.178035,0
-1.251125,-1.957471,-0.191163,-0.722787,0.022726,0.405371,-0.503213,1.175687,0.536618,-0.349635,0.177333,0.675916,0
2.584182,-0.277144,1.2611,0.554818,1.387408,0.990808,-0.229094,0.67644,-0.544729,-0.134973,-0.672579,0.073378,0
2.005821,-1.648332,1.189014,-0.291897,2.20784,0.923817,-0.05561,0.256417,-0.243103,0.756729,-0.214791,-0.266571,0
1.708391,1.039944,-0.298713,0.587601,-0.490133,-0.058475,-0.14738,-0.137866,0.130536,-0.495085,0.234155,-0.271817,0
1.337668,1.556176,0.034165,0.699715,0.365729,-0.602826,-0.054246,0.298724,0.99204,1.02475,-0.469238,-0.133211,0
1.895534,1.918076,-0.619328,0.202431,0.635495,-0.325883,-0.018279,0.875677,0.540062,-1.052902,-0.051318,-0.599511,0
-3.442433,1.347454,0.00688,1.135822,-0.829512,-0.153818,-0.64822,-0.448578,0.525303,0.519521,-0.181972,-1.051875,1
2.244521,1.10357,0.540444,1.143007,-0.237605,-0.782335,-0.147267,0.602443,1.586704,1.530348,-0.786885,-0.720152,0
-3.650549,-1.739719,-0.037971,-0.48864,0.343421,-0.919721,-0.12453,1.179256,-1.350363,1.195482,0.159472,0.69131,0
2.13257,-0.701703,1.094868,0.188178,1.773428,-0.238218,0.205643,-0.063084,0.201853,0.155611,0.291646,-0.28453,0
0.730664,0.193105,-0.567028,0.746664,-2.018111,-0.164473,-0.242608,-0.394851,-0.443059,-0.5831,0.462701,-0.184926,0
0.819113,-0.990619,0.148533,0.437365,-0.884212,0.948031,-0.535899,0.108786,0.173079,-0.28543,-0.537958,0.011204,0
-5.411867,3.097344,1.73552,0.427909,1.01558,1.055047,3.60099,2.03011,2.244141,0.054302,-0.66633,3.205458,0
2.236809,1.482101,0.002526,0.708838,0.405859,-0.406335,0.031024,0.256701,0.52353,0.386881,-0.253035,-0.473789,0
2.13257,-0.701703,1.094868,0.188178,1.773428,-0.238218,0.205643,-0.063084,0.201853,0.155611,0.291646,-0.28453,0
1.764963,1.943719,2.163047,-0.900066,-0.92885,-0.758269,-0.600968,0.610801,1.517019,1.379315,-0.762439,-0.656088,0
-0.858983,3.257751,3.300535,-1.975673,-0.544547,-0.628186,-0.929601,-0.065044,0.971977,1.151365,-0.454563,0.310923,1
-0.650993,-1.522536,-0.045762,-0.085327,-0.232111,0.479505,-0.290251,-0.886057,0.335998,0.434788,0.520999,0.351662,0
-2.05259,0.701839,-3.410351,-2.982509,3.051616,0.121208,0.3633,0.111297,0.447463,0.397009,-0.121826,-0.74365,0
1.223823,-2.596527,0.382059,-0.006414,-0.622608,2.363967,-0.687833,-0.456972,-1.174436,-0.0637,-0.950689,-0.127664,0
0.932612,2.030192,-0.786449,0.008823,0.612094,-0.577705,-0.037583,0.782969,0.967849,-0.122339,-0.24271,-0.075635,0
-5.242006,1.766222,0.420003,2.44568,0.209305,0.264669,-0.888696,-0.037982,0.641792,-0.609862,-0.04983,-1.879326,0
2.800516,1.815339,-0.046923,0.563114,0.823433,-0.220628,0.265076,-0.284674,-0.614759,-0.464853,0.434321,0.216124,0
-0.824075,0.755462,-0.321684,1.273643,-1.38711,-0.052382,-0.379601,-1.230242,0.667109,0.706529,-0.087681,-0.658204,0
-3.772929,-0.860806,-0.525684,-1.642888,1.23444,0.696111,-0.869174,1.976808,1.645295,-0.728513,0.125262,3.09598,0
-0.406518,0.570592,-1.036513,0.349449,-1.363867,0.126195,-0.399526,-0.449068,0.622909,-0.109295,-0.067163,-0.084666,1
0.534708,-0.187663,-0.009058,0.577772,-1.256031,0.090702,-0.284052,-0.231466,-0.411989,0.325935,-0.169909,-0.185891,0
-0.707287,-2.973397,0.540803,-0.409926,0.42811,-0.871253,0.164192,-1.672114,0.811985,-0.391972,0.957898,-0.00633,0
1.111656,1.967586,0.238463,0.069919,0.301684,0.214129,2.097742,0.346612,0.582009,0.290991,-0.250848,-0.009224,0
-2.317385,-2.674645,0.846919,-0.312847,1.049419,-0.201979,-0.125836,-0.819583,0.303669,0.963385,0.957082,-0.147835,0
0.305377,-1.406935,0.73095,0.200287,-0.304269,1.353473,-0.679001,0.25608,-0.035379,0.421579,-0.970539,1.015645,0
-2.368645,-0.123027,0.836889,-0.464039,-0.795993,1.056192,4.355899,-1.064921,1.042485,0.451184,0.365818,-0.220034,1
-1.983562,0.758128,-0.614838,0.205718,-1.099498,-0.64498,-0.449598,1.291644,0.029492,-0.163171,0.068299,1.320757,0
-4.317527,1.211413,-0.116943,1.384302,-0.091825,-0.025119,-0.375141,-1.243384,-1.20948,1.248493,-0.129315,-0.831629,1
-0.283737,-0.966908,-0.629878,-0.438674,-0.393518,0.195229,-0.391035,0.50591,1.149665,-1.368343,0.671794,-0.3749,0
-0.687679,-1.920287,-0.4699,-0.984693,0.210872,0.521292,-0.240881,-0.318478,0.2462,-0.406954,0.306269,1.155984,0
-0.739034,-1.409387,-0.043684,-0.400963,-0.474178,-0.416899,-0.170122,0.71529,-0.376416,-0.184453,0.806627,0.392937,0
-1.12949,-2.582201,0.038667,-0.648722,0.577953,-0.153318,-0.198011,0.610365,0.966005,-0.291783,1.260371,-0.692488,0
2.581442,-0.50585,0.910004,0.778634,0.293156,1.009853,-0.188589,0.036366,-0.852156,-0.87154,-0.165873,0.294288,0
-2.698704,0.542121,-0.501308,0.974808,-1.647484,-0.628808,-0.495906,0.276079,-0.0822,0.446078,0.122445,0.75088,1
0.617617,-1.683543,-0.108849,-0.003267,-1.092304,1.161247,-0.546157,0.513435,-0.918389,-0.825988,-0.403999,0.241644,0
0.323623,-2.567601,0.725512,-0.022734,-0.114801,0.767941,-0.32538,-0.790892,0.023452,0.087654,0.139325,0.141605,0
-3.002725,-1.741303,-1.293312,-1.526089,1.041826,0.503762,-0.091079,-0.918489,-0.644191,1.409623,-0.179181,0.626151,1
-1.524029,-1.528766,0.933759,-0.028825,-0.617202,-0.138754,0.35476,0.401076,-0.159262,0.837362,0.403463,0.190065,0
2.306007,1.597854,0.181306,0.689872,0.516643,-0.33166,0.031035,0.241181,0.235082,0.019734,-0.036271,-0.066588,0
0.743081,1.605665,0.093038,0.769492,0.394351,-0.639866,-0.139702,0.390014,1.253457,1.211365,-0.580993,-0.069626,0
0.671553,-1.473286,0.495542,0.031902,0.011014,-1.337962,0.247611,1.54599,-1.517469,0.606331,0.653735,-1.273306,0
-4.061653,-4.447075,-0.9971,-2.243041,2.279767,0.03032,-0.397734,1.645699,2.048205,-2.226563,0.859569,-2.691031,0
1.382751,-0.509257,0.822259,-0.17878,1.66057,-0.160207,0.049284,0.332044,0.663738,0.680835,0.196862,0.023837,0
0.263837,1.828137,-0.504234,0.649444,0.721791,-0.516917,0.01359,-0.286837,0.853011,1.438003,-0.540246,-0.767165,0
0.870808,-1.662914,0.07291,-0.071927,-0.470279,0.47657,-0.17679,-0.713664,0.075186,-0.563052,0.836931,-0.253658,0
-0.012905,-1.214948,-0.952642,-0.566822,-0.186369,1.158223,-0.15632,-0.732754,-1.614731,0.526723,-0.602095,-0.179956,0
2.456507,2.063703,-0.05812,0.663019,0.697313,-0.372644,0.119966,0.351986,-0.103067,-1.105238,0.476972,0.21086,0
0.15829,-1.74091,-0.058053,-0.044764,-1.006553,-0.03113,-0.215986,-0.170255,0.001852,-0.271704,0.824676,-0.264516,0
-0.292902,-1.895856,0.15057,-0.286926,-0.00432,0.772959,-0.478237,0.243081,0.659309,-0.499315,0.348184,0.28728,0
-2.695525,2.962229,0.422854,-0.865031,1.187385,-0.116545,-0.599,0.338547,0.825771,0.359939,-0.364971,0.462544,1
0.150534,0.167805,-0.492375,0.551382,-1.906301,-1.082491,-0.132221,1.145228,-0.864769,0.006441,0.166392,-0.138057,0
2.752883,1.908276,0.131595,0.338517,0.746015,-0.217753,0.216414,-0.290515,-0.625462,-0.478653,0.437152,0.211029,0
-1.764976,1.006611,-1.345424,0.538332,-0.690649,0.256439,-0.366612,-0.851519,0.483091,0.134542,-0.040305,-0.488311,0
2.008318,1.552178,-0.017436,0.570965,0.390764,-0.443934,0.018087,0.193691,0.586621,0.54006,-0.304149,-0.515985,1
0.776282,0.085718,-0.610369,0.690334,-2.075872,-0.172219,-0.287719,-0.106446,-0.249895,-0.629065,0.369115,-0.039991,0
1.533177,-1.701125,0.701523,-0.18575,-0.080393,1.94579,-0.539404,-0.276384,-1.111283,-0.107999,-0.846002,0.004093,1
2.316251,-1.528401,1.024589,0.257029,0.829219,2.04049,-0.439816,0.324477,-1.253667,-0.680538,-0.872515,-0.01395,0
-0.629821,-1.239472,-1.295139,-0.907978,-0.372748,1.223639,-0.45365,0.56944,-0.896391,-0.64708,-0.651737,0.255154,0
-0.824607,0.61061,-3.469748,-1.536477,-0.760364,0.576621,-0.23673,-0.064448,0.492097,-0.879432,-0.639949,-1.671708,0
2.74013,1.837642,0.004719,0.496497,0.813468,-0.221862,0.239604,-0.224917,-0.590258,-0.494444,0.433861,0.325018,0
1.017947,-2.605206,0.357716,-0.046754,-0.568195,2.379802,-0.736217,-0.233725,-1.068826,-0.182347,-0.965426,0.163124,1
-1.706981,-1.315505,0.362606,0.483823,-0.814423,-1.502947,-0.059878,1.371886,-0.791057,0.884244,0.754968,-0.321338,1
0.430305,-0.989945,0.09931,0.291254,-1.050561,0.814163,-0.55671,0.006377,0.315758,0.06803,-0.594645,0.388436,0
2.244521,1.10357,0.540444,1.143007,-0.237605,-0.782335,-0.147267,0.602443,1.586704,1.530348,-0.786885,-0.720152,0
-0.114704,0.289432,-0.326985,0.915209,-2.04599,-0.361709,-0.350733,-0.380367,0.081761,0.153258,0.175789,-0.155934,0
0.117798,-3.044244,0.168496,-0.748145,0.740765,0.664861,-0.104731,-0.634779,0.317959,-0.38485,1.387629,-0.416549,0
2.667148,1.888451,0.11091,0.361817,0.779516,-0.22216,0.199817,-0.169741,-0.570285,-0.527223,0.434134,0.427634,0
2.663916,1.986341,0.290348,0.137141,0.689599,-0.217262,0.161744,-0.234263,-0.607382,-0.516524,0.438389,0.316867,1
0.28385,0.395634,-0.552163,0.288457,-2.252039,0.570516,1.414121,-0.621486,0.544912,-0.206894,0.107473,-0.024715,1
1.840648,-0.734829,0.991469,-0.361195,1.943727,0.60729,0.781512,0.273656,-0.087615,-0.000153,0.320111,-0.151423,0
1.532253,1.777824,-0.912171,-0.210938,0.759858,-0.418607,0.182772,-0.001574,0.238073,0.547445,-0.248159,0.117301,0
-5.117978,-0.284813,1.371282,0.708413,-0.165068,-0.752685,0.059788,1.175765,0.076898,0.517301,0.669402,0.988519,0
1.220126,-1.287961,0.54642,0.444458,-0.500216,0.874828,-0.365014,0.391306,-0.995723,-0.135032,-0.446251,0.478619,0
0.758333,0.043117,-0.914266,0.404934,-1.929581,0.052274,-0.356011,0.319665,-0.257513,-1.332665,0.305105,-0.319529,1
1.52453,0.395632,-0.261182,0.925867,-1.670743,0.21856,-0.248131,-0.851494,-0.20871,-0.846235,0.517755,-0.062636,0
-1.793917,0.800101,-2.205797,-0.904605,-0.88599,0.42563,-0.49223,0.166907,0.671793,-0.872154,-0.113145,0.542639,0
-0.430318,-3.37035,1.070187,-0.243046,0.333887,0.241818,-0.266271,-0.722309,0.870606,0.078911,1.05346,0.017096,0
-4.385179,1.074552,1.733312,-0.609697,-1.976516,0.454791,7.133139,0.85594,0.398401,0.704367,0.823098,-0.157231,1
2.244521,1.10357,0.540444,1.143007,-0.237605,-0.782335,-0.147267,0.602443,1.586704,1.530348,-0.786885,-0.720152,0
1.075115,0.163783,-0.598698,0.571059,-1.892293,0.297671,-0.41057,-0.281041,0.176091,-1.174827,0.366894,0.267001,0
-1.615634,-0.967153,-0.198491,-0.299064,-0.11903,0.298817,-0.499819,0.118554,1.095607,-0.430554,0.590958,0.509525,1
-6.040919,0.405459,0.61557,0.843997,0.737462,0.122296,-0.458051,0.179503,1.101671,-0.028137,0.614288,-0.087539,0
-1.946676,1.18212,-1.225086,-0.031725,-0.822237,0.046487,-0.68795,1.150298,1.439459,-1.468495,0.078654,1.271463,0
2.234995,1.122157,0.576148,1.098087,-0.253089,-0.78176,-0.157,0.601275,1.584563,1.527588,-0.786319,-0.721171,0
0.823842,0.068582,-0.593721,0.659083,-2.15623,-0.215087,-0.28479,-0.165814,-0.194581,-0.464563,0.299655,-0.188926,0
1.455415,-1.165247,0.212368,0.405344,-0.816266,1.192307,-0.366982,-0.674037,-0.714847,-0.139273,-0.309293,0.148445,1
1.425599,0.610628,-0.361549,0.864706,-1.312999,0.094198,-0.150492,-0.884493,-0.167273,-0.519875,0.405453,-0.018562,0
-1.990631,0.878417,-0.343856,0.560651,-0.946659,0.024478,-0.742301,0.560852,1.45465,-0.154785,-0.257079,1.173903,0
-0.402513,-3.857154,1.254684,-0.516906,0.31029,-5.479845,1.34914,-1.868087,-0.495579,-2.075045,-2.359316,0.283822,0
0.616066,0.481267,-0.218161,0.877697,-1.756023,-0.298141,0.543057,-0.285066,0.03502,0.37526,0.051049,-0.311446,0
2.234995,1.122157,0.576148,1.098087,-0.253089,-0.78176,-0.157,0.601275,1.584563,1.527588,-0.786319,-0.721171,0
0.511733,-0.94281,-1.311862,-0.632684,-0.92457,1.113923,-0.282668,-0.665598,-0.588603,-0.530825,-0.282102,0.09874,0
0.955367,0.482202,-0.853407,0.472273,-1.538522,0.182422,-0.20235,-0.909713,-0.092733,-0.54664,0.354549,-0.065615,0
0.735862,0.433907,-0.349126,0.783443,-1.68453,-0.462533,-0.179197,-0.293094,-0.037266,0.295866,0.072177,-0.350928,0
-0.73229,-1.993373,-0.256459,-0.426225,-0.100261,0.381687,-0.385935,0.690475,0.428532,-0.136682,0.143918,-0.553956,0
2.172877,1.738061,0.081781,0.438151,0.56613,-0.435643,0.106011,0.044621,0.103474,0.208185,0.052654,0.410245,0
-1.293249,0.708873,-2.699758,-0.75985,-0.788018,0.340522,-0.311282,-0.117929,0.822608,-0.391755,-0.463477,-1.114168,0
2.800516,1.815339,-0.046923,0.563114,0.823433,-0.220628,0.265076,-0.284674,-0.614759,-0.464853,0.434321,0.216124,0
2.771936,1.871101,0.060187,0.428356,0.776982,-0.218903,0.235879,-0.288178,-0.62118,-0.473133,0.43602,0.213067,0
3.068692,1.562527,0.58522,1.083928,0.600581,-0.105065,0.033891,0.310923,-0.228897,-0.880308,0.318275,-0.163505,0
-0.827534,-0.336754,-0.792463,-0.291555,-0.638407,0.453699,-0.45908,0.773978,-0.265745,-0.465314,-0.316186,1.152414,0
-0.315244,-0.455676,-0.106568,0.415886,-1.126035,-0.240295,-0.344218,0.974684,-0.434544,0.361561,-0.365325,0.42161,0
-0.532155,-0.020023,-0.208421,0.808118,-1.30351,-0.469605,-0.245065,0.256227,-0.554546,0.824075,-0.206169,0.09753,0
0.985352,0.259089,-0.48507,0.770198,-1.768438,0.13525,-0.367504,-0.384388,0.431654,-0.536984,0.176638,-0.081901,0
2.67027,1.928527,0.164459,0.382184,0.762159,-0.214808,0.207985,-0.318355,-0.626589,-0.467434,0.440552,0.196477,0
-0.348272,-1.422438,-0.428773,-0.336588,0.042052,0.144639,-0.030321,-1.375082,0.185839,0.79097,0.245465,-0.056066,1
0.234786,-0.439925,-0.940565,-1.56776,2.782691,0.195093,0.098585,0.995164,0.323202,-1.880346,-0.179838,-0.858363,0
-0.114526,-1.242602,-0.795018,-0.67555,-0.231749,-0.028513,-0.048351,-0.748532,0.463431,-0.262334,0.534911,0.203666,0
-0.503852,-1.419886,-0.357522,-1.078442,-0.406769,0.539112,-0.300679,-0.766546,0.226078,-0.153153,0.593532,-0.042614,0
-2.086029,1.367809,-4.417181,-1.977752,-0.083723,-0.103077,0.494542,-1.996148,-1.54515,1.397174,0.046254,0.49417,0
1.952178,1.755544,0.156929,0.595231,0.492144,-0.493333,0.094302,-0.184201,0.232196,0.58771,-0.067963,-0.046172,0
0.356631,-1.113586,0.006793,-0.311828,-0.877856,1.63303,0.932419,-0.157169,-0.211092,-0.01836,-0.668692,0.377577,0
-2.052339,-2.587699,0.044265,-0.492274,0.714045,-0.305386,-0.158437,-0.002008,0.819436,-0.140257,1.217743,-0.542276,0
1.191451,0.443121,-0.456089,0.843446,-1.549541,0.071304,-0.221331,-0.759276,0.067447,-0.431038,0.337547,0.116342,0
-4.407003,2.341602,-4.882748,-1.759288,1.216317,0.536406,0.574877,-4.088407,-2.204195,2.743458,0.212467,1.574633,1
2.184135,1.125873,0.592087,1.076389,-0.247571,-0.78357,-0.172739,0.662199,1.611205,1.500757,-0.787346,-0.611257,0
1.089514,-1.98256,0.344835,0.166664,-0.762127,0.585947,-0.265145,-0.635797,0.040445,-0.775096,0.922236,-0.079711,0
0.587683,-2.727872,2.020191,-1.005591,3.032122,-0.800395,0.279157,-0.194367,1.396676,0.792976,1.705372,-0.452358,0
2.201165,1.831707,0.228893,0.34461,0.49565,-0.424338,0.101285,-0.174391,0.011169,0.287929,0.061444,0.056304,1
1.125871,-1.924718,1.012653,-1.002151,2.740651,0.329379,0.442191,0.640129,0.630223,-0.069524,0.955646,-0.184676,0
1.708391,1.039944,-0.298713,0.587601,-0.490133,-0.058475,-0.14738,-0.137866,0.130536,-0.495085,0.234155,-0.271817,0
0.735565,-2.171755,0.344765,-0.043979,-0.455838,0.627082,-0.268978,-0.644684,0.215745,0.153268,0.459149,0.031897,0
