@relation 'JM1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.264lOCode-0.264v-0.264b-0.262total_Op-0.262n... numeric
@attribute -0.466i+0.351ev(g)+0.332iv(g)+0.321v(g)+0.317branchCount... numeric
@attribute -0.588l+0.413ev(g)-0.364t-0.364e+0.231locCodeAndComment... numeric
@attribute -0.653locCodeAndComment+0.427uniq_Op-0.371l-0.28ev(g)-0.276lOComment... numeric
@attribute 0.598locCodeAndComment-0.397i-0.365ev(g)+0.303uniq_Op-0.243l... numeric
@attribute 0.518lOComment-0.44l-0.367uniq_Op-0.317locCodeAndComment-0.309uniq_Opnd... numeric
@attribute -0.559lOComment-0.468l-0.409uniq_Op-0.325d+0.223i... numeric
@attribute '-0.558d+0.367lOComment+0.35 uniq_Opnd-0.267total_Op-0.253n...' numeric
@attribute defects {false,true}

@data
1.609386,0.196339,-0.707982,-0.150464,0.014405,-0.145354,-0.126811,-0.017026,false
1.225831,0.011736,-0.100842,0.28843,0.259959,0.286106,0.278421,-0.218804,false
1.354467,0.04648,-0.576751,-0.073928,-0.156952,-0.300467,0.031236,0.127174,false
1.256273,-0.215378,-0.705281,-0.22781,-0.215444,-0.048742,0.080575,0.127227,false
0.597013,-0.471811,0.048377,0.532287,0.061383,-0.040715,0.36201,-0.108432,false
0.471659,-0.406993,0.01724,0.278741,0.28854,0.492459,-0.228321,0.422538,false
1.772213,0.293942,-1.030844,-0.422962,-0.150231,-0.302001,-0.283401,-0.09386,false
1.156531,0.100389,0.040934,0.513477,0.504893,0.204155,0.029748,-0.078031,false
0.509659,-0.403793,-0.030983,0.26151,0.169856,0.338903,-0.105165,0.424811,false
-0.112361,-0.402883,0.417221,0.718403,0.352249,0.105605,-0.369545,0.056627,false
1.666343,0.131612,-1.075565,-0.496441,-0.31719,-0.349504,-0.197286,-0.05079,false
0.977815,-0.262232,-0.16201,0.307467,0.11152,0.089243,0.269854,0.026616,false
0.985551,-0.259168,-0.162492,0.303317,0.107113,0.088812,0.276622,0.04916,false
1.003184,-0.242071,-0.15546,0.318676,0.113098,0.061089,0.266115,0.01755,false
1.097369,-0.152614,-0.1547,0.309782,0.175862,0.10916,0.227794,-0.001691,false
-0.306758,-0.122892,0.673325,0.826363,0.176535,-0.284897,-0.279697,-0.118718,false
1.471466,0.191253,-0.538766,-0.062228,0.0499,-0.034321,-0.016005,0.024918,false
1.750411,0.32731,-1.650144,-0.930419,-0.606973,-0.77519,-0.609023,-0.116689,false
-0.222711,-0.482579,0.276781,0.627667,0.4973,0.510991,-0.366886,0.057189,false
-0.788636,0.333359,0.946622,0.768506,0.452128,0.211305,-0.748392,-0.685728,false
-4.069772,-1.804444,1.07777,-1.186484,-0.246259,1.22986,-1.055776,1.282767,false
1.332837,0.133907,-0.442927,-0.012369,0.006573,-0.031471,0.071566,0.058646,false
-0.460067,0.4919,1.082424,0.048635,-0.116566,0.605313,-0.758433,-0.354848,false
1.211679,1.080243,0.217797,-0.115743,0.122762,0.967509,1.00694,0.447309,false
-0.069785,-0.575083,0.067367,0.632211,-0.135328,-0.435571,0.35382,0.427869,false
1.724131,0.673232,0.150704,0.013468,0.231004,0.904329,0.849592,0.082208,false
0.704526,0.025463,0.22684,0.571093,0.591596,0.512349,-0.047495,-0.450357,false
-2.482357,-0.809751,0.074207,0.486552,-0.346233,0.399064,0.760853,-0.663446,false
0.127337,-0.125279,0.302513,0.86928,0.439035,-0.114518,-0.007139,-0.212904,false
0.963952,-0.074334,0.237184,0.221729,0.820101,0.175175,0.255207,-0.503183,false
-0.165415,0.101888,0.526236,0.84417,0.328057,-0.172401,-0.043631,-0.109852,false
-3.45404,3.09004,2.983562,-1.184507,-3.008336,-1.000432,0.082943,0.322195,false
-14.995232,9.858114,9.659201,-5.078886,-11.847734,-4.64487,0.821243,1.348102,false
-1.571067,0.186209,0.696537,0.949924,0.425648,0.130174,-0.296083,-1.404654,false
0.056248,-1.104348,0.002319,-0.045154,-0.309248,-0.49899,0.893349,0.163935,false
-1.000669,0.035786,0.577925,0.808703,0.035353,-0.230636,0.153704,-0.421505,false
0.994454,0.429311,0.182626,0.372284,0.245896,-0.022405,-0.020843,0.051572,false
1.197428,0.428052,0.039998,0.22612,0.202358,0.05704,-0.001143,-0.004149,false
1.51253,-0.092742,-1.133272,-0.547916,-0.516025,-0.498018,-0.153645,0.041695,false
-4.930285,-1.592525,1.463101,-0.895194,0.709256,-0.169,-0.784815,-0.017147,false
0.69341,-0.010099,0.126798,0.634905,0.397852,0.018964,0.091868,-0.049628,false
0.59916,-0.200967,0.021781,0.531939,0.160355,-0.114738,0.209999,0.139764,false
1.437585,0.24394,-0.462975,-0.013799,0.101821,0.025412,0.033655,0.030247,false
1.295838,0.054155,-0.256989,0.085729,0.051144,0.178295,0.303415,-0.091127,false
1.559818,0.353101,-0.49541,-0.097383,0.096885,0.119452,0.082541,-0.050692,false
1.834663,0.261034,-1.687162,-0.920409,-0.545387,-0.716007,-0.639561,-0.152095,false
1.144178,-0.297103,-0.420231,-0.00807,-0.260588,-0.097755,0.37478,0.054624,false
1.834663,0.261034,-1.687162,-0.920409,-0.545387,-0.716007,-0.639561,-0.152095,false
0.536603,-0.006133,0.12603,0.505782,0.163087,0.007712,0.2745,-0.052577,false
1.382377,0.067856,-0.652377,-0.122903,-0.180465,-0.351238,-0.027492,0.131371,false
1.766759,0.442202,-1.284394,-0.648877,-0.294443,-0.45616,-0.439774,-0.109837,false
1.82816,0.20051,-1.912939,-1.139308,-0.715406,-0.813088,-0.800217,-0.139512,false
1.492126,0.258799,-0.463583,-0.036102,0.048352,-0.009924,0.082224,-0.006329,false
1.309928,0.146232,-0.22471,0.15786,0.148946,0.125529,0.212376,-0.016075,false
1.188375,0.046039,-0.633988,-0.199013,-0.24442,-0.264698,-0.043366,0.236082,false
1.488166,0.18168,-0.733743,-0.255287,-0.193041,-0.225015,-0.00312,0.026695,false
-0.538645,-0.734409,0.020077,-0.117202,-0.900845,-0.236882,0.219935,1.141996,false
-1.421518,-0.06981,1.091966,0.036451,0.695438,-0.343763,-0.143393,-0.17332,false
0.131612,-0.230736,0.206426,0.386334,0.376765,0.559494,-0.293445,0.220809,false
1.273204,0.225586,-0.204215,0.215272,0.20415,0.020969,0.078263,0.047462,false
1.67396,-0.030494,-1.640708,-0.900354,-0.790446,-0.925837,-0.503237,-0.026538,false
0.190254,-0.326834,0.227361,0.717535,0.359495,0.008012,-0.1066,0.243536,false
2.09355,0.548025,-2.349043,-1.365626,-0.67911,-1.042377,-1.175601,-0.364386,false
0.139939,0.183555,0.432041,0.509842,0.114394,0.052471,0.158548,-0.131639,false
1.222864,0.294164,-0.733025,-0.311475,-0.370607,-0.470955,-0.066772,0.183633,false
1.506012,0.265522,-0.687356,-0.172344,-0.009442,-0.138802,-0.116569,0.034507,false
1.376908,0.0992,-0.692905,-0.207251,-0.173971,-0.197691,0.00704,0.090273,false
1.763372,0.203396,-1.29115,-0.625217,-0.384243,-0.533077,-0.387668,-0.086146,false
1.145647,0.177385,-0.09228,0.280797,0.17169,0.049168,0.223951,0.018452,false
-0.792898,-0.374451,0.498168,-0.463082,-1.363567,-0.223438,0.096314,0.997239,false
0.191836,0.15224,0.352861,0.369532,-0.041301,0.067316,0.285981,-0.067368,false
1.67396,-0.030494,-1.640708,-0.900354,-0.790446,-0.925837,-0.503237,-0.026538,false
1.67396,-0.030494,-1.640708,-0.900354,-0.790446,-0.925837,-0.503237,-0.026538,false
1.568801,0.256614,-0.247182,0.170004,0.311708,0.223523,0.11371,-0.143619,false
-0.217032,-0.407401,0.278645,0.794167,0.318752,-0.033521,-0.072893,0.228555,false
1.149509,0.161458,-0.212041,0.149594,0.093488,0.030991,0.125143,0.129639,false
0.926108,-0.070843,-0.205854,0.175228,-0.001897,-0.025349,0.164413,0.242618,false
1.94078,0.425591,-1.701563,-0.922048,-0.43487,-0.64859,-0.700841,-0.232981,false
0.672834,-0.086298,-0.074508,0.243111,-0.006183,0.047029,0.264072,0.226395,false
1.187371,0.327074,-0.016149,0.238061,0.206544,0.015898,-0.037793,0.038395,false
1.935122,0.40627,-1.697229,-0.915591,-0.446632,-0.668112,-0.697227,-0.218054,false
1.861217,0.37023,-1.312334,-0.636663,-0.257244,-0.428084,-0.456437,-0.157841,false
-0.695721,0.1241,0.725904,0.948397,0.639003,0.280021,-0.438857,-1.375552,false
1.341675,0.034629,-0.244248,0.19312,0.20013,0.15087,0.170628,-0.04386,false
1.250489,0.529423,-0.181548,-0.086586,-0.090375,-0.015548,0.087278,0.015632,false
1.388369,0.100533,-0.243031,0.141062,0.20979,0.282039,0.245286,-0.105124,false
1.867775,0.281054,-1.678928,-0.908663,-0.543411,-0.746171,-0.645263,-0.163065,false
1.753146,0.607506,0.095299,0.007338,0.251,0.943489,0.894578,0.089435,false
1.175252,0.264761,0.004881,0.231594,0.188103,0.084492,0.01742,-0.037057,false
1.083001,0.309217,0.115515,0.373615,0.315886,0.078869,-0.029472,-0.016679,false
0.426058,0.102441,0.277018,0.755292,0.579447,0.14793,-0.047372,-0.139955,false
0.948298,0.232135,0.279427,0.676804,0.729961,0.422582,-0.06976,-0.653351,false
1.350023,0.206783,-0.315095,0.089134,0.16082,0.137917,0.143826,0.00442,false
1.832117,0.350088,-1.262655,-0.642969,-0.257024,-0.305388,-0.354527,-0.162336,false
-1.32894,-0.764807,0.349675,1.249636,1.272815,0.939325,-0.749615,-2.480448,false
-3.905611,-0.614167,0.277218,0.96786,0.19997,0.294322,-0.330859,-0.901013,false
0.325775,-0.350153,0.242878,0.765457,0.635179,0.280493,-0.331016,-0.050944,false
1.381044,0.114517,-0.226725,0.208286,0.32764,0.230576,0.009746,-0.010299,false
1.311031,0.094269,-0.063438,0.376242,0.38841,0.237189,0.154199,-0.140764,false
0.863369,-0.084632,0.040384,0.337296,0.378333,0.489166,0.029034,-0.071473,false
1.061135,-0.197524,-0.16232,0.179332,0.097197,0.313478,0.312851,-0.110318,false
-0.534848,-0.390171,0.428446,1.054522,1.144048,0.802734,-0.72073,-1.836436,false
-1.172462,-0.545708,0.488936,1.263037,1.376434,0.954524,-0.961013,-2.600371,false
-0.534848,-0.390171,0.428446,1.054522,1.144048,0.802734,-0.72073,-1.836436,false
-0.854761,-0.4709,0.479155,1.170038,1.266444,0.891808,-0.827069,-2.215866,false
-1.172462,-0.545708,0.488936,1.263037,1.376434,0.954524,-0.961013,-2.600371,false
-1.42491,-1.034987,0.734012,0.456801,1.287609,1.95417,-2.638323,0.503911,false
-2.546945,-1.649391,0.810456,0.185818,1.377811,2.709625,-3.677139,1.213427,false
-3.769758,-2.064576,0.848366,-0.772056,0.566607,3.579404,-3.851243,1.938145,false
1.797432,0.579117,0.084957,0.013668,0.257927,0.937894,0.893002,0.060571,false
-0.428285,-0.282013,0.186777,0.582323,0.073102,0.164242,0.428203,-0.43156,false
0.779529,-0.041465,0.009272,0.463049,0.232691,0.020603,0.188984,0.064219,false
1.846132,0.355105,-1.254096,-0.633773,-0.268802,-0.33883,-0.34987,-0.166478,false
0.889309,0.25185,0.187565,0.454892,0.425307,0.326024,0.063776,-0.256018,false
1.846132,0.355105,-1.254096,-0.633773,-0.268802,-0.33883,-0.34987,-0.166478,false
0.889309,0.25185,0.187565,0.454892,0.425307,0.326024,0.063776,-0.256018,false
0.34555,0.05851,0.205776,0.374438,0.371591,0.577232,-0.030899,-0.159206,false
0.958375,0.249068,0.114226,0.320226,0.363934,0.507238,0.226155,-0.378826,false
0.915296,0.281073,0.184364,0.486897,0.423828,0.267662,0.122732,-0.297099,false
1.396716,0.223214,-0.366437,0.022504,0.118521,0.145453,0.152991,-0.016386,false
1.645429,-0.06932,-2.304788,-1.56629,-0.993143,-0.861981,-1.275282,0.051207,false
0.918244,-0.002725,-0.099779,0.29904,0.111977,0.034954,0.252824,0.122522,false
0.870948,-0.047752,-0.10002,0.303573,0.080477,0.010781,0.271938,0.131953,false
1.895813,0.232793,-2.317165,-1.374038,-0.917433,-1.179982,-1.036434,-0.235861,false
0.918244,-0.002725,-0.099779,0.29904,0.111977,0.034954,0.252824,0.122522,false
0.918244,-0.002725,-0.099779,0.29904,0.111977,0.034954,0.252824,0.122522,false
1.03638,-0.099484,-0.159598,0.279764,0.100001,0.013087,0.2301,0.104833,false
2.069598,0.505536,-2.342764,-1.361018,-0.710754,-1.071534,-1.15909,-0.34151,false
1.34206,0.415796,0.034479,0.211284,0.267058,0.193751,0.025474,-0.099828,false
1.071374,0.278635,0.040051,0.256579,0.189994,0.057596,-0.020263,0.01391,false
2.069598,0.505536,-2.342764,-1.361018,-0.710754,-1.071534,-1.15909,-0.34151,false
1.714141,0.432382,-0.916704,-0.407976,-0.113965,-0.167963,-0.173522,-0.087006,false
0.733405,-0.22178,-0.009113,0.444656,0.283656,0.226114,0.207317,0.016331,false
-0.971754,-0.911145,0.194769,0.679159,-0.341509,-0.37379,0.427417,0.364946,false
-0.064398,-0.440359,0.175013,0.803957,0.189657,-0.224041,0.197955,-0.00713,false
-1.028592,0.425152,0.964285,0.715751,0.133119,-0.057934,-0.333047,-0.327362,false
1.247845,-0.274769,-0.498085,-0.032892,-0.270835,-0.243723,0.236546,0.12215,false
1.262294,-0.270136,-0.534568,-0.058413,-0.289018,-0.273256,0.211326,0.131086,false
0.087896,-0.827088,0.047705,0.044232,0.289702,1.029663,-0.701469,0.712934,false
-0.169304,-0.474383,0.197989,0.829395,0.163594,-0.215114,0.25446,-0.204018,false
-5.303941,1.179273,1.94793,0.39267,-1.131775,-0.430185,-0.750239,-0.328667,false
0.950776,0.048185,-0.035919,0.453254,0.23269,-0.123398,0.10153,0.157219,false
1.267267,0.176518,0.049298,0.334364,0.452609,0.601983,0.298523,-0.631425,false
-5.676827,-1.426245,1.108512,-1.77441,-1.095407,3.575212,-2.480696,1.77906,false
0.140004,-0.92005,-0.126073,-0.133599,-0.016791,0.878126,-0.410361,0.83166,false
1.134119,-0.042821,-0.346045,0.054794,-0.206799,-0.27999,0.225486,0.193399,false
1.05101,0.001166,-0.280307,0.143591,-0.071895,-0.178496,0.204167,0.185569,false
1.714141,0.432382,-0.916704,-0.407976,-0.113965,-0.167963,-0.173522,-0.087006,false
-0.071029,-0.287522,0.212177,0.698399,0.064126,-0.271723,0.210666,0.167564,false
-7.270273,-0.494425,-0.10658,1.538675,0.242884,0.022624,0.173511,-2.707875,false
0.708417,0.085248,0.208149,0.505219,0.224556,-0.085337,-0.009998,0.063107,false
0.912611,-0.704279,-0.535715,-0.040224,-0.57875,-0.512578,0.326415,0.337774,false
1.083195,0.034853,-0.058091,0.125471,0.374147,0.657132,-0.10006,0.115516,false
-3.496601,-1.440014,0.468334,0.257282,-1.852071,-0.817074,1.131689,0.843093,false
1.090017,-0.362203,-0.672553,-0.18555,-0.554875,-0.552093,0.179077,0.276666,false
1.558447,0.924314,0.395411,-0.175333,0.001783,0.92647,0.805678,0.055971,false
-0.058566,0.011726,0.661313,0.993105,0.44706,-0.276843,-0.3207,-0.257288,false
1.067327,1.767218,0.945128,-0.475215,-0.448096,0.756647,0.701809,0.154099,false
1.100081,0.065421,0.001843,0.541285,0.391147,-0.069666,0.011651,0.027336,false
0.85017,-0.788538,-0.460517,-0.083902,-0.740833,-0.430242,0.607839,0.20471,false
-4.749496,-1.121007,1.768702,-0.591309,2.133611,0.818018,-2.76124,-0.866453,false
0.481413,0.100067,0.262125,0.750345,0.50731,-0.003515,-0.04413,-0.032213,false
1.115429,0.311196,0.11985,0.333464,0.333163,0.149881,-0.097182,0.025944,false
0.059774,-0.07284,0.375039,0.904102,0.620199,0.093611,-0.199249,-0.203239,false
1.54938,0.858343,0.210479,-0.022342,0.18141,0.885634,0.871446,0.190227,false
1.169916,-0.11354,-0.26282,0.170937,0.137402,0.188733,0.214694,-0.005319,false
-2.934743,-3.130218,-0.380627,-0.049614,-1.256256,0.778657,0.87996,-0.236174,false
0.810774,0.181676,0.077186,0.469549,0.310737,0.082017,0.171993,0.044834,false
-3.125827,0.045089,0.3732,0.219588,-0.656797,0.262209,0.513175,-0.255824,false
1.400901,0.237731,-0.303024,0.07247,0.197503,0.178911,0.056503,0.031838,false
0.839945,-0.313138,-0.080605,-0.083018,0.356541,-0.169891,0.315986,0.195129,false
1.638163,0.355943,-0.549521,-0.095282,0.10887,0.020236,-0.032224,-0.067157,false
1.412126,-0.05201,-0.550199,-0.208119,-0.130864,0.119387,0.093415,0.05389,false
1.43784,-0.189595,-0.813804,-0.317311,-0.459325,-0.407791,0.098106,0.078025,false
-1.669148,-1.199058,0.221056,0.837586,-0.376286,-0.359807,0.533303,-0.370236,false
-2.065907,-1.306426,0.275416,0.599049,-0.704941,-0.216931,0.690641,-0.417956,false
-0.960464,-0.821958,0.084817,0.750751,0.006633,0.036307,0.462913,-0.554261,false
0.636267,-0.308167,0.021646,0.54491,0.130597,-0.092263,0.293146,0.029645,false
0.31565,-0.678016,-0.058572,0.432884,-0.168024,-0.135153,0.485381,0.17424,false
-1.626095,-0.338619,0.465115,1.144837,0.508696,-0.002421,-0.302188,-0.930317,false
1.684705,0.217551,-0.926988,-0.527918,-0.095647,0.08422,-0.409124,0.049804,false
0.724672,-0.050757,-0.047951,0.139851,0.108703,0.368668,0.063549,0.182851,false
0.704271,-0.034677,0.009072,0.219261,0.19247,0.374465,0.016747,0.159564,false
-9.221862,-1.490136,0.318754,0.973484,-1.339448,-0.445668,0.109676,-1.104305,false
-3.46248,-0.361597,1.335481,-0.149429,0.761259,1.466433,-2.294126,-0.392948,false
0.063954,-0.167315,0.184505,0.747957,0.172773,-0.305423,0.191156,0.181821,false
1.05423,-0.17272,-0.315523,0.095764,-0.069091,-0.052493,0.159158,0.222608,false
-4.408139,-1.031366,0.320982,1.22927,-0.234735,-0.35715,0.227253,-1.607684,false
1.164612,-0.191652,-0.622351,-0.140782,-0.381576,-0.391394,0.156843,0.215048,false
-3.345382,-0.77753,0.587013,1.242208,-0.181947,-0.582828,0.085981,-0.78913,false
0.734502,-0.436358,-0.232407,0.238817,-0.18518,-0.201459,0.339349,0.266726,false
-0.632489,-0.626751,0.226808,0.788624,-0.025824,-0.338829,0.194646,0.345539,false
0.806668,-0.392767,-0.222585,0.250571,-0.167366,-0.227849,0.323095,0.265155,false
0.194766,-0.124478,0.119161,0.612079,0.086048,-0.248264,0.261353,0.186451,false
0.308897,-0.821393,-0.133802,0.365723,-0.271668,-0.192152,0.471367,0.274728,false
0.451772,-0.600397,-0.106223,0.345837,-0.187079,-0.096738,0.489356,0.195498,false
0.805004,-0.417134,-0.074534,0.308684,0.194361,0.251742,-0.030301,0.233194,false
1.171358,-0.148143,-0.300123,0.092848,-0.112564,-0.052018,0.304349,0.048601,false
1.047931,-0.007145,-0.069883,0.370535,0.266412,0.122388,0.167085,-0.022917,false
-3.109954,-0.213058,0.702006,0.931026,0.369868,-0.836952,0.158224,0.119721,false
-5.172839,-0.09926,1.015533,0.905728,-1.204782,-1.161559,0.408283,-0.427391,false
1.189555,0.259253,-0.193567,0.181859,0.175328,0.100085,0.178094,0.041896,false
1.374326,0.247711,-0.519916,-0.077199,0.026156,-0.101191,-0.129505,0.125938,false
1.738608,0.370417,-1.271226,-0.637875,-0.345422,-0.511142,-0.417037,-0.073507,false
-7.446594,-0.043074,1.062437,-0.418543,-4.161041,-2.210373,2.848151,2.387186,false
1.452076,-0.302253,-1.379036,-0.758011,-0.82973,-0.764886,-0.215363,0.100901,false
0.688377,0.10113,0.192333,0.427071,0.078383,-0.131364,0.141157,0.132741,false
1.714141,0.432382,-0.916704,-0.407976,-0.113965,-0.167963,-0.173522,-0.087006,false
0.615003,-0.170792,0.124695,0.634812,0.201337,-0.204908,0.150948,0.118692,false
1.206351,-0.213611,-0.385697,0.091158,-0.117309,-0.147078,0.234517,0.099986,false
-1.009519,0.147795,0.785462,0.227618,-0.323516,0.148474,-0.192259,0.375437,false
-0.560571,0.849927,1.245377,0.63366,0.2021,0.091235,-0.526577,-1.209639,false
0.000202,-0.323112,0.210088,0.588567,0.192111,0.100142,0.074328,0.06206,false
-0.203513,-0.616621,0.417765,-0.055811,0.726762,-0.354561,0.35317,0.046345,false
-0.046076,0.311417,0.758616,0.563791,0.206036,0.045817,-0.367831,0.016656,false
-7.240556,1.916483,3.932174,-2.319405,-0.659071,-1.980934,-0.325884,-0.631893,false
-5.008847,0.242788,2.554861,-2.274237,1.319579,-2.043825,0.621562,0.020937,false
0.673142,-0.272005,0.082162,-0.529439,0.420817,-0.453354,0.599438,0.174137,false
-1.091623,-0.237799,0.429542,0.893785,0.657202,0.562873,-0.187096,-0.75882,false
-3.784706,-0.829654,1.134552,0.39981,-0.419002,-0.469618,0.01947,-0.70655,false
-1.420147,-1.107202,0.196794,0.791729,-0.070353,-0.036125,0.167049,-0.020059,false
0.582331,0.541586,0.647892,0.549518,0.347411,0.10124,-0.215254,-0.416241,false
1.255936,0.373247,-0.065741,0.173724,0.166788,0.010782,-0.027046,0.004421,false
0.913088,0.015021,-0.051366,0.266855,0.212281,0.232875,0.098271,0.110965,false
0.699023,0.129185,0.236818,0.697812,0.556721,0.17189,0.019066,-0.205281,false
-0.67742,-0.346688,0.83886,-0.153359,1.514566,-0.247851,-0.100693,-0.453238,false
-3.508812,-1.514661,0.494638,0.974125,-1.005118,-0.936525,0.615239,-0.359499,false
0.6801,0.126957,0.240085,0.409442,0.182835,0.0089,-0.102659,0.107269,false
0.844657,0.107948,0.181235,0.49296,0.309289,0.00367,-0.045405,0.029633,false
1.294347,0.298149,-0.130793,0.27095,0.310913,0.124786,0.082564,0.003021,false
1.756155,0.324244,-0.717952,-0.249476,0.011441,0.020015,-0.022643,-0.128249,false
-0.876848,-0.352363,0.644347,0.337202,-0.00954,0.391911,-0.638931,0.289465,false
1.403363,0.396124,-0.476264,-0.132372,-0.010767,-0.044832,-0.042662,0.103793,false
0.621696,0.334571,0.401611,0.408615,0.122942,-0.049742,-0.072657,0.011768,false
1.547304,0.302604,-0.661103,-0.177698,-0.008808,-0.095136,-0.06032,0.000732,false
1.23616,-0.015614,-0.571122,-0.175641,-0.089923,0.022068,-0.06838,0.202354,false
-2.026155,-1.115062,0.18156,0.844548,-0.3141,-0.26288,0.560545,0.019597,false
-4.278266,0.396713,1.127005,0.620644,-0.95535,-0.578076,0.250382,-1.178375,false
-0.403889,-0.47071,0.376292,0.694164,-0.072462,-0.274926,0.168573,0.072777,false
1.478243,0.032541,-0.617993,-0.151984,-0.120924,-0.079487,0.110212,0.004254,false
0.72864,-0.263925,0.037124,0.475389,0.13997,0.023921,0.26438,-0.061236,false
-1.430307,0.208026,0.919405,0.874446,0.09501,-0.246047,-0.330796,-0.740204,false
-0.476697,-0.367776,0.29946,0.883981,0.236027,-0.133922,0.156912,-0.299692,false
-9.734976,-0.966482,0.091603,1.562942,0.043931,-1.116314,0.0692,-0.888782,false
0.57968,-0.276945,-0.112371,0.263719,-0.150897,-0.195621,0.243745,0.362053,false
1.770792,0.572061,0.093025,0.01098,0.256727,0.956922,0.882689,0.070123,false
0.999418,0.150761,0.036651,0.316675,0.155403,-0.054677,0.003114,0.102208,false
1.120295,0.064026,-0.091476,0.381178,0.299206,0.056524,0.100648,0.041198,false
1.445603,-0.118448,-0.81615,-0.287928,-0.354487,-0.360807,0.019216,0.081004,false
1.010218,-0.195184,-0.247561,0.088941,-0.080559,0.050928,0.201016,0.175991,false
-0.229556,-0.371414,0.350977,0.723131,0.059023,-0.248564,0.074364,0.141223,false
-0.129688,-0.25372,0.272382,0.586258,-0.161999,-0.398514,0.261784,0.246618,false
-2.639367,-0.250759,0.769865,0.962025,-0.352849,-0.616912,0.057934,-0.46752,false
-5.66946,-1.403006,0.203182,1.295698,-0.461679,-0.46909,0.259691,-1.627108,false
-2.197825,0.073816,1.048138,0.928559,-0.251222,-0.547391,-0.224415,-0.51251,false
1.139243,-0.211813,-0.628901,-0.151991,-0.383154,-0.363239,0.160582,0.224113,false
-6.575234,-0.7736,0.533891,1.549368,-0.491712,-0.949438,0.081339,-1.557987,false
-0.10903,-0.292419,0.345108,0.745996,0.093753,-0.271289,0.113266,0.076728,false
-0.030894,-0.250968,0.204523,0.438216,-0.267169,-0.323995,0.344973,0.268145,false
0.505418,-0.015138,0.131762,0.554926,0.336096,0.104762,0.08702,0.099036,false
0.117557,0.498184,0.809917,0.713885,0.448946,0.14585,-0.335508,-0.687657,false
-0.233882,0.332639,0.704119,0.718247,0.196293,-0.198872,-0.189944,-0.122986,false
-0.513973,-1.646064,-0.183707,0.244921,-0.831621,-0.095342,1.048114,-0.083822,false
0.377074,-0.33217,0.455242,0.083607,1.135087,-0.157087,0.283865,-0.565591,false
-5.355974,-0.941138,0.483199,0.954485,-0.252659,-0.956283,0.575614,-0.923656,false
-4.880958,-0.92743,1.8014,-0.672566,2.341983,1.235604,-2.942153,-1.549846,false
-1.462943,-0.665233,0.417679,0.795928,-0.063797,-0.143239,0.113702,0.121714,false
-1.377966,0.670779,1.052409,0.236614,-0.527483,-0.117103,-0.075034,0.02092,false
0.729605,0.242976,0.352301,0.582562,0.373241,0.075045,-0.033178,-0.202027,false
1.749799,0.280643,-1.01277,-0.443737,-0.178797,-0.23893,-0.20173,-0.104929,false
0.750356,-0.182083,-0.164328,0.288731,-0.023014,-0.128734,0.249962,0.258103,false
1.392304,0.238268,-0.366987,0.02288,0.108443,0.130738,0.165176,-0.026891,false
-6.722256,-1.925378,-0.065341,0.532851,0.262362,-0.241483,0.676688,-2.127059,false
2.069598,0.505536,-2.342764,-1.361018,-0.710754,-1.071534,-1.15909,-0.34151,false
-1.443026,0.013021,0.955218,0.559686,-0.364935,-0.235191,-0.118742,-0.311146,false
-0.569782,-0.121851,0.909278,0.052321,0.680754,1.63862,-1.824138,0.011776,false
1.812896,0.365316,0.187604,-0.219439,0.666653,0.714209,0.901423,0.031597,false
0.049947,0.118023,0.470974,1.03807,0.781663,0.07951,-0.276685,-0.755208,false
-8.532777,-2.567877,-0.331169,1.191574,-1.149539,-0.338232,0.754555,-1.757146,false
-6.769141,-1.575389,0.249939,1.298207,-0.722246,-0.540553,0.286927,-2.048994,false
-0.66361,-0.465132,0.480973,0.897948,0.042153,-0.408205,0.033508,0.038951,false
-0.282316,-0.64456,0.226474,0.570976,-0.143784,-0.102848,0.358223,0.007114,false
-2.842087,0.069726,0.832231,1.976553,1.869018,0.51691,-1.548832,-4.265575,false
-0.898011,-1.057234,0.137189,0.845892,-0.129885,-0.321683,0.386763,-0.049866,false
-1.879027,-1.310394,0.091209,1.02822,-0.261311,-0.500848,0.553495,-0.442216,false
-2.07072,-1.273547,0.118901,0.938367,-0.440521,-0.529625,0.687393,-0.236579,false
0.390191,-0.430966,0.04772,0.574092,0.045126,-0.168822,0.315193,0.160651,false
1.148708,0.123953,-0.308195,0.079075,-0.023278,-0.054812,0.205898,0.107074,false
-0.482055,-0.349599,0.431946,0.927304,0.226199,-0.302072,-0.037384,-0.025573,false
1.862775,0.514935,-1.674386,-0.93272,-0.457138,-0.670192,-0.694338,-0.190515,false
1.411402,0.255064,-0.351709,0.060083,0.175356,0.132518,0.097141,-0.007537,false
-0.934402,-0.802785,0.322102,0.828852,0.033159,-0.091329,0.20576,-0.126991,false
-1.33807,-1.362578,0.051736,0.6318,-0.323106,0.034029,0.577866,-0.214632,false
-5.120749,-0.750618,0.211908,1.573802,1.305619,0.980738,-1.166564,-3.268343,false
0.847689,-0.108681,-0.121466,0.201822,0.029196,0.078584,0.154001,0.20882,false
1.482506,-0.253063,-1.342302,-0.729145,-0.790023,-0.739197,-0.200241,0.077007,false
