@relation 'jdt-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.Remove-R3'

@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute exp numeric
@attribute rexp numeric
@attribute bug {1,0}

@data
1,3,0.646293,0.034941,0.007687,286.2,0,10,184,1,3346,1806.25,0
1,1,0,0.071146,0.019763,253,0,6,48,1,3293,1755,0
1,1,0.811278,0.016667,0.016667,420,0,10,14,1,3100,1663.333333,0
1,2,1,0,0.002706,369.5,0,8,2,1,726,394.5,0
1,1,0,0.029289,0.008368,239,0,5,14,1,696,407.666667,0
1,1,0,0,0.017241,232,0,4,0,1,3208,2200.5,0
1,2,0.106792,0.094907,0.069444,216,0,5,4,1,2112,1923,0
1,2,0.991159,0.011643,0.01423,257.666667,0,10,7,0.666667,786,656.5,0
1,3,0.946395,0.005612,0.012346,297,1,5,3,0.666667,782,654,0
1,1,0,0.012739,0.012739,157,0,2,4,1,2184,1879.5,0
1,1,0,0.010101,0.006061,495,0,9,8,1,10926,2571.618398,0
1,1,0,0.030426,0.01217,493,0,9,29,1,10896,2560.299242,0
1,1,0,0.01232,0,487,0,9,20,1,10329,2307.095346,0
1,1,0,0.014493,0,483,0,9,63,1,10287,2304.065296,0
1,1,0,0.041408,0.006211,483,0,9,85,1,10126,2413.000974,0
1,1,0,0.156576,0.146138,479,0,9,55,1,9819,2449.377056,0
1,1,0,0.298667,0.261333,375,1,9,0,1,9730,2548.24246,0
1,1,0,0.002564,0.002564,390,0,9,1,1,9622,2501.101984,0
1,1,0,0.010471,0,382,0,9,28,1,3740,2021.183333,0
1,1,0,0.055409,0.065963,379,0,9,0,1,9199,2591.994444,0
1,2,0.889595,0.010248,0.007686,390.333333,0,10,46,0.666667,9198,2590.994444,0
1,1,0.994281,0.071429,0.021866,228.666667,0,11,405,1,126,126,0
1,1,0,0.00266,0.00266,376,0,8,166,1,1751,958.75,0
1,1,0.973668,0.055319,0.034043,235,0,8,2,1,7632,2595.814286,0
1,1,0,0.019774,0,354,0,8,72,1,860,766,0
1,1,0,0.02,0.014286,350,1,7,0,1,7141,3482.016667,0
1,1,0,0.002874,0.005747,348,0,7,0,1,7139,3480.016667,0
1,1,0,0.143266,0.106017,349,0,7,14,1,1267,461.183333,0
1,1,0.403267,0.1226,0.004431,225.666667,0,9,169,1,1247,448.233333,0
1,1,0,0.014706,0,340,0,7,35,1,1132,364.966667,0
1,1,0,0.01462,0.020468,342,1,7,36,1,1109,395.55,0
1,1,0,0.011662,0.005831,343,0,6,55,1,1068,370.566667,0
1,1,0,0.008475,0.00565,354,0,5,119,1,1034,524.783333,0
1,1,0,0.03966,0.031161,353,1,5,8,1,4287,2391.416667,0
1,1,0,0.039773,0.002841,352,0,3,0,1,944,553.833333,0
1,1,0,0.030395,0.009119,329,0,3,1,1,3553,1969.416667,0
1,1,0,0.00627,0.00627,319,0,3,23,1,917,534.75,1
1,1,0,0.047022,0.037618,319,1,3,1,1,793,416.333333,1
1,1,0.935269,0.066038,0.01153,477,0,10,2,1,3309,1770,0
1,1,0,0.151515,0,297,0,3,8,1,784,416.833333,0
1,1,0,0.093985,0.007519,266,0,3,18,1,763,396,1
1,1,0,0.023904,0.011952,251,0,3,27,1,747,384.333333,0
1,1,0,0.008032,0,249,1,3,13,1,2484,1814.5,0
1,1,0.581321,0.003899,0.066277,256.5,1,4,15,1,2427,1791,1
1,1,0,0.198381,0.121457,247,1,3,6,1,2363,1774.666667,0
1,2,0.985228,0.021869,0.005964,251.5,1,3,118,1,2161,1921.833333,0
1,3,0.752385,0.07622,0.01372,218.666667,1,6,11,0.666667,1194,1008.5,0
1,1,0,0.035088,0.011696,171,0,1,6,1,609,488,0
1,1,0,0.182353,0.005882,170,0,1,0,1,608,496,1
1,8,0.216643,0.06272,0.063306,284.333333,0,11,121,0.916667,605,493,1
1,1,0,0.010444,0,383,0,9,180,1,3739,2020.183333,0
1,1,0,0.026,0.004,500,1,9,263,1,10925,2570.618398,0
1,1,0,0.03252,0.002033,492,0,9,191,1,10409,2353.8943,0
1,1,0,0,0,38,0,1,0,1,3392,1834.083333,0
1,1,0.11514,0.253799,0.036474,164.5,0,11,305,1,9734,2546.260317,0
1,1,0.371232,0.03577,0.007776,321.5,0,10,4,0.5,2499,1829.166667,0
1,3,0.971311,0.132948,0.098266,57.666667,0,5,6,0.333333,1440,1397,0
1,7,0.94845,0.014493,0.014493,94.875,0,10,1664,0.875,5452,2927.766667,0
1,1,0,0.006309,0,951,0,15,47,1,11030,2606.438817,0
1,1,0,0.010267,0.010267,974,1,15,5,1,1995,966.916667,0
1,1,0,0.004124,0.002062,970,0,15,20,1,10155,2341.085065,0
1,1,0,0.02064,0.0258,969,0,15,6,1,10117,2420.227309,0
1,1,0,0.003071,0,977,0,15,1,1,10096,2409.340657,0
1,1,0,0.002051,0,975,0,15,1,1,10046,2362.04145,0
1,1,0.416553,0.05179,0.044174,328.25,0,15,901,1,10036,2352.686291,0
1,1,0,0.020986,0.002099,953,0,15,19,1,8910,2066.762121,0
1,1,0,0.027719,0.015991,938,0,15,2,1,9752,2560.865476,0
1,1,0.526617,0.022776,0.007117,702.5,0,15,0,0.5,9744,2556.260317,0
1,1,0.947062,0.002264,0.036981,662.5,0,15,29,1,9729,2547.24246,0
1,1,0,0.001043,0.001043,959,1,15,1,1,9711,2532.412698,0
1,1,0,0.005214,0.002086,959,0,15,19,1,9710,2533.880556,0
1,1,0,0.003724,0.002793,1074,0,15,14,1,9367,2483.40754,0
1,1,0,0.002793,0.013035,1074,0,15,1,1,9195,2587.994444,0
1,1,0,0.003697,0.001848,1082,0,15,3,1,9192,2596.327778,0
1,1,0,0.000925,0.000925,1081,0,15,15,1,9183,2609.130159,0
1,1,0,0.00555,0.000925,1081,0,15,0,1,3697,2131.266667,0
1,1,0,0.010204,0,1078,0,15,36,1,3696,2130.266667,0
1,1,0,0.033613,0.02521,1071,0,15,57,1,9064,2724.992857,0
1,1,0,0.000939,0,1065,0,15,8,1,11051,2690.462302,0
1,2,0.503258,0.014719,0.000866,577.5,0,16,12,1,8590,2665.802381,0
1,1,0,0.00188,0.00188,1064,0,15,0,1,11039,2737.738492,0
1,1,0,0.00188,0.00188,1064,0,15,1,1,11036,2734.738492,0
1,1,0.346442,0.029539,0.005764,462.666667,0,15,465,1,11033,2732.763492,0
1,1,0,0.000958,0.000958,1044,1,15,0,1,3292,1945.716667,0
1,2,0.745518,0.047702,0.00954,576.5,0,15,189,1,11026,2727.074603,0
1,1,0,0.000963,0.000963,1038,0,15,2,1,8561,2680.151984,0
1,1,0,0.000963,0.000963,1038,0,15,9,1,665,665,0
1,2,0.803614,0.048972,0.029021,413.5,0,16,468,1,8540,2736.046032,0
1,1,0,0,0.022031,1044,0,14,2,1,8484,2730.67381,0
1,1,0,0.000835,0.000835,1197,0,14,4,1,8337,2626.742857,0
1,1,0,0.000835,0.000835,1197,1,14,1,1,7875,2247.77381,0
1,1,0,0.004177,0.004177,1197,0,14,19,1,10177,3109.890873,0
1,1,0,0.023392,0.028404,1197,0,14,67,1,1929,1101.916667,1
1,1,0,0.014963,0,1203,0,14,10,1,10118,4270.145238,0
1,1,0.485461,0.013879,0.012491,720.5,0,14,23,1,10093,4283.828571,0
1,1,0,0.023392,0.010025,1197,0,14,10,1,10087,4283.366667,0
1,2,0.556422,0.020459,0.013019,806.5,0,15,8,1,10073,4295.896429,0
1,1,0,0.046374,0.011804,1186,0,14,8,1,10050,4280.297619,0
1,1,0,0.014555,0.001712,1168,0,14,25,1,896,896,0
1,1,0,0.002588,0.000863,1159,0,13,2,1,7897,2606.10119,0
1,7,0.63437,0.114294,0.067853,255.076923,0,17,1015,0.769231,6177,2500.133333,0
1,1,0.74312,0.149171,0.069982,325.8,0,13,128,0.6,7622,2588.347619,0
1,1,0,0.001898,0,1054,0,13,19,1,1121,732,0
1,1,0,0.001903,0.000951,1051,1,13,0,1,7587,2646.302381,0
1,1,0,0.001969,0.003937,1016,0,13,11,1,1067,733.5,0
1,1,0,0,0.000987,1013,0,13,4,1,7526,2688.240476,0
1,1,0,0.010881,0.001088,919,0,13,3,1,7487,2689.490476,0
1,1,0,0.003282,0,914,1,13,1,1,7485,2711.52381,0
1,1,0,0.001168,0.007009,856,0,13,93,1,952,814,0
1,1,0,0.004646,0.002323,861,0,12,2,1,1269,463.183333,0
1,1,0,0.016298,0.023283,859,0,12,5,1,1258,452.266667,0
1,1,0,0.006961,0,862,0,12,9,1,1250,447.433333,0
1,1,0,0.036131,0.001166,858,1,12,1,1,3977,1515.516667,0
1,1,0,0.023838,0.020262,839,0,12,0,1,1240,441.366667,0
1,1,0,0,0.001195,837,0,12,4,1,3974,1513.35,0
1,1,0,0.026253,0,838,1,12,4,1,3972,1521.916667,1
1,1,0,0.137136,0.100728,824,0,12,2,1,1235,440.516667,1
1,6,0.820065,0.059584,0.041836,493,0,16,637,1,7048,3497.416667,0
1,1,0,0.011643,0.007762,773,0,12,18,1,1134,363.583333,0
1,1,0,0.038511,0,779,0,12,9,1,1128,364.95,0
1,1,0,0.007926,0.006605,757,0,12,7,1,4182,2132.233333,1
1,1,0,0.007926,0.003963,757,0,12,10,1,4157,2122.833333,0
1,1,0,0.073239,0.066197,710,0,11,1,1,3407,1437.766667,0
1,1,0,0.009845,0.029536,711,0,11,2,1,1061,372.3,0
1,1,0,0.123098,0.08852,723,0,11,3,1,1060,373.05,0
1,1,0,0.007194,0.004317,695,1,11,26,1,1054,407.433333,1
1,2,0.863121,0.002637,0.001978,758.5,0,12,5,1,3051,1363.816667,1
1,1,0,0.008671,0.008671,692,0,11,48,1,1002,549.25,0
1,1,0,0.040521,0.014472,691,0,11,4,1,965,564.5,0
1,2,0.970951,0.04586,0.011465,392.5,0,10,16,1,3575,1989.25,1
1,1,0,0.010386,0.004451,674,0,10,1,1,935,547.083333,0
1,1,0,0.00156,0.00156,641,0,10,10,1,918,530.083333,0
1,1,0,0.022117,0.00158,633,1,10,0,1,882,501.416667,0
1,1,0,0,0.030303,627,1,10,1,1,877,496.416667,0
1,1,0,1.766929,1.76063,635,0,10,1,1,2643,1490.5,1
1,1,0.448864,0.03413,0.03868,439.5,0,10,5,1,783,415.833333,0
1,7,0.623777,0.019608,0.008748,414.375,0,14,273,1,775,407.833333,0
1,1,0,0.006656,0,601,0,10,1,1,3301,1763,0
1,1,0,0.006689,0.001672,598,0,10,3,1,3276,1738.666667,0
1,1,0,1.773649,1.793919,592,0,10,9,1,3213,1686.833333,1
1,1,0,0.008475,0.001695,590,0,10,13,1,705,360.666667,0
1,1,0,0.008418,0.001684,594,0,10,4,1,2294,1828.166667,0
1,1,0,0.016835,0.006734,594,0,10,2,1,2280,1835.833333,0
1,1,0,0,0.005068,592,0,10,0,1,724,431.166667,0
1,1,0.709732,0.277256,0.106137,277,0,10,311,0.8,2275,1831.333333,1
1,1,0,0.049808,0.003831,522,0,10,40,1,2154,1918.333333,0
2,2,1,0.001899,0.001899,526.5,0,10,21,1,2509,1936,0
1,1,0,0.01751,0.001946,514,0,10,0,1,2276,1830.5,0
1,1,0,0.00713,0.003565,561,1,10,0,1,493,418.5,0
1,1,0,0.00708,0.00354,565,0,9,2,1,478,407.5,0
1,1,0,0,0.005319,564,0,9,1,1,788,658.5,0
1,2,0.56651,0.006098,0.005335,656,1,12,2,1,494,392.5,0
1,1,0,0.018182,0.026446,605,0,9,1,1,466,404.5,0
1,2,0.965636,0.031818,0.00303,330,0,9,131,1,1715,1579,0
1,1,0,0.002663,0.002663,250.333333,0,9,0,1,1697,1561,1
1,1,0,0.006378,0.003827,784,0,8,3,1,453,397,1
1,1,0,0.003866,0.003866,776,0,8,3,1,1708,1580,0
1,1,0,0.029639,0.003866,776,0,8,0,1,350,317,0
1,2,0.918296,0.001171,0.002342,427,0,10,8,1,1812,1627.5,0
1,2,0.460757,0.039216,0.197232,216.75,0,8,20,0.5,1808,1648.5,0
1,4,0.564945,0.015568,0.112179,312,0,10,55,0.571429,1778,1619,0
1,1,0,0.009697,0.008485,825,0,8,1,1,1602,1451.5,0
1,1,0,0.010989,0.010989,819,0,8,0,1,1599,1448.5,0
1,1,0,0.004848,0.019394,825,0,8,30,1,462,408.5,0
1,1,0,0.006024,0,830,0,8,2,1,389,369.5,0
1,1,0,0.003632,0.001211,826,0,8,1,1,291,283,1
1,1,0,0.027397,0.02968,438,0,8,3,1,383,383,1
1,1,0,0.220606,0.090909,825,0,8,19,1,252,252,1
1,2,0.528091,0.190563,0.021779,220.4,0,8,149,0.8,100,100,0
1,1,0,0.002649,0.002649,755,0,7,5,1,1034,1034,0
1,1,0,0.021192,0.003974,755,1,7,2,1,151,151,0
1,1,0,0.006739,0.009434,742,1,7,2,1,148,148,0
1,1,0,0.008065,0.001344,744,0,7,3,1,146,146,0
1,1,0,0.00135,0.00135,741,0,7,1,1,141,141,0
1,2,0.672295,0.027322,0.009836,457.5,0,7,1,1,953,953,0
1,1,0,0.081604,0.020747,723,0,7,3,1,125,125,0
1,1,0,0.001437,0.001437,696,0,6,2,1,925,925,0
1,1,0,0.014368,0.010057,696,0,6,0,1,120,120,0
1,1,0,0.012912,0.001435,697,1,6,0,1,119,119,0
1,1,0,0.02029,0.007246,690,0,6,1,1,117,117,0
1,1,0,0.010219,0.00438,685,0,6,2,1,605,605,0
1,1,0,0.002937,0.002937,681,1,6,0,1,114,114,0
1,1,0,0.004405,0.001468,681,1,6,1,1,113,113,1
1,3,0.966736,0.046992,0.010338,266,0,6,6,0.75,108,108,0
1,1,0,0.007599,0.004559,658,0,6,0,1,104,104,0
1,1,0,0.003328,0.001664,601,1,6,0,1,175,175,0
1,1,0,0.066778,0.005008,599,0,5,2,1,77,77,0
1,1,0,0.046939,0.004082,490,0,1,1,1,2669,2669,1
1,1,0,0.004065,0.004065,492,0,1,1,1,2461,2461,0
1,2,0,0.003656,0.003656,273.5,0,1,1,1,1925,1925,0
1,1,0,0.001828,0.001828,547,1,1,1,1,1887,1887,0
1,1,0,0.086716,0.01476,542,0,1,3,1,1449,1449,0
1,1,0.650022,0.024427,0.003053,327.5,0,1,4,1,1412,1412,0
1,1,0.57938,0.00659,0.008237,202.333333,0,1,0,1,1370,1370,0
1,1,0,0.00578,0,519,0,1,0,1,1367,1367,0
1,1,0,0.001938,0.001938,516,0,1,2,1,1283,1283,0
1,2,0.378242,0.256604,0.026415,265,0,1,19,1,1105,1105,0
1,1,0.322757,0.023404,0.012766,235,0,1,3,1,1088,1088,0
1,1,0,0.002294,0.002294,436,0,1,2,1,1024,1024,0
1,1,0,0.009174,0.233945,436,0,1,0,1,929,929,0
1,1,0,0.019084,0.001908,524,0,1,1,1,927,927,0
1,1,0,0.003846,0.003846,520,1,1,1,1,826,826,0
1,1,0,0.024194,0.022177,496,0,1,2,1,725,725,0
1,1,0,0.014141,0.018182,495,0,1,0,1,607,607,0
1,1,0,0.143145,0.004032,496,0,1,1,1,606,606,0
1,1,0,0.001256,0.005025,796,0,9,14,1,2316,1992,0
1,1,0,0.00289,0.00289,692,0,11,57,1,1001,548.25,0
1,1,0,0.002814,0.000938,1066,0,15,139,1,9218,2573.044444,0
1,1,0,0.032,0.024,250,0,9,20,1,8927,2911.261111,0
1,1,0,0.200803,0.116466,249,0,9,0,1,8564,2655.185714,0
1,1,0,0.372881,0.597458,236,1,9,6,1,8563,2654.185714,0
1,2,0.419796,0.211823,0.066502,135.333333,0,7,215,0.666667,7626,2592.347619,0
1,1,0,0.034091,0.049242,264,1,3,70,1,821,441.166667,0
1,1,0.991076,0.013233,0.003781,264.5,0,4,0,1,2374,1785.666667,1
1,1,0,0,0.021661,277,0,2,5,1,2362,1773.666667,0
1,1,0,0.134276,0.060071,283,1,1,15,1,2344,1757.166667,0
1,1,0,0.128114,0.060498,281,1,2,0,1,755,403.5,0
1,1,0,0,0,40,0,1,0,1,9620,2504.854762,0
1,2,0,0,0,0,0,2,27,0.6,256,256,0
1,1,0,0,0.009901,101,1,1,6,1,1240,1240,0
1,1,0,0.088235,0.029412,102,1,1,2,1,936,936,0
1,1,1,0.009174,0.009174,109,0,1,2,0.5,860,860,0
1,1,0.297472,0.027397,0.001522,328.5,0,10,231,1,892,511.416667,0
1,1,0,0.133333,0.133333,15,0,3,187,1,1523,1388,0
1,1,0,0,0,15,0,1,0,1,2229,2229,0
1,2,0.577316,0.03699,0.006378,261.333333,0,10,259,1,11310,2838.178319,0
1,1,0.723242,0.105145,0.088367,178.8,0,11,1057,1,9610,2494.854762,0
1,1,0,0,0,22,0,1,0,1,16,16,0
1,6,0.339136,0.055061,0.125506,274.444444,0,19,1042,0.888889,9620,2504.854762,0
1,3,1,0.222222,1.222222,9,0,4,390,0.666667,2945,1274.55,0
1,1,0,0.115854,0,164,0,4,35,1,2267,1830.333333,1
1,3,0.979362,0.00346,0.018454,578,0,9,55,1,876,875,0
1,2,0.818176,0.179601,0.042129,112.75,0,9,27,1,2086,1897,1
1,1,0.975119,0.014831,0.013771,472,0,9,29,1,46,46,0
1,1,0.650022,0.026688,0.020408,318.5,0,5,0,1,79,79,0
1,2,0.558536,0.170933,0.199835,242.2,0,4,73,0.4,28,28,0
1,2,0.546295,0.009174,0.00344,290.666667,0,2,21,0.333333,86,86,0
1,1,0.918296,0.022222,0.011111,45,0,3,7,1,45,45,0
1,1,0,0,0,15,1,1,0,1,1995,966.916667,0
1,1,0.739538,0.036794,0.011827,253.666667,0,7,5,1,140,140,0
1,1,0,0,0,11,0,1,0,0.5,127,127,0
1,2,0.671811,0.005653,0.011305,648.666667,0,10,204,1,7690,2631.97381,0
1,3,0.883037,0.006107,0.005344,436.666667,0,10,376,1,264,264,0
1,8,0.757546,0.19186,0.121609,187.636364,0,4,303,1,177,177,1
1,1,0,0.141243,0.056497,177,0,12,2,1,2056,1012.25,0
1,2,0.353359,0.049505,0,151.5,0,13,0,0.5,2009,980.916667,1
1,5,0.619983,0.002635,0.030303,216.857143,0,18,453,0.714286,1941,1732,0
1,3,0.487185,0.004749,0.006784,147.4,0,9,24,0.5,5178,2750.766667,1
1,1,0,0.409938,2.124224,161,0,8,24,1,5096,2668.766667,0
1,1,0,0.00831,0.01662,361,0,8,33,1,4814,2503.083333,0
1,1,0,0.041209,0.071429,364,0,8,24,1,4453,2326.5,0
1,1,0,0.00722,0.00361,277,0,6,2,1,2576,2147.5,0
1,1,0,0.076087,0.039855,276,0,6,5,1,2498,2069.5,0
1,1,0,0.044776,0.029851,268,0,6,2,1,2463,2137,0
1,1,0,0.109434,0.007547,265,0,6,8,1,2373,2047,0
1,1,0,0.150407,0.036585,246,0,6,1,1,2317,1993,0
1,2,0,0.008772,0.008772,114,0,6,1,1,2275,1951,0
1,1,0,0.04386,0.004386,228,1,6,0,1,2251,1929.5,0
1,1,0,0.049107,0.040179,224,0,6,5,1,2226,1904.5,0
1,1,0,0.09417,0.098655,223,0,6,0,1,2158,1853.5,0
1,4,0.661027,0.08455,0.007908,411,0,11,0,0.5,2101,1798,0
1,3,0.527034,0.012821,0.114398,338,0,7,3,1,2090,1787,0
1,2,0.80531,0.156812,0.015424,389,0,11,2,1,2085,1784,0
1,1,0,0.02439,0.02439,164,0,5,93,1,1709,1581,0
1,1,0,0.012048,0.018072,166,0,5,22,1,1148,1148,0
1,1,0,0.719298,0.614035,114,0,3,63,1,349,349,0
1,1,0,0.002294,0.002294,218,0,1,5,1,1085,1085,0
1,1,0,0.076923,0.346154,52,0,1,14,1,983,983,0
1,1,0,0,0,0,0,4,56,1,2947,2108.666667,0
1,1,0.758406,0,0.020921,95.6,0,8,228,0.4,2649,1973.5,0
1,1,0,0,0.018519,54,0,3,79,1,380,380,0
1,1,0,0,0,52,0,1,0,1,1085,1085,0
1,1,0,0.09375,0,32,0,1,0,1,1089,1089,0
1,1,0.855451,0.327273,0.127273,27.5,0,1,6,0.5,985,985,0
1,1,0,0,0,24.5,0,1,0,0.5,802,802,0
1,2,0.75,0.017284,0.002469,405,0,14,458,0.666667,8323,2628.567857,0
1,4,0,0,0,40.5,0,1,0,0.25,858,477.416667,0
1,1,0,0,0,50,0,1,0,1,7626,2592.347619,0
1,1,0,0.006579,0.006579,152,0,4,17,1,9493,2532.286905,0
1,1,0,0.171053,0.203947,152,0,4,33,1,9360,2612.027381,0
1,1,0,0,0,11,0,1,0,1,7487,2689.490476,0
1,2,0.888118,0.145902,0.047541,122,1,13,0,0.4,1953,931.416667,1
1,1,0,0.063218,0.045977,174,0,2,26,1,9697,4185.078571,0
1,1,0,0,0,0,0,2,9,1,750,640,0
1,2,0,0,0,40.2,0,1,0,0.2,7578,2637.302381,1
1,1,0,0.006969,0.006969,287,0,2,14,1,5727,1969.071429,0
1,1,0.985228,0.013645,0.013645,256.5,0,12,4,0.5,5705,1980.660714,0
1,1,1,0.007168,0,279,0,12,0,0.5,911,485,0
1,1,0.71275,0.06674,0.00547,228.5,0,12,0,0.25,908,482,0
1,1,0,0.061224,0.061224,49,0,2,204,1,820,410.666667,0
1,1,0,0.142857,0.122449,49,0,1,1,1,3889,1465.466667,0
1,1,0,0,0,268,0,1,0,1,3878,1457.55,0
1,3,0.908946,0.01227,0.00818,326,1,16,146,1,9757,2395.44639,0
1,54,0.841984,0.07396,0.047666,188.094567,0,19,16501,0.189135,1572,1572,1
1,1,0.940933,0.136986,0.139269,219,0,9,143,1,3177,1665.833333,1
1,3,0.94338,0.018858,0.024096,318.166667,0,10,43,0.833333,2401,1812.666667,0
1,1,0.81562,0.028881,0.050542,92.333333,0,6,246,0.333333,3205,2197.5,0
1,1,0,0.006536,0.006536,153,1,4,0,1,2653,2102.5,0
1,1,0,0.039216,0.019608,153,0,4,13,1,593,593,0
1,1,0,0.02649,0.013245,151,0,3,1,1,1037,889,0
1,1,0,0.006623,0.006623,151,0,3,0,1,2542,2113.5,0
1,1,0.971748,0.100218,0.067538,153,0,9,0,1,2527,2098.5,0
1,1,0,0.057851,0.016529,121,1,3,0,1,2499,2070.5,0
1,1,0,0.288136,0.135593,118,0,3,37,1,2486,2057.5,0
1,5,0.737877,0.032388,0.032388,224.952381,0,9,867,0.904762,2102,1734.5,0
1,1,0,0.29,0.05,100,1,2,15,1,507,433.5,0
1,1,0,0.083333,0,144,0,6,80,1,5455,2930.766667,0
1,1,0.283255,0.011407,0.002852,263,0,8,255,1,5321,2870.333333,1
1,1,0,0.182432,0.006757,148,0,9,319,1,8922,2906.261111,0
1,1,0,0.076336,0.061069,131,0,9,2,1,7490,3032.361905,0
1,5,0.771746,0.075893,0.022619,258.461539,0,16,207,0.615385,7337,3001.564286,0
1,1,0,0,0.252252,111,0,8,9,1,6793,2808.102381,0
1,1,0.090195,0.299728,0.103542,122.333333,1,8,22,0.666667,6752,2799.669048,0
1,1,0,0.230216,0.014388,139,0,8,17,1,6226,2445.033333,0
1,2,0.777205,0.112057,0.09078,235,0,10,23,1,4718,2535.216667,0
1,3,0.607131,0.036741,0.041534,208.666667,0,9,448,1,3505,1972.5,0
1,3,0.418965,0.199678,0.117552,103.5,0,5,343,0.666667,325,325,1
1,9,0.89057,0.029813,0.059627,146.466667,0,1,57,0.566667,2511,2511,0
1,6,0.97437,0.054501,0.039689,63.445783,0,1,1393,0.385542,1859,1859,0
1,2,0.749595,0.022887,0.026408,284,0,8,597,1,5179,2242.183333,0
1,1,0,0.023256,0.023256,43,0,2,8,1,4331,1430.714286,0
1,1,0,0.023256,0.023256,43,1,1,5,1,1830,962,0
1,1,0,0,0,43,1,1,0,1,1802,934,1
1,1,0,0,0,124.5,1,1,0,0.5,971,536.333333,0
1,2,0.556033,0.010152,0.023689,197,0,7,73,1,6030,2234.80119,0
1,1,0,0.014706,0,204,0,3,27,1,4513,1312.908333,0
1,1,0,0.004975,0,201,0,2,12,1,10507,2440.280916,0
1,1,0,0,0,200,1,1,0,1,2075,1023.416667,0
1,3,0.853603,0.04985,0.001994,250.75,0,14,696,0.75,9133,2749.967063,0
1,1,0,0.030303,0,33,0,5,15,1,2342,1967.166667,0
1,2,0.741744,0.220238,0.029762,112,0,6,224,1,2235,1876,0
1,1,0,0.017857,0.017857,56,0,1,2,1,2201,2201,0
1,1,0,0.053571,0.053571,56,0,1,0,1,2101,2101,0
1,1,0,0,0,61,0,1,0,0.25,853,853,0
1,2,0.977036,0.03003,0.021021,111,0,13,261,1,1536,1082,0
1,3,0,0,0,135.75,1,1,0,0.25,1265,988,0
1,1,0,0.001996,0.001996,501,0,3,96,1,9776,2340.408292,0
1,1,0,0.077844,0.021956,501,1,3,133,1,9061,1884.881133,0
1,1,0,0.004167,0,480,1,3,111,1,8828,2066.632107,0
1,1,0.41939,0.206056,0.140454,594.5,0,8,4,1,2015,843.1,0
1,1,0,0,0,234.5,0,1,0,0.5,2002,831.75,1
1,1,0.322757,0.011753,0.004897,510.5,1,8,10,1,8843,2077.933189,0
1,1,0,0.018587,0.01487,269,1,5,0,1,8831,2069.632107,0
1,1,0.902393,0.007181,0.032316,278.5,1,5,289,1,8830,2068.632107,0
1,1,0,0,0.007326,273,0,5,1,1,1931,960.933333,0
1,1,1,0.006711,0.006711,149,1,6,120,1,7733,3180.176984,0
1,1,0,0.031496,0.011811,254,1,4,7,1,6682,2670.17619,0
1,1,0,0.011765,0.005882,340,1,4,1,1,1368,808.666667,0
1,1,0,0.084302,0.008721,344,0,4,1,1,1328,782.75,0
1,1,0.764205,0.020305,0.002538,197,1,2,126,0.5,6014,2222.983333,0
1,1,0.811278,0.002217,0.006652,225.5,0,3,253,1,825,415.666667,0
1,1,0.985228,0.011136,0.004454,224.5,0,2,2,1,3920,1496.133333,0
1,1,0,0.002433,0.002433,411,1,3,6,1,7847,2386.497222,0
1,1,0,0.002433,0.002433,411,0,3,0,1,7826,2840.897222,1
1,1,0,0.002577,0.002577,388,1,3,1,1,7818,2832.897222,0
1,1,0.089703,0.047005,0.034101,542.5,0,6,89,1,7816,2832.063889,0
1,1,0,0.007853,0.002618,382,0,1,6,1,1660,919.266667,0
1,1,0,0,0,0,0,1,0,1,1476,755.116667,0
1,1,0,0.009804,0,204,1,1,0,1,1534,807.766667,0
1,5,0.74589,0.102116,0.057958,108.7,0,11,270,0.2,1518,791.766667,0
1,1,0,0,0,163,0,1,0,0.5,8837,2074.964863,0
1,1,0,0,0,11,0,1,0,1,3909,1485.466667,0
1,1,0,0,0,0,0,1,0,1,1476,755.116667,0
1,1,0,2.135135,0,37,0,1,0,1,1480,759.116667,0
1,1,0,0,0,0,0,1,3,1,8837,2074.964863,0
1,1,0,0.020761,0.034602,289,0,1,0,1,8818,2057.607937,0
1,1,0,0,0,166,1,1,0,0.5,8817,2056.607937,0
1,1,0,0,0,0,0,6,59,1,3974,2046.5,0
1,1,0,0,0.003472,288,0,4,0,1,1188,589.583333,0
1,1,0,0.010638,0.015957,188,0,3,0,1,5473,2779.6,0
1,1,0,0.026455,0.015873,189,0,2,10,1,3002,2005.5,0
1,1,0,0.26087,0.065217,46,0,11,50,1,7439,3026.77619,0
1,1,0,0.02439,0.02439,41,0,10,22,1,6211,2447.2,0
1,2,0.991076,0.052941,0,170,0,10,89,1,4412,2312.816667,1
1,1,0,0,0.013158,304,0,6,12,1,557,557,0
1,1,0,0.003257,0.003257,307,0,6,12,1,2485,2056.5,0
1,1,0,0.006211,0.006211,322,0,5,0,1,2103,1735.5,0
1,1,0,0.031153,0.021807,321,0,5,18,1,1916,1642.5,0
1,1,0,0.00627,0.00627,319,0,5,3,1,1299,1299,0
1,1,0,0.003135,0.003135,319,0,5,17,1,395,395,0
1,1,0,0.003145,0.003145,318,0,4,20,1,1079,1079,0
