@relation 'jdt-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R2-3,10,12-14'

@attribute ns numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute npt numeric
@attribute bug {1,0}

@data
1,0.675461,0.058731,0.035081,317.125,1,13,0.875,0
1,0.254157,0.123181,0.00291,257.75,1,10,1,0
1,0.927171,0.306122,0.372449,130.666667,0,6,1,0
1,0.783777,0.089947,0.068783,94.5,0,3,1,0
1,0,0.113924,0,79,0,3,1,0
1,0,0.050505,0.050505,99,1,2,1,0
1,0,0.018519,0,108,0,6,1,0
1,0,0.028571,0.028571,35,1,3,1,0
1,0.297472,0.148649,0.621622,37,1,5,1,1
1,0.94566,0.015504,0.069767,64.5,1,6,1,0
1,0,0.014925,0.059701,67,0,9,1,0
1,0.14317,0.724218,0.702202,431.5,1,15,1,0
1,0,0.017241,0.017241,58,0,8,1,0
1,0,0.051724,0.155172,58,0,8,1,0
1,0.465906,0.039562,0.166667,237.6,0,10,0.4,1
1,0,0.005,0,200,0,7,1,0
1,0.99956,0.033708,0.062093,845.5,0,13,1,0
1,0,0.005263,0.005263,190,1,7,1,0
1,0,0.011111,0.005556,180,1,6,1,0
1,0,0.044693,0.01676,179,1,6,1,0
1,0,0.011364,0.011364,176,1,6,1,0
1,0,0.418182,0.242424,165,1,6,1,1
1,0,0.345865,0.075188,133,0,6,1,0
1,0,0.04386,0.026316,114,1,6,1,0
1,0.096236,0.187556,0.406673,246.444444,0,13,0.888889,0
1,0,0.086957,0.069565,115,1,5,1,0
1,0,2.165217,2.147826,115,0,5,1,1
1,0.413817,0.028902,0.00578,346,1,9,0.5,0
1,0.446427,0.048387,0.102151,62,0,6,0.666667,0
1,0,0,0.16,25,0,2,1,0
1,0,0.107143,0.035714,28,0,1,1,0
1,0,0,0,62,0,1,1,0
1,0,0.055085,0.038136,236,1,3,1,0
1,0.918296,0.005556,0.019444,180,0,3,1,0
1,0,0.017241,0,232,0,2,1,1
1,0.04973,0.369439,0.324952,517,0,5,1,0
1,0.21358,0.073333,0.057778,225,0,2,1,0
1,0.062303,0.55902,0.051225,224.5,0,2,1,0
1,0,0.056769,0.541485,229,1,1,1,0
1,0,0,0,195.5,0,1,0.5,0
1,0.421419,0.13766,0.022616,254.25,0,7,0.75,0
1,0.998001,0.14,0.05,50,0,1,1,0
1,0,0.002674,0.008021,748,0,16,1,0
1,0,0.001318,0.001318,759,0,16,1,0
1,0,0.001318,0.001318,759,1,16,1,0
1,0.301623,0.008424,0.094164,415.5,1,21,0.875,0
2,0.913068,0.011907,0.011729,351.6875,0,19,0.5,0
1,0,0.03599,0.005141,778,1,16,1,0
1,0,0.003876,0,774,1,16,1,0
1,0,0.005195,0,770,0,16,1,0
1,0,0.015584,0.023377,770,0,16,1,0
1,0,0.002635,0.002635,759,0,14,1,0
1,0,0.001321,0.001321,757,1,14,1,0
1,0.291818,0.031028,0.003546,564,1,15,1,0
1,0,0.005298,0.006623,755,1,14,1,0
1,0.76906,0.036931,0.025457,328.117647,0,18,0.470588,1
1,0,0.013228,0,756,0,14,1,0
1,0,0.045213,0.005319,752,1,14,1,0
1,0,0.016282,0.002714,737,1,14,1,0
1,0,0.034014,0.006803,735,1,13,1,0
1,0,0.034153,0.015027,732,0,13,1,1
1,0.895153,0.002282,0.016356,657.25,0,15,1,0
1,0.665468,0.1026,0.036064,397.444444,0,16,0.888889,0
1,0,0.02439,0.00271,738,0,12,1,0
1,0,0.00823,0,729,1,12,1,0
1,0,0.006916,0.001383,723,1,12,1,1
1,0.491891,0.032432,0.134054,231.25,0,12,0.5,1
1,0.873011,0.013015,0.04013,307.333333,0,12,1,0
1,0,0.001389,0,720,1,12,1,0
1,0,0.015299,0.004172,719,1,12,1,0
1,0,0.074334,0.01683,713,1,12,1,0
1,0,0.005739,0,697,1,12,1,0
1,0.905713,0.001359,0.002719,735.666667,0,14,1,0
1,0.882144,0.054321,0.016296,1012.5,0,14,1,1
1,0,0.004431,0.004431,677,0,12,1,0
1,0.795582,0.020922,0.0269,585.5,0,14,0.5,1
1,0,0.001471,0.001471,680,0,11,1,0
1,0,0.008824,0.008824,680,0,11,1,0
1,0,0.001471,0,680,0,11,1,0
1,0,0.001473,0.001473,679,0,11,1,0
1,0,0.008837,0.008837,679,1,11,1,0
1,0,0.020619,0.020619,679,1,11,1,1
1,0.242292,0.019578,0.006182,970.5,0,13,1,0
1,0,0.015083,0.001508,663,0,11,1,0
1,0.978387,0.028548,0,541,0,14,0.888889,0
1,0.985057,0.003763,0.003763,708.666667,0,12,1,0
1,0,0.042151,0.005814,344,0,11,1,0
1,0,0.006211,0.006211,644,0,11,1,0
1,0,0.003101,0.006202,645,0,11,1,0
1,0,0.217929,0.026275,647,1,11,1,1
1,0.650463,0.04294,0.018993,403.666667,0,13,1,1
1,0,0.00713,0.012478,561,1,11,1,1
1,0,0.001773,0.001773,564,0,11,1,0
1,0.787127,0.001481,0.048889,337.5,0,11,1,0
1,0,0.012367,0,566,1,11,1,0
1,0.105119,0.162628,0.102316,265.285714,0,11,1,1
1,0.991553,0.019952,0.039106,626.5,0,10,0.5,0
1,0,0.003656,0.038391,547,1,10,1,0
1,0,0,0.042357,543,0,10,1,0
1,0,0.004016,0.004016,498,0,10,1,0
1,0,0.012072,0.016097,497,0,10,1,0
1,0,0.002,0.008,500,0,10,1,1
1,0,0.011952,0.001992,502,0,10,1,0
1,0.773227,0.023438,0.010937,320,1,9,0.5,0
1,0.991076,0.002841,0.003551,704,0,10,1,0
1,0,0.08042,0.083916,572,1,9,1,0
1,0,0.082024,0.078534,573,0,9,1,0
1,0,0.078671,0.082168,572,1,9,1,0
1,0,0,0.00349,573,1,8,1,0
1,0.918296,0.003942,0.007884,380.5,0,12,1,0
1,0,0.001733,0.001733,577,0,7,1,0
1,0,0.00346,0.00346,578,1,6,1,0
1,0,0.003466,0.003466,577,1,6,1,0
1,0,0.152249,0.145329,578,0,6,1,0
1,0,0,0.001761,568,1,6,1,0
1,0,0.019332,0.001757,569,0,6,1,0
1,0,0.012545,0.016129,558,0,6,1,0
1,0.991076,0.071429,0.060065,308,0,6,1,1
1,0.677292,0.004193,0.003494,286.2,0,7,1,0
1,0.623248,0.02461,0.037815,98,0,6,0.764706,0
1,0,0.096386,0.010327,581,0,3,1,1
1,0,0.008097,0.008097,494,0,1,1,0
1,0.91569,0.096022,0.013717,243,0,1,1,0
1,0,0.046025,0.004184,478,0,1,1,0
1,0.448864,0.055866,0.003724,268.5,0,1,1,0
1,0.970951,0.005263,0.003509,285,0,1,1,0
1,0.881291,0.097328,0.03626,262,0,1,1,0
1,0,0.036782,0.009195,435,0,1,1,0
1,0,0.00542,0.00542,369,0,1,1,0
1,0,0.01897,0.01897,369,0,1,1,0
1,0,0.019048,0.003175,315,1,1,1,0
1,0.63431,0.032589,0.012054,1120,1,16,1,0
1,0,0,0,285,0,1,1,0
1,0,0.026786,0.017857,112,1,5,1,0
1,0,0.109091,0.009091,110,1,3,1,0
1,0,0.009346,0.009346,107,0,2,1,0
1,0,0.009346,0.009346,107,0,2,1,0
1,0.878741,0.004582,0.006619,392.8,0,14,1,0
1,0.712044,0.192263,0.023056,426.5,0,16,1,1
1,0.345117,0.059072,0.07173,118.5,0,6,1,0
1,0,0.012048,0,83,0,6,1,0
1,0,0.012195,0.012195,82,1,6,1,0
1,0,0.182927,0.146341,82,0,6,1,0
1,0,0.049383,0.012346,81,0,6,1,0
1,0,0.017857,0.017857,56,0,4,1,0
1,0,0.107143,0.053571,56,0,4,1,0
1,0.391244,0.05988,0.095808,83.5,0,6,1,0
1,0.857148,0.03937,0.023622,254,0,12,1,0
1,0,0.129032,0,62,0,1,1,0
1,0,0,0,57,1,1,1,1
1,0.11685,0.846667,0,75,0,7,1,0
1,0,0.056604,0.018868,53,0,5,1,0
1,0,0,0,0,0,1,1,0
1,0.614522,0.011019,0.025974,508.2,0,15,0.8,0
1,0,0,0,16,1,1,1,0
1,0,0.003636,0.047273,275,1,8,1,0
1,0.811278,0.013035,0.001862,268.5,0,11,1,0
1,0,0.046931,0.00361,277,0,7,1,1
1,0,0.018382,0.007353,272,0,7,1,0
1,0,0.007407,0.003704,270,0,7,1,0
1,0.783496,0.04335,0.024631,338.333333,0,8,0.666667,1
1,0,0.065041,0.02439,246,1,6,1,0
1,0,0.004115,0.004115,243,1,6,1,0
1,0.999687,0.047499,0.04952,989.5,1,17,1,0
1,0,0.036269,0,193,1,6,1,1
1,0.977418,0.001709,0.02735,292.5,0,6,0.5,0
1,0,0.013158,0.013158,152,0,4,1,0
1,0,0.269737,0.019737,152,1,4,1,0
1,1,0.00998,0.007984,501,1,14,1,0
1,0.829008,0.12636,0.096894,198.263158,0,14,0.421053,1
1,0.829174,0.408737,0.139459,232.190476,0,16,0.52381,1
1,0,0.001855,0.001855,269.5,0,12,1,0
1,0,0.007407,0.037037,135,0,5,1,0
1,0.466335,0.071429,0.053571,70,0,8,0.5,0
1,0,0.007463,0.007463,134,1,5,1,0
1,1,0.006936,0.006936,144.166667,0,11,0.833333,1
1,0,0.010989,0.010989,91,0,3,1,0
1,0,0.032258,0.032258,31,0,2,1,0
1,0,0.191176,0.470588,68,0,2,1,0
1,0,0.3125,0.2625,80,0,2,1,0
1,0,0.346154,0.153846,78,0,2,1,0
1,0,0.058824,0.088235,68,1,1,1,0
1,0,0.347826,0.115942,69,0,1,1,0
1,0,0.033333,0.05,60,0,1,1,0
1,0,0.134021,0.123711,48.5,0,1,0.5,0
1,0,0.065789,0.052632,76,0,1,1,0
1,0.900826,0.063084,0.135514,122.285714,1,13,0.571429,0
1,0.998364,0.158537,0.097561,82,0,3,1,0
1,0,0.066667,0.057143,105,1,1,1,1
1,0,0.125,0,104,1,1,1,1
1,0,0.287234,0.021277,94,0,1,1,1
1,0.231813,0.204724,0.212598,63.5,0,1,1,0
1,0.924876,0.044822,0.044822,161.75,0,10,0.5,1
1,1,0.053097,0.070796,56.5,0,1,0.5,1
1,0,0,0,52.25,0,1,0.25,1
1,0,0.25,0,36,0,5,1,0
1,0.483568,0.336,0.352,62.5,1,5,1,0
1,0.607557,0.103569,0.069628,125.21875,0,12,0.71875,1
1,0.655942,0.09375,0.583333,48,0,5,1,0
1,0,1.939024,2.02439,82,0,3,1,0
1,0.603652,0.351852,0.212963,54,0,1,1,0
1,0.726805,0.192394,0.03132,149,1,1,1,0
1,0.737004,0.045096,0.012401,221.75,0,6,1,0
1,0.619382,0.035714,0.030612,98,0,3,1,0
1,0.918296,0.020649,0.014749,169.5,0,12,1,0
1,0,0,0,28,0,1,1,0
1,0.988268,0.007717,0.004539,734.333333,0,17,1,0
1,0.56759,0.040852,0.10314,417.421053,0,16,0.736842,0
1,0,0.12,0.504,125,1,2,1,0
1,0,0.00625,0.00625,160,1,2,1,0
1,0,0.012579,0.012579,159,1,2,1,0
1,0,0.125786,0.075472,159,1,2,1,0
1,0.991992,0.016738,0.001435,1045.5,0,16,1,1
1,0,0.208333,0.222222,144,0,2,1,1
1,0.357647,0.155378,0.079681,125.5,0,2,1,1
1,0.813805,0.02954,0.053374,993,0,17,1,1
1,0,0.009756,0.009756,205,0,2,1,0
1,0,0,0,205,0,1,1,1
1,0.915233,0.093416,0.032639,592.333333,0,10,1,0
1,0,0.003717,0.003717,269,0,2,1,0
1,0,0.116105,0.003745,267,0,1,1,0
1,0.965903,0.0347,0.023659,211.333333,1,6,0.666667,0
1,0,0.004329,0,231,0,1,1,0
1,0,0.004348,0.004348,230,0,1,1,0
1,0,0,0,26,0,1,1,0
1,0.43214,0.113523,0.206177,199.666667,1,10,0.833333,0
1,0.511441,0.040984,0.137002,284.666667,0,11,1,0
1,0.612713,0.017045,0.003788,211.2,1,13,0.8,0
1,0,0.75,0.211538,52,1,3,1,0
1,0.431666,0.405652,0.507748,99.727273,0,16,0.909091,1
1,0,0.69697,0,33,0,1,1,0
1,0.146103,0.143983,0.089542,155.111111,0,12,0.555556,0
1,0,0.229508,0.180328,61,1,1,1,0
1,0,0,0,59,0,1,1,0
1,0,0,0,12.75,0,1,0.25,0
1,0,0.019324,0.004831,207,0,3,1,0
1,0,0.165854,0.009756,205,0,3,1,0
1,0,0.019231,0.012821,156,0,2,1,0
1,0,0.044872,0.044872,156,1,2,1,0
1,0.200622,0.030398,0.003145,477,1,10,1,0
1,0,0.166667,0.025641,156,1,2,1,0
1,0,0.006849,0.006849,146,0,1,1,0
1,0,0.027397,0.006849,146,0,1,1,0
1,0,0.243056,0.194444,144,1,1,1,0
1,0,0.179856,0.122302,139,0,1,1,0
1,0.569414,0.157395,0.124152,163.777778,0,12,0.777778,0
1,0,0.04386,0.017544,114,1,1,1,0
1,0,0.026786,0,112,1,1,1,0
1,0,0,0,52.333333,0,1,0.333333,0
1,0,0.125,0.125,8,1,2,1,0
1,0,0,0,8,0,1,1,0
1,0,0.310811,1.581081,74,1,4,1,0
1,0.60504,0.164642,0.42915,185.25,0,5,0.25,0
1,0.722998,0.108624,0.016584,344.571429,1,15,0.857143,0
1,0.90117,0.044681,0.042553,235,1,19,1,0
1,0.672295,0.006129,0.001886,1060.5,1,18,1,0
1,0.992774,0.03861,0,259,0,5,1,0
1,0,0.034247,0.006849,292,0,5,1,0
1,0.804478,0.082339,0.069212,279.333333,0,5,1,0
1,0.940725,0.093612,0.007709,302.666667,0,5,0.333333,0
1,0,0.003846,0,260,1,4,1,0
1,0.877273,0.032787,0.017564,341.6,1,12,1,0
1,0,0.003876,0,258,0,4,1,0
1,0,0.023346,0.027237,257,0,4,1,0
1,0.746703,0.084355,0.022711,693.5,0,17,0.5,1
1,0.713416,0.019093,0.003978,838,1,17,1,0
1,0,0.077844,0.017964,334,0,5,1,0
1,0.822248,0.069795,0.092659,277,1,5,0.666667,0
1,0,0.00303,0.00303,330,0,5,1,0
1,0,0.009091,0.009091,330,0,4,1,0
1,0,0.00303,0.00303,330,0,4,1,0
1,0,0.005988,0.005988,334,0,3,1,0
1,0.795619,0.013565,0.010852,737.2,0,17,0.8,1
1,0,0.040936,0.005848,342,0,3,1,0
1,0.642938,0.068337,0.056948,219.5,1,2,1,0
1,0,0.03003,0.003003,333,1,1,1,0
1,0.650022,0.021154,0.001923,260,1,6,1,0
1,0,0.008772,0.004386,228,1,6,1,0
1,0,0.36,0.271111,225,0,5,1,1
1,0,0.020305,0.005076,197,0,4,1,0
1,0,0.005155,0.005155,194,0,4,1,0
1,0,0.010309,0.010309,194,0,4,1,0
1,0.94875,0.160305,0.062977,262,1,3,1,0
1,0,0.018293,0,164,1,3,1,0
1,0,0.021461,0,332,0,16,0.375,1
1,0,0.052464,0.047695,629,0,5,1,0
1,0,0.003185,0,628,0,5,1,0
1,0,0,0.007974,627,0,5,1,0
1,0,0.044444,0.006349,630,1,5,1,0
1,0,0.008197,0.040984,610,1,5,1,0
1,0,0.004219,0.004219,474,1,5,1,0
1,0,0.004219,0,474,0,5,1,0
1,0,0.029598,0,473,0,5,1,0
1,0,0,0.003311,604,0,3,1,0
1,0,0.186469,0.021452,606,0,3,1,0
1,0,0.007055,0.003527,567,0,3,1,0
1,0,0.0053,0,566,1,3,1,0
1,0,0.021277,0.001773,564,1,3,1,0
1,0.442417,0.151345,0.05566,319.8,0,14,0.8,0
1,0,0.002849,0.071225,351,0,3,1,0
1,0,0.072776,0.008086,371,0,3,1,0
1,0.709337,0.224409,0.034449,338.666667,0,9,1,0
1,0,0.014981,0,267,1,3,1,0
1,0,0.007576,0.007576,264,1,3,1,0
1,0,0.007576,0.011364,264,1,3,1,0
1,0,0.026415,0.007547,265,1,3,1,0
1,0,0.030651,0.003831,261,0,3,1,0
1,0,0.004219,0.004219,237,0,3,1,0
1,0,0.012658,0.012658,237,0,3,1,0
1,0,0.075949,0.075949,237,0,3,1,0
1,0.293676,0.05215,0.000915,546.5,0,12,0.5,1
1,0,0.008264,0.008264,121,1,2,1,0
1,0.717511,0.557823,0.061224,73.5,0,2,1,0
1,0,0.004219,0.004219,474,0,5,1,0
1,0,0.266667,0.033333,30,0,2,1,0
1,0,0,0,18,0,1,1,0
1,0,0,0,53,1,1,1,0
1,0.932112,0.305556,0.013889,36,0,3,1,0
1,0.788941,0.322835,0.110236,63.5,1,9,0.5,0
1,0,0,0,0,0,1,1,0
1,0,0,0,25.333333,1,1,0.333333,0
1,0.91754,0.00705,0.007402,378.266667,0,17,0.933333,1
1,0.515947,0.01123,0.017967,890.5,1,17,1,1
1,0,0.095238,0.047619,42,1,1,1,1
1,0,0.039474,0.013158,76,0,8,1,0
1,0,0.184211,0.078947,76,1,8,1,0
1,0,0.128571,0.014286,70,1,8,1,0
1,0,0.223684,0.092105,76,1,8,1,0
1,0,0.128571,0.014286,70,1,8,1,0
1,0,0,0,35,0,1,1,0
1,0.7811,0.068027,0.002268,88.2,0,10,0.6,0
1,0.982811,0.007496,0.083958,133.4,0,11,0.6,0
1,0.405041,0.068727,0.079273,137.5,0,11,0.65,1
1,0,0,0,23,1,1,1,0
1,0.842934,0.066474,0.017341,138.4,1,11,1,0
1,0,0.121951,0.073171,41,0,4,1,0
1,0.776389,0.044319,0.039271,338.458333,0,14,0.75,1
1,0.256343,0.178645,0.014374,162.333333,0,4,0.666667,0
1,0,0,0,143,0,1,1,0
1,0,0.007737,0.001934,517,0,4,1,0
1,0,0.03301,0.021359,515,1,4,1,0
1,0,0.001988,0.007952,503,1,4,1,1
1,0.935893,0.010213,0.010213,391.666667,1,11,1,0
1,0,0.026,0,500,1,3,1,1
1,0,0.002033,0.002033,492,0,3,1,0
1,0,0.150407,0.144309,492,0,3,1,0
1,0,0.020534,0.010267,487,0,3,1,0
1,0,0.006173,0.004115,486,1,3,1,0
1,0,0.024742,0.014433,485,1,3,1,0
1,1,0,0.015238,525,1,10,1,0
1,0,0.00616,0.002053,487,1,3,1,0
1,0.992267,0.02178,0.005682,528,1,10,0.5,0
1,0,0.002088,0.002088,479,0,3,1,0
1,0.884223,0.02657,0.047101,207,1,7,0.75,0
1,0.931314,0.024702,0.002647,755.666667,1,14,0.666667,0
1,0.982141,0.005682,0.005682,410.666667,0,10,1,0
1,0,0.06263,0.004175,479,1,2,1,0
1,0.45933,0.014354,0.039234,348.333333,1,10,1,1
1,0,0.012876,0.004292,466,1,1,1,0
1,0,0.019048,0.02381,210,0,3,1,0
1,0,0.014218,0.004739,211,0,3,1,0
1,0,0.004762,0.004762,210,1,3,1,0
1,0,0.004762,0.004762,210,1,3,1,0
1,0,0.028571,0.019048,210,0,3,1,0
1,0.443766,0.307359,0.30303,115.5,0,3,0.5,1
1,0.208707,0.310345,0.344828,116,0,2,1,0
1,0,0.018692,0.018692,214,1,2,1,0
1,1,0.00441,0.00441,226.75,0,10,1,0
1,0,0,0,20.666667,0,1,0.333333,0
1,0,0,0,20,1,1,1,0
1,0.474188,0.08402,0.093904,121.4,0,2,0.8,0
1,0.592765,0.080798,0.15019,350.666667,0,15,0.333333,1
1,0,0.111111,0.111111,9,0,2,1,0
1,0.650153,0.488974,0.4372,130.375,0,6,0.75,0
1,0.931672,0.068345,0.064748,92.666667,0,2,0.333333,1
1,0.91543,0.744681,0.776596,23.5,0,2,0.5,0
1,0.733228,0.286374,0.016166,72.166667,1,2,0.666667,0
1,0.795178,0.285714,0.236025,53.666667,0,2,0.333333,0
1,0.889035,0.023457,0.053086,405,0,15,1,0
1,0,0.042857,0.014286,70,0,2,1,0
1,0.979436,0.01506,0.01506,166,0,15,0.75,0
1,0,0.006536,0.013072,153,1,2,1,0
1,0,0.058442,0.045455,154,0,2,1,0
1,0.889776,0.051426,0.043647,462.8,0,13,0.4,0
1,0,0.007692,0.007692,130,0,1,1,0
1,0,0.2,0.015385,130,0,1,1,0
1,0,0,0,23,0,1,1,0
1,0.463437,0.056,0.056,83.333333,1,7,0.666667,0
1,1,0.520325,0.03252,61.5,0,4,1,0
1,0,0.175,0.075,40,0,3,1,0
1,0,0,0,32.75,0,1,0.25,1
1,0.894861,0.027167,0.050453,257.666667,0,8,1,0
1,0,0.084112,0.028037,107,0,8,1,0
1,0,0.04065,0.073171,123,0,7,1,0
1,0,0.062992,0,127,0,7,1,0
1,0,0.025,0.025,120,0,7,1,0
1,0,0,0.066116,121,0,7,1,0
1,0,0.023438,0,128,0,4,1,0
1,0,0.016667,0.016667,120,0,2,1,0
1,0,0.045045,0.018018,111,0,1,1,0
1,0,0,0,108,0,1,1,0
1,0,0,0.061224,49,0,3,1,0
1,0,0,0,39.428571,0,1,0.142857,1
1,0.856742,0.102151,0.043011,37.2,0,2,0.6,0
1,0.983356,0.175141,0.011299,44.25,0,2,0.25,0
1,0.983356,0.011628,0.180233,43,0,2,0.25,0
1,0.970951,0.032258,0.008065,62,1,2,1,0
1,0,0,0,28,1,1,1,0
1,0.963376,0.10625,0.10625,53.333333,1,2,0.333333,0
1,0,0.010753,0.043011,93,1,3,1,0
1,0,0.043011,0.010753,93,0,2,1,0
1,0,0.148148,0.222222,27,0,4,1,0
1,0,0.076923,0.115385,104,1,6,1,0
1,0,0.009615,0.019231,104,0,6,1,0
1,0,0.037383,0.037383,107,0,4,1,0
1,0,0.009346,0.009346,107,0,3,1,0
1,0.401681,0.446293,0.305598,165.25,0,7,1,1
1,0,0.006993,0.006993,143,1,1,1,0
1,0.918296,0.014354,0.014354,104.5,0,1,1,0
1,0,0.006993,0.006993,143,0,1,1,0
1,0,0.006993,0.006993,143,0,1,1,0
1,0,0.055556,0.069444,144,0,1,1,0
1,0,0.006993,0.006993,143,1,1,1,0
1,0,0.006993,0.006993,143,0,1,1,0
1,0,0,0,143,0,1,1,0
1,0,0.010753,0.002688,372,0,4,1,0
1,0.979938,0.299331,0.215719,149.5,0,4,0.5,0
1,0,0.003289,0.003289,304,0,4,1,0
1,0.439497,0.046053,0.026316,152,0,1,1,0
1,0.991076,0.009281,0.011601,215.5,0,1,1,0
1,0,0.022388,0.007463,268,0,1,1,0
1,0,0.023346,0.011673,257,0,1,1,0
1,0.515273,0.06129,0.016129,103.333333,0,1,1,0
1,0.391244,0.043919,0.043919,148,0,1,1,0
1,0,0,0,19.7,0,1,0.1,0
1,0,0,0,0,0,1,1,0
1,0,0,0,58.41453,0,1,0.004274,1
1,1,0.009722,0.002778,240,0,1,1,0
1,0,0.069307,0.019802,101,0,1,1,0
1,0,0.010417,0,96,0,1,1,0
1,0.892755,0.10061,0.042683,65.6,0,1,0.4,0
1,0.8229,0.032641,0.118694,67.4,0,1,0.2,0
1,0,0.027778,0.092593,108,1,4,1,0
1,0,0.11215,0.093458,107,1,3,1,0
1,0.602496,0.365357,0.221252,85.875,0,1,0.4375,0
1,0,0.313725,0.245098,102,1,1,1,0
1,0,0,0.031746,63,1,4,1,0
1,0.841745,0.112,0.147429,83.333333,0,2,0.52381,0
1,0,0.074627,0.044776,201,1,3,1,0
1,0,0.420792,0.069307,202,0,2,1,0
1,1,0.04918,0.008197,122,0,2,0.5,0
1,0.929939,0.10137,0.29589,91.25,0,1,0.75,0
1,1,0.004264,0.004264,234.5,0,1,1,0
1,0,0.139073,0.092715,151,0,2,1,0
1,0,0.006757,0.006757,148,0,2,1,0
1,0,0,0,154,0,1,0.5,0
1,0.17426,0.020642,0.027523,145.333333,0,4,0.666667,0
1,0.526258,0.147992,0.109937,59.125,0,6,0.625,0
1,0,0.025641,0.025641,39,1,4,1,0
1,0,0,0,96,0,1,0.5,0
1,0,0,0,11,0,1,1,0
1,0,0.009868,0.009868,304,0,3,1,0
1,0,0.008475,0.127119,118,0,2,1,0
1,0.734895,0.055459,0.074523,115.4,0,6,0.8,0
1,0,0.011765,0.047059,85,0,3,1,0
1,0,0.011364,0.022727,88,0,3,1,0
1,0.985838,0.106522,0.023913,92,1,6,0.6,0
1,0,0,0,45,0,1,0.5,0
1,0.353531,0.259907,0.065268,8.49505,1,14,0.564356,0
1,0.669626,0.275036,0.231495,72.526316,0,1,0.578947,0
1,0,0,0,28,0,1,1,0
1,0,0,0,16,0,1,1,0
1,0.082488,0.089888,1.005618,89,0,4,1,0
1,0.819448,0.012066,0.012066,221,0,5,1,0
1,0.816484,0.252101,0.054622,79.333333,1,1,1,0
1,0,0.006667,0.006667,150,0,1,1,0
1,0.990747,0.034212,0.044588,59.433333,0,1,0.383333,0
1,0.875517,0.081356,0.081356,49.166667,0,1,0.111111,0
1,0,0.068966,0.068966,29,0,1,1,0
1,0,1,1,0,0,3,1,0
1,0,1,1,0,0,1,1,0
1,0.970951,0.015267,0.022901,65.5,0,1,1,0
1,0,1,1,0,0,1,1,0
1,0.500056,0.103679,1,99.666667,0,1,0.666667,0
1,0.918296,0.015556,0.011111,225,0,1,0.5,0
1,0.596105,0.120536,0.064732,224,1,1,1,0
1,0.656705,0.013129,0.013129,152.333333,0,1,0.333333,0
1,0.576463,0.083113,0.014512,58.307692,0,1,0.615385,0
1,0.881349,0.176895,0.064982,55.4,0,1,0.1,0
1,0.947608,0.852273,0.420455,44,0,1,1,0
1,0.863121,0.185185,0.074074,13.5,0,1,1,0
1,0.750831,0.116505,0.18835,103,0,1,0.6,0
1,0.543564,0.083333,0.083333,24,0,1,1,0
1,0.75597,0.151515,0.242424,11,0,1,1,0
1,0,0,0,10.5,0,1,0.5,0
1,0,0,0,0,0,1,0.5,0
1,0.889513,0.151515,0.047619,77,1,1,0.333333,0
1,0.57938,0.044776,0.044776,22.333333,0,1,0.666667,0
1,0.673206,0.122951,0.127049,81.333333,0,1,1,0
1,0.472727,0.571429,0.25,43.555556,0,1,0.555556,0
1,0,0.04878,0.121951,41,0,1,1,0
1,0,0.296296,0.074074,27,0,1,1,0
1,0,0,0,27.833333,0,1,0.166667,1
1,0,0.022727,0.022727,44,0,1,1,0
1,0,0.027778,0.027778,36,0,1,1,0
1,0.634906,0.2,0.216216,61.666667,0,1,0.666667,0
1,0,0,0,24,0,1,1,0
1,0,0,0,48,0,1,0.5,0
1,0,1.118182,0.036364,110,0,1,1,0
1,0,0,0,14,0,1,1,0
1,0,0.069231,0.010256,390,0,3,1,0
1,0,0.005305,0.026525,377,0,3,1,0
1,0,0.010471,0.002618,382,0,3,1,0
1,0,0.015748,0,381,0,2,1,0
1,0,0.175066,0.013263,377,0,2,1,0
1,0,0.099715,0.099715,351,0,2,1,0
1,0,0.031884,0.031884,345,0,2,1,0
1,0,0.141643,0.03966,353,0,2,1,0
1,0,0.004386,0.004386,228,0,1,1,0
1,0,0.087719,0.087719,228,0,1,1,0
1,0,0.097561,0.097561,246,0,1,1,0
1,0,0.646388,0.095057,263,0,1,1,0
1,0,0.066667,0.005556,180,0,1,1,0
1,0,0.138728,0.144509,173,0,1,1,0
1,0,0.308571,0.177143,175,0,1,1,0
1,0.811278,0.020833,0.020833,96,0,1,1,0
1,0,0.006135,0.006135,163,0,1,1,0
1,0,0.02454,0.02454,163,0,1,1,0
1,0,0.128834,0.134969,163,1,1,1,0
1,0,0.030675,0.01227,163,0,1,1,0
1,0,0.165644,0.122699,163,1,1,1,0
1,0.407906,0.245192,0.225962,104,0,1,0.5,0
1,0.918296,0.059701,0.059701,100.5,0,1,1,0
1,0,0.05298,0.05298,151,0,1,1,0
1,0,0.013245,0.006623,151,1,1,1,0
1,0,0.113333,0.12,150,0,1,1,0
1,1,0.018692,0.018692,107,0,1,0.5,0
1,0,0.002564,0,390,0,3,1,0
1,0,0.058974,0.010256,390,0,3,1,0
1,0,0.005305,0.026525,377,0,3,1,0
1,0,0.023256,0,86,0,4,1,0
1,0,0.035714,0.035714,84,0,4,1,0
1,0,0.404762,0.011905,84,0,4,1,0
1,0,0.015625,0.015625,64,1,2,1,0
1,0,0.449275,0.014493,69,0,1,1,0
1,0,0.5,0.296296,54,0,1,1,0
