@relation 'camel-1.2_deleteColumns-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.379rfc-0.359loc-0.359wmc-0.329npm-0.297ce... numeric
@attribute -0.473mfa-0.426dit-0.387ic-0.339cbm-0.284dam... numeric
@attribute 0.497ca+0.478cbo-0.338amc-0.31avg_cc-0.263max_cc... numeric
@attribute -0.418avg_cc-0.382amc-0.32cbo-0.313ca-0.294max_cc... numeric
@attribute -0.467lcom3+0.442dam+0.285cbo+0.281ca-0.274lcom... numeric
@attribute -0.465dit+0.462cbm-0.332amc-0.327mfa+0.298ic... numeric
@attribute -0.871noc-0.22cam+0.201moa-0.158dit-0.149lcom... numeric
@attribute -0.615moa-0.381ce-0.299lcom3-0.288noc+0.272dam... numeric
@attribute -0.538moa+0.495amc-0.414max_cc-0.315avg_cc-0.291cam... numeric
@attribute '0.76 cam-0.264dit+0.261amc+0.233cbm-0.218lcom3...' numeric
@attribute -0.776ce+0.354moa+0.292amc-0.207cam+0.204loc... numeric
@attribute -0.629max_cc+0.597avg_cc+0.242npm+0.237dit-0.186lcom... numeric
@attribute bug {1,0}

@data
-1.21764,0.721858,-1.721854,0.004059,0.983004,0.010185,0.269926,-0.270796,-0.144942,0.330601,0.629749,-0.321683,0
-0.144635,-2.369461,0.391568,-0.067015,0.722264,-0.419729,0.567714,-0.805792,-0.042765,0.073725,-0.205458,-0.120459,0
-0.221029,0.595033,-0.92503,0.872179,0.99948,0.712717,0.586276,0.124893,0.201346,-0.466312,0.215113,-0.065311,0
-1.495076,-1.188715,-0.405976,-0.132033,1.268409,-2.114749,0.399157,-1.311667,0.990597,-0.198497,-0.572437,-0.090348,0
-1.928539,0.917187,-0.166556,0.986501,0.729209,0.260001,0.909642,-0.389505,0.488825,-0.54064,-1.083558,0.219911,0
-7.54364,2.625925,0.622485,3.243271,-2.98474,-0.767578,-0.295919,1.65149,1.59898,0.279998,1.907546,1.000641,1
1.382681,-2.281747,0.522194,0.492359,0.09114,0.026912,0.037989,0.439039,-0.658426,0.47329,0.271143,-0.076189,0
0.669115,-1.426253,-0.216402,0.637306,1.26983,-1.25083,0.11639,-0.254331,-0.484826,0.162729,0.154678,-0.097834,0
3.211213,-0.890926,1.455102,0.47061,-1.069167,-2.304019,-1.517703,-0.179283,-0.458924,-0.04902,0.059293,-0.018279,0
2.405919,1.182193,0.281754,1.115605,-0.549433,0.793501,0.865318,-0.965945,1.116556,-1.885962,0.786082,-0.955759,0
-1.711808,-1.248854,-0.149404,-0.493484,0.392689,0.220116,0.69302,-0.780037,-0.073035,-0.373639,-0.134335,-0.103594,0
-0.018021,1.657476,-0.601508,-0.281271,0.167467,-0.104645,-0.236047,-1.423432,1.926683,0.457442,-0.946395,-0.402947,0
0.788405,-1.551748,0.39412,-0.138959,0.151289,0.020829,0.760241,-1.895944,-1.107147,0.462001,1.717503,-0.296093,0
0.144801,-0.508448,-0.257368,0.51178,0.749603,-0.310635,0.169182,0.604002,0.22164,-0.883552,-0.681872,-0.114638,0
2.241394,-1.03692,1.028209,-0.386134,-2.069029,0.364182,0.023729,-0.361396,-0.017051,0.11262,0.300636,-0.468426,0
0.96697,-2.181726,-0.247925,-0.423214,0.582002,0.006105,-0.231972,1.179745,-0.097201,0.606698,-0.250608,0.087461,0
0.565249,-0.047629,-0.187634,0.991262,0.94958,0.095006,0.328042,0.436582,-0.227591,-0.253986,0.325015,0.191751,0
1.219401,1.851736,-0.242493,-0.025713,-0.756561,0.441345,-0.607693,-0.610104,0.141373,-0.548064,-0.135343,0.059119,1
2.241394,-1.03692,1.028209,-0.386134,-2.069029,0.364182,0.023729,-0.361396,-0.017051,0.11262,0.300636,-0.468426,0
-0.327089,-1.683604,0.141509,0.712386,1.248724,-1.570353,0.141028,0.233503,0.166326,-0.60615,-0.573496,0.15975,0
1.002464,0.442577,-0.986837,1.002727,1.104436,0.678063,0.241015,0.864737,0.661534,0.348429,0.294754,-0.133409,0
2.825295,1.826632,-0.41895,0.137798,-1.017941,0.237898,-0.166087,-0.115191,-0.70487,0.668185,-0.392379,0.329913,1
-2.603277,1.56298,-0.685785,1.130779,-0.421563,0.710088,-0.095454,1.930274,-0.27905,-0.530678,0.969241,-0.196654,0
2.554353,1.805493,-0.194144,0.319751,-1.074429,-0.012842,-0.116023,-0.251769,-0.308591,0.857144,-0.287199,0.050678,0
1.496048,-1.16355,0.153174,0.922747,0.64493,-1.382787,-0.335827,0.487483,-0.845077,1.088749,-0.515578,-0.08453,0
-0.493316,-1.691675,0.197055,-0.178505,0.722164,0.04099,0.70176,-0.892421,-0.002728,0.398288,-0.440535,0.06885,1
