@relation 'jdt-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.42sexp-0.416exp-0.377rexp-0.375nm-0.357nf... numeric
@attribute -0.408sexp-0.408exp+0.392nf+0.371nm-0.367rexp... numeric
@attribute -0.606ndev-0.543lt+0.324la-0.274entropy-0.203fix... numeric
@attribute -0.549entropy+0.538npt+0.364pd+0.349lt+0.278nf... numeric
@attribute 0.734ld+0.563la+0.204fix+0.201ndev+0.164lt... numeric
@attribute -0.762ns-0.532fix+0.225ndev+0.201ld+0.116lt... numeric
@attribute -0.671la+0.574ld-0.319fix+0.309ns-0.076ndev... numeric
@attribute 0.661fix-0.467ns-0.322la-0.304npt+0.263ld... numeric
@attribute 0.713lt-0.499ndev-0.384npt-0.171fix+0.122rexp... numeric
@attribute 0.703entropy+0.561npt-0.311ndev+0.162rexp+0.151pd... numeric
@attribute '-0.705nm+0.62 pd-0.195npt-0.188rexp+0.105ns...' numeric
@attribute bug {1,0}

@data
1.451455,0.326691,2.741139,-0.366981,2.443033,0.501843,-1.981736,-1.584563,0.501279,0.071607,-0.099638,0
0.07559,-0.609683,0.118002,0.398827,-0.25472,0.385161,0.38832,-0.556465,-0.429308,-0.325043,-0.02586,0
0.10794,-0.577023,0.119205,0.39696,-0.244266,0.393041,0.372411,-0.570862,-0.429183,-0.328689,-0.019906,0
0.391815,-0.371224,0.238672,0.387869,-0.317007,0.385081,0.414892,-0.545788,-0.29955,-0.261303,-0.016291,0
-0.620377,1.000111,-0.769351,-1.213233,-0.099289,0.947696,0.091346,-0.174019,-0.34726,-1.14575,0.361486,0
-2.009737,-0.163081,-0.886033,-1.374611,-0.067051,0.537731,0.074411,-0.191787,-0.901747,0.513644,-0.075982,0
-1.364431,-0.560578,-0.694575,-0.642768,0.157936,0.469067,-0.027126,-0.579723,-0.974504,0.824657,0.096815,0
-0.336109,0.609339,-1.634813,-0.552067,0.526529,-0.403523,-0.574703,0.726528,-1.73201,0.936167,-0.008597,0
0.505087,-0.397954,0.559644,0.353561,-0.394333,0.277455,0.434009,-0.458626,-0.136718,-0.183224,0.035375,0
-0.499681,0.934464,-1.374352,-0.350857,0.52002,-0.279271,-0.742133,0.942603,-0.969259,-0.375361,0.333709,1
0.165818,1.289803,0.082573,-2.423875,-0.619429,0.583171,0.134044,0.434437,0.627525,0.36184,0.657461,0
2.232557,0.704385,15.3291,-3.644223,70.497659,19.437669,52.844263,23.424134,-0.352657,0.620911,0.004376,0
1.187596,0.850902,0.366884,0.112758,0.427898,-0.768271,-0.796537,0.73316,-0.433007,0.495684,-0.373058,0
1.589229,0.515435,0.51506,0.595703,0.274511,-0.783214,-0.501803,0.797252,-0.396863,-0.118221,-0.132213,0
1.334087,0.281736,0.937874,0.250227,-0.579103,0.280412,0.530758,-0.423597,0.060295,0.006654,-0.034798,0
0.908126,0.794009,0.507867,-0.402399,-0.378624,0.397047,0.350313,-0.469411,-0.184158,0.747727,-0.214594,0
1.402082,0.277566,1.121042,0.23175,-0.588858,0.228681,0.516864,-0.383102,0.200623,0.08846,-0.052979,1
0.827688,0.842159,0.736686,-0.059619,-0.476969,0.47379,0.385956,-0.347883,0.043563,-0.62723,-0.073877,1
1.075096,0.016353,0.42109,0.662496,-0.078516,-0.933513,-0.198282,1.048386,-0.421371,-0.063643,-0.198228,0
0.502306,-0.368603,0.677115,0.319193,-0.419571,0.255606,0.46463,-0.420582,-0.149499,-0.110128,-0.0276,0
0.58268,-0.394004,0.998078,0.311895,-0.508518,0.143236,0.468759,-0.335742,0.029177,-0.018098,0.052754,0
-0.016433,0.709184,-1.247548,-0.371922,0.369828,-0.522689,-0.496177,0.880043,-1.049276,1.167956,-0.125519,0
1.027151,-0.103686,0.539887,0.677545,-0.114773,-1.000857,-0.185357,1.110193,-0.289374,-0.01625,-0.173891,0
1.081176,-0.047508,0.572306,0.671867,-0.106264,-0.996006,-0.205626,1.105021,-0.228724,0.040073,-0.228513,0
0.659696,0.766409,0.134309,-1.139143,-0.418425,0.398824,0.314355,-0.291555,-0.289689,1.701267,0.195982,0
1.658025,0.441941,0.827531,0.591197,0.154727,-0.917012,-0.550723,0.881798,-0.076565,0.060285,-0.17589,1
0.502387,-0.368387,0.670133,0.321336,-0.438238,0.252855,0.471841,-0.417053,-0.152331,-0.11041,-0.027346,0
1.531469,0.468382,0.890016,0.268454,-0.497824,0.34276,0.47006,-0.493665,0.130083,0.001554,-0.013854,0
-0.697801,-1.496316,0.047578,0.854634,0.20335,-1.087988,-0.371362,1.081921,-0.843888,-0.453231,0.176665,0
-1.379566,0.681934,-1.887805,-1.15058,0.186096,1.149617,-0.004744,-0.612648,-1.403456,-1.066083,-0.002585,0
0.790071,-0.270936,0.326514,0.748422,-0.005838,-0.961833,-0.255713,1.063313,-0.26788,-0.046076,-0.189614,0
0.648526,-0.325918,0.780463,0.326642,-0.412997,0.229721,0.412752,-0.415226,0.07675,-0.026656,-0.058974,0
-0.034,-1.075034,0.32238,0.77416,0.032563,-1.1136,-0.27183,1.156454,-0.478295,-0.223457,-0.021797,0
0.785153,-0.263868,0.88415,0.331888,-0.550235,0.183569,0.514668,-0.333546,0.197539,0.047991,-0.066111,0
0.867232,-0.178895,1.042229,0.277163,-0.202216,0.233412,0.191206,-0.506056,0.254856,0.041611,-0.05233,0
-1.246236,1.714745,-1.734691,-2.543435,-0.071014,1.285854,-0.156043,0.098725,-0.208362,-1.539455,0.441867,0
-1.016863,-2.087225,1.242111,0.32437,-0.522164,-0.264298,0.44317,-0.022326,0.061134,-0.020823,0.017469,0
-0.508109,0.3074,-0.16294,-0.446237,0.088967,0.491986,-0.034813,-0.670801,-0.561994,0.77817,-0.377621,0
-0.799031,0.126018,-0.576273,-1.036532,-0.150556,0.480832,0.216087,-0.418866,-0.954557,1.382286,-0.053114,0
-1.02274,-1.94481,1.105522,0.247867,-0.38933,-0.155297,0.38576,-0.139569,-0.265247,-0.122776,-0.043843,0
-1.796609,-0.718596,0.171429,-1.438845,0.343546,-0.98349,-0.981264,1.87294,0.174593,-0.516107,0.150682,1
-2.349227,0.42543,-0.799163,-1.193361,0.130215,0.794148,-0.232823,-0.209092,-0.44865,-1.621184,-0.45258,1
-0.366016,-1.300942,1.152362,0.190751,-0.108704,0.016907,0.098804,-0.412011,-0.25671,-0.19171,0.047638,0
-2.913623,1.015153,-1.109292,-1.328416,0.210788,0.853912,-0.239918,-0.311852,-0.930435,-0.581346,-0.458662,1
-0.209974,-1.230105,5.541772,-1.355221,7.008403,0.311325,-8.533516,-4.460136,1.140127,-0.029568,-0.2243,0
-0.218867,-1.298976,1.340166,0.223895,-0.619613,-0.142236,0.507449,-0.095239,0.048182,0.078835,-0.101514,0
0.696839,-0.404455,1.251168,0.201121,-0.655495,0.051572,0.549666,-0.237694,0.06263,0.074073,-0.076368,0
0.690828,-0.417849,1.157052,0.261495,-0.627184,0.071874,0.538299,-0.245739,0.185855,0.09576,-0.075837,0
-1.147513,-1.692465,0.005369,0.435762,-0.105103,0.23191,0.283976,-0.521881,-0.936222,-0.693732,0.303568,0
0.234149,-0.350191,-0.047708,0.390337,-0.168628,0.501068,0.333593,-0.699713,-0.733009,-0.530581,0.153451,0
-2.847037,0.297177,-2.214805,-1.207915,0.371303,1.092318,-0.144971,-0.559926,-1.673801,-0.829636,0.1166,0
-0.322492,2.130287,-1.294216,-0.17783,0.343869,-0.367623,-0.411821,0.681181,-1.31991,1.04171,-1.193389,0
0.364927,-0.289964,0.231857,0.334643,-0.148829,0.453611,0.355046,-0.628628,-0.548092,-0.36219,0.034718,0
0.645178,-0.027769,0.129723,0.353267,-0.282776,0.496417,0.401337,-0.655195,-0.522816,-0.358621,0.030754,0
-0.280423,2.058879,-1.118964,-0.896871,-0.003516,1.005835,0.138064,-0.761201,-0.992502,0.254212,-0.678754,0
-0.357092,-1.160505,0.573839,0.330732,-0.356366,0.138958,0.401748,-0.367006,-0.361005,-0.241596,-0.00826,0
-0.0146,-0.89727,0.738465,0.29697,-0.44387,0.131059,0.45751,-0.333867,-0.229742,-0.140179,-0.050074,0
0.223042,-0.665983,0.970064,0.210037,0.101784,0.229494,-0.085358,-0.63913,-0.109905,-0.143596,-0.039105,0
0.67306,-0.368725,0.957097,0.292846,-0.549568,0.148901,0.503132,-0.321103,0.100595,0.018483,-0.053615,0
0.719267,-0.389642,1.153024,0.266126,-0.583758,0.091609,0.571252,-0.235759,0.200745,0.100062,-0.074785,0
0.721928,-0.387365,1.158056,0.259438,-0.630173,0.077246,0.540484,-0.248762,0.18944,0.100589,-0.080744,1
-0.359874,1.490119,0.020923,-3.098032,-0.556935,0.706382,-0.079166,0.729555,0.889145,-0.346969,0.949054,0
0.961852,1.178885,0.671832,-1.084626,-0.502706,-0.712267,-0.355435,2.066612,0.968328,-1.743078,0.437514,0
0.403203,1.548316,0.212257,-2.059887,0.291763,-0.604602,-1.04474,1.70224,0.422169,0.386959,0.55426,0
1.383918,0.265178,1.166942,0.196039,-0.677628,0.200675,0.579463,-0.345138,0.101997,0.078628,-0.061376,0
0.384214,1.356261,1.097739,-1.767611,-0.997652,0.505112,0.300536,0.79492,1.593128,-2.086329,0.364551,0
0.354531,1.143508,-0.028181,-1.120341,-0.368037,0.584131,0.254704,-0.249336,-0.171587,0.634409,0.017097,0
-4.013828,2.059753,-1.333354,-1.425805,0.020783,0.936496,-0.042316,-0.145988,-0.672975,-1.101189,-2.193902,0
0.1978,1.317296,1.195248,-2.726524,0.554102,0.659473,-1.077275,0.103518,1.257633,-0.524079,0.692908,0
-2.026081,0.000727,-1.189698,-1.964791,-0.027289,0.742124,-0.079187,-0.022215,-0.808697,-0.147157,0.382656,0
-0.082492,-0.887828,0.874128,0.17518,-0.024197,0.197601,0.085594,-0.555167,-0.430239,-0.244819,-0.039533,0
-0.065249,-0.871847,1.274277,0.030352,0.710429,0.251279,-0.67377,-0.920458,-0.320734,-0.246446,-0.051303,0
0.474037,-0.414547,0.94061,0.167077,-0.076867,0.259594,0.120437,-0.596361,-0.330826,-0.228429,0.029483,0
0.661977,1.289527,1.02986,-1.421412,-0.928223,0.491883,0.347205,0.571784,1.396247,-1.730626,0.263016,0
0.020999,-0.767097,2.987709,-0.58145,3.659346,0.402014,-4.41051,-2.720509,0.177908,-0.26953,-0.059912,0
0.383037,-0.721712,5.081973,-1.172015,6.224687,0.407034,-7.051859,-3.823044,1.053585,-0.014654,-0.129943,0
0.231509,-0.859126,1.257597,0.219656,-0.617678,-0.034268,0.519684,-0.188625,-0.010196,0.003175,-0.009153,0
-1.660524,-0.352648,-1.577148,-0.367892,0.619106,-0.619186,-0.634491,0.81563,-1.893256,0.65403,-0.13664,0
-0.763346,-1.25361,-0.968123,0.99172,0.492461,-0.71754,-0.461231,0.749101,-1.298888,-0.8327,0.240569,0
-0.452967,-1.013059,-0.999693,0.952708,0.4999,-0.658518,-0.442208,0.71536,-1.239318,-0.808043,0.148537,0
-0.447454,-1.00799,-0.858433,0.90466,0.768955,-0.640758,-0.754622,0.565151,-1.182575,-0.806255,0.144716,0
-0.671782,-1.142157,-0.566182,0.547571,0.029399,0.507546,0.2527,-0.732837,-0.876824,-0.77006,0.26231,0
-0.338384,-0.969859,-0.818882,0.933386,0.4172,-0.716529,-0.425684,0.77179,-1.084054,-0.693652,0.09522,0
-0.312497,-0.935063,-0.812812,0.934281,0.422324,-0.710136,-0.435224,0.761548,-1.089896,-0.695482,0.108009,0
-0.309179,-0.935872,-0.817117,0.932811,0.405331,-0.712101,-0.413897,0.773088,-1.090143,-0.690744,0.097353,0
-0.706052,-1.240686,-0.33594,0.526072,-0.0555,0.410799,0.28437,-0.627861,-0.679842,-0.59838,0.146571,0
0.144377,0.698671,-0.649626,0.236497,0.400396,0.882524,0.114744,-1.045743,-0.940249,-0.3949,-0.39147,1
-1.451211,-0.686815,-0.820628,-0.582468,0.128705,0.490144,0.078818,-0.564067,-1.087643,0.695633,0.017921,1
-0.189435,-0.815865,-0.781079,0.921474,0.379844,-0.700843,-0.396879,0.781643,-1.018988,-0.609207,0.013561,0
0.857883,0.280836,-0.463088,0.489947,-0.094125,0.738391,0.33068,-0.866325,-0.552427,-0.532111,0.109945,0
1.168101,0.500876,-0.923393,0.89734,0.317634,-0.416038,-0.330298,0.581645,-0.930553,-0.574248,0.002544,0
-1.336463,2.32926,-2.692495,-1.714103,0.229768,1.691288,-0.160205,-0.4214,-0.521154,-2.365406,-0.157341,0
-0.573958,1.541389,-2.4419,0.368995,0.582749,1.422757,0.026817,-1.53378,-1.788517,-0.720709,-0.785128,1
0.118696,-0.521631,-0.837259,0.919314,0.370359,-0.630992,-0.383934,0.726458,-1.025361,-0.635108,0.043361,0
-0.174766,-0.726261,-0.397614,0.517152,-0.077998,0.52418,0.313705,-0.707208,-0.654902,-0.594756,0.152052,0
-0.169635,-0.721375,-0.389152,0.513246,-0.065063,0.525842,0.300688,-0.714204,-0.65471,-0.595016,0.15151,0
-0.254886,1.39647,-2.281618,-0.704321,0.320278,1.223688,0.088301,-1.08981,-1.442771,0.754532,-0.139963,0
-1.559537,0.407073,-1.037802,-2.232502,-0.007301,0.808577,-0.011063,0.185504,-0.210004,-0.23011,0.469617,0
-1.911404,0.668433,-1.667715,-1.404712,0.337352,1.059338,-0.210966,-0.460567,-0.897974,-0.906388,-0.207227,0
1.2689,0.602321,-0.896941,0.872588,0.303344,-0.402948,-0.321835,0.56976,-0.971971,-0.580323,0.002731,0
-1.722741,1.62298,-0.541094,-1.665978,0.040679,0.868065,-0.243619,-0.122653,-0.466708,-0.287414,0.317212,0
-1.083958,0.587821,-2.950219,-0.26923,0.594221,1.27997,-0.031259,-1.157553,-1.143335,0.517535,-0.124112,0
0.57955,-0.070476,-0.742045,0.850915,0.525261,-0.527398,-0.507527,0.593333,-1.011898,-0.6193,0.023658,0
1.011577,0.437358,-0.449533,0.468594,-0.139502,0.759483,0.368795,-0.871862,-0.594695,-0.532084,0.108365,0
0.115651,0.921642,-0.88869,-0.843423,-0.080742,0.754971,0.226977,-0.68082,-1.00579,1.013647,0.01998,0
0.630883,-0.018955,-0.839867,0.882698,0.343409,-0.532429,-0.35758,0.654886,-1.038877,-0.623459,0.033198,0
0.340162,-0.217753,-0.375752,0.466165,-0.110985,0.617534,0.334004,-0.781273,-0.696738,-0.587921,0.142952,0
0.038719,0.53674,-1.240975,-0.153379,0.543999,-0.476249,-0.630802,0.702575,-1.191008,0.675142,-0.118771,1
0.352251,-0.202474,-0.340781,0.442716,-0.126075,0.611465,0.344847,-0.776688,-0.746388,-0.596114,0.143045,0
0.838931,0.271257,-0.364846,0.4272,-0.113652,0.71592,0.353246,-0.851439,-0.696815,-0.566511,0.122111,0
0.644725,-0.001078,-0.732837,0.826437,0.40279,-0.538983,-0.428303,0.62268,-1.103041,-0.632211,0.024965,0
1.108242,0.533924,-0.395717,0.422168,-0.157558,0.76606,0.377262,-0.884466,-0.687167,-0.557055,0.116631,0
0.145858,2.002375,-1.40397,-1.444889,0.251353,-0.127329,-0.67405,1.255438,-0.761685,-0.286982,0.394171,0
0.42038,-0.201438,-0.148715,0.421709,-0.183755,0.549264,0.363739,-0.713955,-0.608524,-0.493376,0.103662,0
-0.189144,1.353313,-1.119462,-1.574677,-0.121011,1.075819,-0.004324,-0.195719,-0.137381,-1.09586,0.436049,0
-0.156216,0.285772,-0.921804,-0.177831,0.040212,0.762216,0.216488,-0.836339,-1.131778,0.060719,-0.053981,0
0.053372,0.625792,-1.074854,-0.272035,0.602589,-0.488606,-0.743572,0.660772,-1.304344,0.735807,-0.107038,0
-0.136101,1.338496,-1.342144,-0.745727,0.08174,1.106717,0.06283,-0.730024,-0.862969,-0.778796,-0.087741,1
0.459957,-0.166295,-0.143785,0.410682,-0.201209,0.552829,0.383132,-0.710158,-0.626811,-0.495182,0.097094,0
0.460453,-0.162764,-0.143687,0.413291,-0.203909,0.552599,0.38153,-0.710484,-0.622434,-0.491413,0.097243,0
0.792689,0.088006,-0.586007,0.819447,0.244664,-0.592928,-0.318383,0.714194,-0.993048,-0.532083,0.000128,1
-0.678124,0.958638,-0.681624,-1.167656,0.063539,0.906907,-0.136367,-0.383827,-0.39404,-1.082332,-0.076895,1
-1.826391,2.003549,-1.512515,-1.032533,0.159844,1.148179,-0.029182,-0.631342,-1.072646,-0.909825,-1.129078,1
0.409432,1.32501,-1.996173,-0.459937,0.517135,-0.194929,-0.521251,0.624629,-1.377877,1.068413,-0.035604,0
1.100893,0.391641,-0.020267,0.378768,-0.280018,0.613758,0.421878,-0.742993,-0.484109,-0.407405,0.085028,0
-0.831735,1.174434,-0.670287,-0.506658,1.01783,0.99976,-0.705682,-1.18207,-0.711863,-0.371666,-0.843587,1
0.411312,0.436088,-0.520717,0.128585,0.224984,-0.69296,-0.404883,0.906864,-0.751046,0.559296,-0.330049,0
-0.261227,0.507462,-0.743901,0.016294,0.432298,0.817188,-0.134498,-1.047985,-0.822085,-0.002861,-0.434964,1
-0.77171,1.026015,-1.170115,-0.572873,0.098629,0.903612,0.117992,-0.729315,-0.934219,-0.025115,-0.583715,1
0.599509,-0.160438,0.413979,0.30082,-0.114179,0.427347,0.166614,-0.69518,-0.317006,-0.25919,-0.028463,0
-0.706118,0.975992,0.070347,-2.833082,-0.389561,0.66994,-0.197346,0.656012,0.903979,-0.719027,0.813277,0
1.21634,0.370412,0.388487,0.318706,-0.353166,0.488014,0.416515,-0.641239,-0.251674,-0.236006,0.032412,0
1.539081,0.600206,-0.01151,0.702252,0.173032,-0.655971,-0.360634,0.74916,-0.612476,-0.279036,-0.078682,0
1.246081,0.397263,0.394117,0.311719,-0.337263,0.495962,0.408,-0.65176,-0.259493,-0.242993,0.03636,0
1.639882,0.635556,0.085499,0.71557,-0.005051,-0.712998,-0.209476,0.862129,-0.503529,-0.198003,-0.085184,0
1.582311,0.573579,0.108746,0.707516,0.01363,-0.727292,-0.234086,0.864043,-0.492819,-0.187967,-0.105423,0
1.326656,0.408314,0.583039,0.285681,-0.347427,0.459203,0.563814,-0.530386,-0.163776,-0.158033,0.011531,0
-0.465643,2.087443,-0.743653,-0.562817,-0.158189,0.755575,0.342043,-0.757691,-0.791957,0.977865,-1.570475,0
-0.278269,2.128105,-0.060213,-1.951884,-0.177003,0.736082,-0.079681,-0.102133,0.21704,0.246716,-0.632804,1
1.511563,0.451247,0.934219,0.248326,-0.467947,0.335158,0.421304,-0.512957,0.109612,-0.003227,-0.014421,0
-0.436048,2.345806,0.327262,-1.35591,0.042518,0.618549,-0.238285,-0.475927,0.06057,0.702748,-1.401049,0
1.527177,0.471172,0.90357,0.254551,-0.561255,0.329455,0.521221,-0.468085,0.067643,-0.009351,-0.007196,0
1.165654,0.046395,1.135136,0.245556,-0.635409,0.168774,0.547125,-0.317003,0.230001,0.127734,-0.099017,0
1.287645,0.16733,1.112278,0.247087,-0.635134,0.19832,0.550563,-0.341477,0.221524,0.112279,-0.076236,0
-0.414592,1.225403,-1.932413,-0.979577,0.216068,1.27879,-0.059541,-0.666921,-0.749343,-0.843091,0.444634,0
-1.345656,-0.015508,-1.555578,-0.336437,0.586789,-0.560142,-0.610078,0.781455,-1.840323,0.691772,-0.148592,0
-0.315717,-0.898971,-0.582108,0.791961,0.359842,-0.755787,-0.388943,0.782841,-1.450183,-0.785251,0.166336,0
-0.568826,-1.146968,0.040389,0.368955,-0.156129,0.326993,0.323146,-0.580123,-0.906731,-0.624187,0.199225,0
-1.388808,-0.217801,-2.098353,-0.356429,0.814549,-0.357751,-0.744726,0.566862,-2.321463,0.393646,0.082239,0
-0.886496,0.710046,-1.150801,-2.206893,-0.169864,0.890088,-0.050357,0.089831,-0.20649,-0.296133,0.830318,0
0.86915,0.247452,-0.002533,0.310768,-0.103131,0.628693,0.285693,-0.825578,-0.736219,-0.519571,0.110842,0
0.062413,0.885545,-1.357351,-0.499855,0.095608,0.945254,0.191099,-0.904109,-1.25672,0.460388,0.045101,0
0.477196,-0.210381,0.140626,0.328179,-0.276838,0.460532,0.396476,-0.643304,-0.636469,-0.438885,0.07815,0
0.476489,-0.203551,0.204474,0.309942,-0.169781,0.466739,0.268573,-0.704457,-0.61946,-0.437509,0.083612,0
0.495073,-0.187142,0.374577,0.246302,0.136139,0.489589,-0.059036,-0.863469,-0.57328,-0.437717,0.075962,0
-0.193337,-0.836707,0.267402,0.336036,-0.268106,0.308039,0.374151,-0.522874,-0.64438,-0.389651,0.034666,0
-0.349119,1.230242,-1.101715,-0.957062,0.291559,-0.395796,-0.660591,1.255047,-0.41415,-0.042424,-0.104957,0
1.344442,0.361447,0.7571,0.261565,-0.529797,0.357148,0.543351,-0.481699,-0.087584,-0.086851,-0.003744,0
1.346919,0.36264,0.911872,0.205256,-0.240299,0.37876,0.255991,-0.619578,-0.046671,-0.0888,-0.007896,0
1.343988,0.359719,0.862076,0.222482,-0.353382,0.363707,0.31432,-0.59058,-0.057815,-0.088233,-0.007931,0
1.404927,0.34967,0.952037,0.23857,-0.534933,0.299966,0.492557,-0.456603,0.056659,-0.003414,-0.025344,0
1.403358,0.347918,0.952644,0.238364,-0.535103,0.299444,0.492587,-0.456073,0.057312,-0.002631,-0.026525,0
1.007332,0.723969,0.886376,-0.249094,0.042467,0.408032,-0.140111,-0.751065,-0.085508,0.441011,-0.248402,0
0.626726,1.104822,0.072378,-1.119395,-0.396235,0.444888,0.331271,-0.336625,-0.27524,1.722064,-0.067202,0
-2.438696,-0.587513,-1.165841,-0.48738,0.272565,0.546774,0.027614,-0.690245,-1.592035,0.425293,-0.301458,0
-2.003563,-0.441532,-0.342888,-2.126489,-0.356655,0.337692,-0.006788,0.576829,0.716329,0.189105,0.522505,0
-0.512584,-1.411629,0.207576,0.631966,-0.231012,0.169613,0.347782,-0.373638,0.176777,-0.245826,0.185779,0
-0.531783,-1.423152,0.266297,0.617288,-0.152149,0.168501,0.255576,-0.410987,0.198496,-0.231677,0.176572,0
-0.507714,-1.414834,0.229955,0.617652,-0.237918,0.162955,0.348975,-0.366347,0.187242,-0.224782,0.149523,0
-0.207401,-1.20574,-0.126299,0.987921,0.361755,-0.98118,-0.506609,0.991138,-0.160614,-0.265306,0.03546,0
-0.207703,-1.204569,-0.154653,0.994392,0.290578,-0.984775,-0.395473,1.044498,-0.194584,-0.268507,0.037185,0
-0.209814,-1.201116,-0.124413,0.991857,0.361502,-0.98082,-0.506669,0.991176,-0.161003,-0.263735,0.042255,0
0.903628,-0.020169,0.229705,0.550931,-0.24886,0.442903,0.347221,-0.582714,0.319366,-0.098771,0.054889,0
0.958018,-0.045849,0.376859,0.540004,-0.359152,0.376013,0.433152,-0.486928,0.451121,-0.00351,0.010607,0
-1.540578,-0.51234,-1.833684,-0.497918,0.316707,0.780491,0.043154,-0.759817,-1.186497,0.615524,0.170373,0
-0.04856,-1.116142,-0.006246,0.983872,0.132154,-1.041371,-0.312095,1.126784,-0.049432,-0.148904,-0.019555,0
1.295175,0.124318,0.071736,0.944266,-0.005558,-0.844571,-0.214412,1.025851,0.242425,0.054876,-0.13709,0
1.006981,-0.074168,0.543139,0.531001,-0.39272,0.316544,0.422512,-0.438171,0.620682,0.093931,-0.026615,0
1.00633,-0.074866,0.525193,0.537011,-0.426128,0.314733,0.465605,-0.417449,0.612987,0.093778,-0.026364,0
-0.139524,-1.275841,0.178451,0.975805,0.071642,-1.135464,-0.289935,1.218455,0.099975,-0.045277,-0.064913,0
-0.139181,-1.275288,0.180064,0.975351,0.074758,-1.135094,-0.292737,1.21703,0.100367,-0.045278,-0.06468,0
1.34731,0.105215,0.232531,0.936139,-0.059361,-0.903618,-0.193904,1.086125,0.382683,0.139949,-0.156905,0
0.893902,-0.013011,0.216609,0.566254,-0.287655,0.439404,0.381883,-0.565134,0.31112,-0.095124,0.071081,0
0.897888,-0.018623,0.216038,0.559898,-0.294994,0.436791,0.383226,-0.563367,0.313004,-0.093155,0.056698,0
0.908127,-0.017632,0.214019,0.554473,-0.295516,0.437461,0.383879,-0.563822,0.315667,-0.092998,0.04572,0
0.429454,0.291374,0.738436,-0.657278,-0.39687,-0.919601,-0.332305,1.917909,0.57739,-1.351428,0.325543,0
-1.224329,2.061105,-2.389484,-1.232371,0.476965,1.541785,-0.268195,-0.886198,-1.305763,-1.458305,-0.327631,0
-0.547089,1.461805,-0.158603,-2.273408,-0.560868,0.611054,0.152978,0.383337,0.529039,0.282196,0.147898,0
0.762433,0.737923,-0.139375,0.019589,0.229433,-0.74232,-0.507397,0.908384,-0.568926,0.737054,-0.281544,0
-0.397376,-1.385331,1.914234,-0.023592,0.716653,-0.03821,-1.034279,-0.870612,0.049128,-0.058501,-0.036242,0
1.203652,0.08951,1.182025,0.198418,-0.668197,0.163928,0.570072,-0.321439,0.078493,0.06322,-0.049921,0
1.079221,-0.031592,1.197903,0.198236,-0.664054,0.136943,0.564594,-0.302712,0.065943,0.058985,-0.049473,0
-0.763024,-1.825447,1.388777,0.222145,-0.341244,-0.206783,0.241468,-0.182543,-0.12344,-0.134921,0.123234,0
-2.021249,-0.628267,0.504819,-2.398382,-0.598105,0.048225,0.073743,0.806828,0.628435,0.353475,0.489431,0
-1.098096,-1.046484,0.348447,-0.437715,0.192529,-1.290747,-0.544727,1.403887,-0.594267,1.261308,-0.134987,0
-1.123632,-0.90304,0.760014,-0.560001,-0.288091,-1.180956,-0.407039,2.056867,0.437362,-1.524533,0.157472,0
-1.921262,-1.274873,-0.830805,-0.258802,0.685143,0.548396,-0.344232,-0.889882,-1.388802,-0.076437,0.158331,0
-0.59629,-1.340129,0.155965,0.472765,-0.202888,0.228649,0.338177,-0.46863,-0.43668,-0.465478,0.201986,0
-0.773345,-1.101142,0.325288,0.443424,-0.242472,0.200292,0.362442,-0.480321,-0.63355,-0.511721,-0.070204,0
-1.253803,-0.323921,-1.683507,-0.2188,0.731953,-0.504809,-0.711838,0.696613,-1.849998,0.455459,0.088221,1
0.834432,0.054479,0.07799,0.434563,-0.277026,0.512104,0.400392,-0.655744,-0.252036,-0.323198,0.081933,0
0.819096,0.070706,0.081505,0.453807,-0.288898,0.512613,0.420616,-0.644792,-0.257871,-0.315777,0.111529,0
0.883732,0.035679,0.252477,0.424754,-0.346945,0.447255,0.437008,-0.580413,-0.096066,-0.21259,0.036645,0
0.897435,0.045865,0.253058,0.421763,-0.339775,0.450852,0.433739,-0.584444,-0.095135,-0.213919,0.034519,0
-0.059406,1.016178,-0.213457,-2.069706,-0.4458,0.676343,0.061934,0.277973,0.530743,-0.120775,0.67959,0
-1.065105,1.871207,-1.459424,-1.815225,0.214956,1.264989,-0.186446,-0.320051,-0.554425,-1.296476,-0.05536,1
-0.86132,1.714458,-1.259186,-2.080209,-0.183879,1.108,-0.007649,-0.045901,-0.408939,-0.96371,0.278326,0
-0.051064,0.50075,-0.819043,-0.418638,0.013312,0.735597,0.185579,-0.760039,-0.935645,0.520032,-0.112231,0
0.818106,-0.098705,0.506098,0.385513,-0.415683,0.34184,0.45045,-0.480919,0.064428,-0.060922,-0.071726,0
1.121324,0.127868,0.649238,0.363063,-0.38704,0.351608,0.384521,-0.524182,0.163931,-0.043014,-0.013272,0
1.231216,0.094407,0.91984,0.367822,-0.558597,0.234654,0.512745,-0.363629,0.445963,0.129465,-0.051075,0
1.231489,0.094897,0.919833,0.36795,-0.558603,0.23475,0.512752,-0.363699,0.445925,0.129468,-0.050795,0
1.243932,0.107008,0.926224,0.364812,-0.543486,0.23848,0.495122,-0.374719,0.447583,0.127883,-0.049057,1
1.245326,0.109062,0.933739,0.362294,-0.529175,0.240402,0.486528,-0.379146,0.448049,0.127737,-0.048421,0
